,“ú•Ê
8,inf
12,inf
23,inf
26,inf
28,inf
29,45.75
33,inf
35,40.46
37,inf
47,10.8
52,inf
53,43.93
54,33.67
57,6.59
61,14.57
63,27.32
67,78.34
70,69.26
74,21.34
77,46.52
80,7.61
81,12.77
86,186.16
88,20.76
95,8.16
96,132.35
104,30.92
108,9.21
113,52.23
118,46.5
119,10.99
127,15.12
130,4.88
133,87.7
135,43.75
139,0.72
142,147.97
143,99.46
147,28.68
148,28.81
149,48.86
151,21.78
154,60.98
155,103.52
163,21.75
166,142.15
169,10.96
173,3.74
176,0.76
178,130.01
179,inf
183,245.4
185,22.47
186,32.71
189,57.46
196,25.94
197,78.67
200,8.46
201,492.11
212,inf
216,inf
217,75.43
218,163.9
221,78.1
222,inf
226,inf
227,inf
233,inf
234,inf
238,40.69
239,517.52
241,284.04
242,inf
243,inf
246,inf
251,60.11
252,134.93
253,450.36
257,1686.89
258,330.88
259,inf
261,19.98
266,55.68
272,73.23
273,351.45
274,774.16
275,2621.71
276,2773.69
278,75.91
281,15.77
287,139.6
290,30.81
291,2140.4
292,193.65
294,0.82
300,144.9
304,53.03
308,210.6
312,35.88
318,41.27
324,30.64
325,37.94
327,1816.37
329,90.42
336,26.92
338,39.85
345,118.31
354,15.85
359,268.19
361,63.31
362,320.02
