,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,3.25,1.0,1.01
2,-0.52,1.0,0.28
4,3.25,2.0,2.31
5,8.8,10.0,6.05
6,12.06,13.0,14.97
7,3.25,2.0,1.9
8,3.52,2.0,2.63
10,1.27,2.0,2.54
14,14.83,14.0,15.06
15,24.05,26.0,21.76
16,0.28,2.0,1.94
17,0.42,1.0,0.5
18,35.41,32.0,36.82
19,34.23,35.0,36.96
20,33.61,37.0,35.67
21,2.25,1.0,1.33
22,2.32,1.0,1.33
23,1.79,2.0,2.66
25,25.24,28.0,24.73
26,11.2,11.0,15.42
28,26.97,29.0,23.68
30,1.27,1.0,1.61
31,2.77,2.0,2.37
33,34.44,30.0,32.59
34,35.42,39.0,36.82
35,35.96,37.0,34.28
36,35.96,38.0,37.27
38,1.87,1.0,0.51
41,34.78,34.0,36.59
42,13.59,13.0,15.0
43,3.71,3.0,4.16
44,-0.52,2.0,1.59
45,-1.07,1.0,0.28
46,3.09,1.0,0.65
47,2.7,2.0,2.31
48,16.44,15.0,17.33
49,26.08,20.0,26.37
50,29.18,26.0,25.4
52,2.95,1.0,1.63
55,37.26,35.0,37.46
56,37.26,38.0,37.72
58,3.61,1.0,1.06
59,2.81,2.0,3.53
63,17.25,18.0,15.82
64,11.63,12.0,15.94
68,14.61,16.0,16.15
69,11.55,12.0,15.08
71,8.36,9.0,5.21
73,2.21,2.0,2.13
74,3.25,1.0,0.24
75,3.25,2.0,1.54
76,2.7,1.0,0.14
77,2.7,2.0,1.33
78,2.77,1.0,0.24
79,-1.46,1.0,0.44
81,23.27,19.0,21.14
82,12.1,13.0,15.39
85,-0.15,2.0,2.59
86,-0.18,1.0,0.87
88,15.59,16.0,16.78
89,17.57,15.0,18.39
90,3.69,2.0,2.48
91,4.16,5.0,5.87
92,9.53,9.0,6.16
94,1.83,1.0,0.41
95,26.18,25.0,26.2
100,3.16,1.0,1.23
102,3.32,1.0,2.55
103,36.17,42.0,38.98
104,37.17,35.0,34.88
105,36.77,40.0,37.7
106,36.17,39.0,39.04
107,2.77,1.0,2.33
108,2.77,1.0,2.34
109,36.87,42.0,39.21
110,36.87,38.0,35.89
113,36.47,41.0,40.17
114,2.55,1.0,2.41
115,1.56,1.0,0.48
117,31.17,36.0,30.88
118,35.93,37.0,34.52
119,37.47,39.0,39.46
120,37.47,39.0,38.6
121,3.61,1.0,2.81
122,3.61,1.0,2.81
123,28.67,35.0,27.12
