,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,207.46,9.83
1,56.84,6.94
2,172.52,62.54
3,205.95,4.47
6,16.91,19.01
7,53.73,6.94
8,90.27,2.23
9,109.94,11.55
13,10.21,3.95
14,10.07,11.35
15,12.04,12.57
18,14.16,11.5
19,5.36,1.92
23,20.38,11.34
24,1.92,77.14
25,5.38,2.3
26,0.73,32.75
30,75.74,103.94
32,0.62,8.21
33,14.8,14.81
34,6.33,3.31
35,9.3,1.21
36,11.75,0.6
37,60.58,24.21
38,78.78,31.09
40,13.38,11.57
41,9.55,12.47
42,11.76,5.7
43,13.08,5.96
44,109.44,38.28
46,166.12,21.46
47,55.16,22.7
48,3.55,0.95
49,27.54,17.97
50,2.97,4.44
51,58.61,44.01
52,244.98,25.34
53,21.0,13.32
55,0.71,7.23
56,0.24,0.97
57,5.84,2.38
58,233.08,2.39
59,19.63,15.68
61,8.05,12.3
62,28.7,25.6
63,8.02,16.05
64,17.34,14.06
65,32.41,108.59
66,15.39,14.99
68,0.55,4.42
69,2.51,9.07
72,130.07,5.42
76,209.4,72.2
77,32.85,2.13
78,168.76,39.56
80,111.72,38.52
81,17.59,12.77
83,0.32,3.78
84,12.22,39.56
85,60.78,20.74
86,37.82,100.48
87,5.87,57.25
89,1.83,10.08
90,70.54,30.64
91,11.06,0.42
92,4.94,6.36
93,185.88,83.07
94,47.13,101.48
95,1.45,4.41
97,2.95,4.75
98,2.31,1.13
99,133.32,1.5
100,61.46,167.61
103,10.49,8.51
104,6.0,3.27
105,5.97,8.22
107,136.23,157.78
108,246.37,102.9
109,9.55,5.44
111,4.81,2.6
113,15.77,5.93
114,114.1,33.11
118,3.69,3.24
119,1.64,4.57
121,268.44,122.71
123,13.76,18.69
