,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
3,2.05,3.0,3.28
4,6.71,3.0,3.15
6,2.47,3.0,3.33
9,7.9,6.0,3.41
13,5.13,3.0,2.35
16,3.71,11.0,9.66
21,4.4,3.0,3.24
22,2.45,4.0,4.55
28,6.05,4.0,3.9
35,6.7,4.0,4.87
38,4.56,3.0,3.25
39,14.3,3.0,3.34
40,11.49,3.0,3.15
46,25.72,27.0,19.26
53,19.95,27.0,23.26
54,20.42,22.0,34.96
60,15.72,25.0,33.55
61,19.19,21.0,29.6
62,23.0,16.0,20.03
74,23.1,32.0,26.16
76,25.95,21.0,19.36
77,24.43,24.0,31.03
80,1.45,3.0,3.6
81,29.95,36.0,31.56
82,38.55,31.0,37.23
84,24.88,24.0,25.7
90,23.58,20.0,23.04
96,43.47,49.0,36.13
100,40.82,3.0,7.97
103,45.82,27.0,39.09
105,41.49,48.0,40.42
106,58.81,60.0,62.32
107,40.66,3.0,7.98
112,48.94,33.0,57.44
114,50.07,48.0,24.48
119,58.25,54.0,53.22
124,61.55,67.0,64.04
127,61.84,64.0,67.2
133,38.49,47.0,34.7
134,21.25,25.0,27.43
136,2.92,3.0,1.95
141,49.95,52.0,63.17
145,51.97,53.0,59.06
148,56.38,75.0,66.31
149,53.85,59.0,38.91
152,50.97,58.0,60.33
164,10.93,4.0,4.19
169,17.26,23.0,33.47
170,32.88,3.0,6.53
178,0.36,3.0,2.61
179,16.7,28.0,41.91
180,17.32,27.0,22.78
181,26.75,26.0,34.12
182,37.48,30.0,34.97
184,14.47,24.0,20.58
188,25.38,24.0,39.56
196,17.51,21.0,28.86
199,3.73,3.0,3.0
201,6.31,3.0,3.41
207,3.23,3.0,3.5
212,7.41,3.0,2.97
217,4.6,3.0,2.93
218,3.74,3.0,3.25
219,4.3,8.0,14.32
221,4.13,3.0,3.78
223,3.48,2.0,3.43
227,5.54,6.0,9.08
229,3.47,3.0,3.55
231,4.81,3.0,3.32
232,5.77,3.0,3.42
235,3.56,8.0,4.83
240,8.39,3.0,3.24
241,5.55,3.0,2.3
243,6.49,3.0,2.88
245,5.01,3.0,2.8
246,6.18,3.0,3.22
251,4.61,3.0,2.48
253,6.32,3.0,3.21
254,10.05,3.0,3.18
256,1.44,20.0,15.74
260,3.8,3.0,3.56
261,7.82,7.0,9.08
262,4.31,36.0,41.25
265,1.62,3.0,3.24
267,3.1,4.0,5.47
274,20.33,3.0,6.92
276,20.65,4.0,10.73
277,11.4,8.0,7.11
278,17.87,47.0,45.51
282,10.53,21.0,18.64
283,16.02,4.0,6.89
288,26.34,32.0,47.41
291,10.56,47.0,33.9
294,28.66,49.0,41.51
295,26.34,11.0,11.78
296,9.06,22.0,18.36
300,9.67,3.0,5.6
305,26.34,4.0,11.16
307,9.09,3.0,3.96
310,21.55,4.0,10.98
316,30.44,15.0,22.3
320,16.67,3.0,4.81
322,24.5,4.0,8.91
327,21.94,46.0,40.36
329,25.21,3.0,6.16
332,15.8,36.0,32.0
335,3.79,3.0,3.63
342,0.66,3.0,2.82
357,-1.17,4.0,5.4
359,8.23,3.0,3.4
364,6.37,4.0,4.53
