,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,67.1,10.06
3,2.08,10.26
6,10.86,2.31
7,3.51,5.69
8,3.48,45.38
11,18.92,5.33
15,11.23,1.46
16,85.08,28.16
19,7.27,5.7
22,42.25,3.28
25,160.04,43.93
26,61.39,15.77
32,39.13,21.21
35,115.65,4.61
40,374.08,8.58
42,59.07,13.32
44,102.84,4.11
45,44.4,6.83
46,8.25,35.05
48,34.49,0.97
56,0.79,85.17
64,6.28,19.31
66,155.68,18.41
68,28.32,37.19
74,24.17,22.12
79,54.52,51.96
81,18.37,21.66
82,19.68,7.85
84,2.44,21.6
89,36.58,11.89
90,1.64,0.22
100,1192.24,260.66
102,11.48,10.04
103,79.99,77.65
112,30.42,73.83
114,1.61,42.83
117,24.37,10.06
118,8.6,14.07
119,10.39,0.6
121,14.84,6.16
123,19.99,12.87
126,14.42,4.33
129,93.89,0.36
130,9.75,49.47
132,12.17,4.62
134,9.5,10.34
135,114.35,15.25
136,164.01,26.7
144,4.76,0.61
146,18.27,8.16
147,27.75,23.03
156,212.92,26.38
157,161.57,37.74
158,21.49,22.56
159,25.64,31.65
160,22.53,19.48
167,24.78,11.57
180,29.27,19.8
186,9.44,13.94
187,8.71,7.4
188,10.75,21.32
189,10.86,17.0
194,1.27,10.24
200,9.78,4.78
205,35.17,19.92
206,126.86,26.81
211,114.72,26.05
214,107.72,0.05
218,69.89,10.53
222,223.31,15.26
224,20.46,13.78
227,9.65,10.38
228,0.36,45.25
238,85.05,3.12
247,31.79,26.31
248,13.98,23.84
249,122.97,56.16
252,107.05,37.86
253,12.91,6.72
255,13.4,1.07
257,367.46,77.43
262,75.4,4.98
268,101.7,25.78
269,297.2,57.39
277,99.27,45.22
278,74.81,3.94
279,62.91,7.41
281,71.61,33.74
287,72.77,19.29
289,384.65,13.9
294,53.24,21.15
295,95.7,7.58
297,3.48,1.51
301,567.8,35.1
305,455.72,88.49
316,23.75,31.22
321,27.03,31.46
325,72.19,7.85
327,67.08,16.09
329,396.49,110.53
334,4.57,12.73
338,50.24,26.14
340,13.05,39.21
343,80.7,10.3
347,20.59,22.6
348,16.98,2.31
351,311.72,131.74
357,40.31,20.26
360,19.13,10.46
361,46.06,42.05
363,44.66,13.26
