,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,48.92,29.04
1,22.6,19.26
2,55.65,35.68
3,37.03,38.18
5,13.97,32.27
7,0.14,16.32
8,19.02,40.52
9,71.04,26.6
10,20.33,33.96
11,17.8,30.11
12,13.59,41.25
13,15.01,32.04
15,1.59,27.76
16,44.17,10.7
20,29.0,23.26
21,53.73,23.82
23,16.6,32.08
24,93.04,33.51
25,147.51,24.49
27,94.86,25.37
29,79.78,18.74
33,121.71,24.34
34,33.28,35.54
35,34.84,13.13
36,129.77,42.6
40,116.65,38.54
41,19.25,24.92
42,105.45,28.12
43,20.57,18.71
44,40.91,31.42
46,16.5,23.58
47,2.48,0.93
50,5.2,22.63
51,19.08,47.31
52,0.16,30.62
54,0.61,31.5
55,6.12,68.46
56,20.5,65.41
57,11.1,10.27
60,15.61,21.73
61,2.74,10.79
62,26.43,21.59
63,3.74,0.94
64,13.48,0.79
65,97.88,14.91
68,8.33,8.24
69,10.21,11.72
70,9.66,8.99
72,29.54,22.85
73,197.91,48.7
76,9.95,7.36
78,0.85,18.52
79,105.14,29.15
80,14.65,33.16
82,5.99,1.75
83,14.2,14.85
86,34.27,20.69
87,27.49,79.09
88,7.34,0.18
89,24.77,14.03
90,13.06,8.4
92,12.92,28.7
93,49.48,49.34
94,49.67,13.33
95,17.84,7.88
97,2.21,9.97
98,15.6,14.77
99,6.52,38.72
100,620.55,257.33
101,10.48,14.82
102,11.28,3.21
103,58.44,36.75
106,5.15,5.02
107,288.83,96.15
108,22.28,13.05
109,10.44,23.89
110,7.12,0.24
111,0.4,10.64
112,23.23,61.8
113,644.82,131.96
114,5.01,22.83
115,10.21,14.48
119,8.63,10.37
122,50.43,72.93
123,14.04,18.83
124,3.43,6.71
125,15.68,19.87
128,23.18,50.17
131,26.72,28.97
132,4.99,4.97
133,9.68,19.82
134,20.73,8.21
135,89.72,10.83
136,11.05,25.93
138,26.31,7.31
141,10.94,17.78
142,14.46,26.58
145,5.12,0.11
146,8.76,8.58
147,20.8,26.0
148,18.01,18.34
149,17.32,26.07
150,838.63,54.77
151,17.25,23.26
152,10.43,4.8
153,14.44,0.59
154,22.73,12.56
156,27.89,23.65
162,15.34,7.33
163,28.04,39.67
164,25.93,15.94
165,7.42,9.06
166,3.68,17.51
167,30.68,2.88
170,108.73,71.54
171,8.99,44.85
172,216.8,62.63
173,25.06,24.62
174,5.87,3.85
175,29.07,9.33
176,12.98,3.13
177,66.94,29.16
178,45.87,23.76
180,18.43,15.0
182,12.74,20.42
184,29.93,7.74
187,5.03,18.86
188,22.87,24.72
189,8.87,5.53
190,13.58,19.49
191,30.74,23.95
192,340.65,66.08
193,11.57,10.7
194,0.51,10.71
195,16.65,81.67
197,6.2,20.98
198,91.41,18.84
199,157.17,31.69
200,12.09,33.32
201,109.19,38.05
202,22.87,35.91
203,18.26,35.14
204,121.51,33.8
205,45.61,35.4
206,85.52,31.62
207,49.73,34.94
212,121.79,25.85
213,140.69,25.03
215,109.47,22.71
219,45.69,89.19
220,27.41,47.09
222,211.77,9.8
223,88.94,77.22
224,65.76,28.26
225,27.53,25.7
227,21.14,41.09
228,15.22,52.3
229,57.65,29.54
230,4.98,28.81
231,119.0,34.65
232,94.89,32.96
235,4.16,4.87
236,15.13,36.43
237,65.98,35.81
238,16.39,37.11
239,37.51,28.74
240,255.89,26.72
241,237.57,22.59
242,103.34,31.02
243,49.48,26.3
244,24.74,22.45
245,89.11,26.78
246,71.08,24.02
247,169.83,29.17
249,15.82,28.62
251,184.99,21.66
252,154.07,82.64
253,52.09,29.97
255,131.68,24.53
258,48.38,28.93
259,70.48,26.36
260,41.22,33.97
262,44.95,10.68
264,56.58,34.71
266,181.38,34.15
268,63.7,10.34
269,530.83,92.93
272,50.43,30.06
273,37.22,1.57
274,588.93,96.73
277,83.45,15.74
278,31.68,4.22
279,39.26,6.27
280,55.41,45.51
281,47.72,31.63
283,274.74,63.99
284,30.19,4.96
285,43.69,17.55
286,560.79,118.75
287,56.78,11.05
288,13.15,40.71
291,47.56,17.69
292,41.51,9.68
294,36.68,13.36
297,8.53,13.84
298,450.12,72.65
299,156.22,13.84
300,344.77,117.19
302,56.64,9.9
306,323.36,74.04
307,83.62,69.07
308,295.11,66.42
309,356.24,119.07
310,390.34,109.66
311,14.05,9.22
312,585.14,95.7
313,118.74,8.96
315,45.93,43.08
316,68.61,27.35
317,31.69,30.07
318,23.29,15.71
319,550.77,108.75
322,365.51,69.6
323,224.79,68.89
324,105.11,30.0
329,590.83,93.89
330,243.74,54.7
331,51.82,9.93
332,44.75,3.87
333,206.88,68.2
335,38.08,37.13
336,62.07,27.28
337,36.08,31.93
340,83.94,36.0
341,46.94,77.32
342,93.61,35.68
343,53.1,33.73
344,53.9,37.16
346,14.37,21.71
347,36.49,32.69
349,26.13,29.24
350,57.21,31.16
351,402.0,77.7
352,24.72,10.19
353,42.7,38.8
354,33.22,10.48
355,528.67,64.42
356,134.69,35.04
357,53.3,26.59
360,30.43,11.49
361,102.56,31.43
362,135.45,31.8
363,54.87,32.59
364,63.56,15.35
