,éûçèï ,é¿ê—
0,0.14476295558752544,0.0
4,0.19015047597539264,0.0
5,0.13128981999989522,0.0
6,0.30358208989374125,0.0
7,0.466356340118973,0.0
11,0.19007624810462323,0.0
16,0.2148117723458752,1.0
23,-0.03354578072879108,1.0
24,0.0881642357704323,0.0
25,0.1466288785715994,0.0
26,0.17175650127269182,0.0
28,0.16341629024775148,0.0
29,0.24942992884593626,0.0
32,0.43963433753145725,0.0
41,0.10936763495783867,0.0
42,0.11406490939560267,0.0
43,0.15512793570985664,0.0
46,0.11577472342897328,0.0
47,0.12800110543462398,0.0
48,0.1302327996686321,0.0
52,0.16063036046206772,1.0
56,0.41731788539252995,0.0
60,0.16859855554965744,1.0
65,0.06867306140165724,0.0
67,0.08733475303401275,1.0
78,0.16677435907508617,0.0
85,0.21003171703431991,0.0
91,0.145917580368301,0.0
95,0.022792237228988182,0.0
102,0.1621539259019361,1.0
106,0.38087653328689675,0.0
109,0.4559394830542456,0.0
113,0.301086449364314,0.0
117,0.13180641031384355,0.0
120,0.21149447401534197,0.0
121,0.23051279602630595,0.0
123,0.3017616473352386,0.0
128,1.374390121247125,0.0
136,0.9449961599626254,0.0
137,0.6351820830273504,0.0
143,0.12291524747015274,0.0
148,0.2196601928051141,0.0
150,0.6200861137285539,2.0
155,0.6272683196675081,1.0
164,0.1962177405678192,0.0
165,0.20317529092879377,0.0
166,0.1360499415948725,0.0
167,0.47517559146136024,1.0
172,0.16449325832893436,0.0
173,0.5585521996548096,0.0
175,1.4473384461080003,1.0
176,1.4534927515789686,1.0
177,1.086339008264451,1.0
180,0.3764885906170697,1.0
184,0.34862589006671396,0.0
185,0.022748584682497578,0.0
188,0.2388034820405992,0.0
189,0.1781633736455103,0.0
190,0.1193474814579314,0.0
199,0.9315433709697116,2.0
203,0.48354201780565803,0.0
206,0.4199137241870636,0.0
210,0.4775951235918226,0.0
219,0.29365962937110995,0.0
221,-0.07601233134437234,0.0
225,0.7532280854232277,0.0
226,0.12747540627721443,0.0
230,0.04564382095710876,1.0
237,0.19048645547740875,1.0
241,0.2058858342842253,0.0
244,0.18123080639778688,1.0
247,0.47189901215124747,0.0
249,0.6804582389152738,0.0
250,0.4549995764077093,0.0
252,0.08310530224042746,0.0
253,0.2431182128408216,0.0
259,0.1205217736906442,1.0
263,0.12061444671213956,0.0
267,0.11133583232529257,0.0
270,0.863052669543813,2.0
277,0.2488559609738479,1.0
279,0.3660552286091822,0.0
280,0.5459961812016472,0.0
284,0.14513047610039503,0.0
287,0.19017565307348291,0.0
289,0.24153949284177326,0.0
290,0.1383420589903816,0.0
293,0.0722918679122456,0.0
294,0.34231299372915397,0.0
297,0.7667720539944088,1.0
298,0.2635314189693759,0.0
299,0.31724125400064446,0.0
301,0.2552990769917032,0.0
303,0.4381061806172113,0.0
305,0.1743729819091373,0.0
306,0.06421147157952449,0.0
309,0.1704029978076867,0.0
310,0.06819449019267179,1.0
312,0.17375857428165695,0.0
317,0.16529477204412094,1.0
319,0.5414748554072845,0.0
320,0.599212888997667,0.0
322,0.7188268220642111,1.0
325,0.44726697688663075,0.0
330,0.006409818931326432,0.0
335,0.14437992564277596,0.0
337,0.23933683699489164,0.0
338,0.14766588837036954,0.0
341,0.2446975608757338,0.0
343,1.249481848770436,2.0
345,1.771517382903677,2.0
353,0.8073163859415974,0.0
356,0.1896307243036175,0.0
357,0.1939862345088851,0.0
