,éûçèï ,é¿ê—
2,0.14955542493514168,0.0
3,0.1568843838468696,1.0
4,0.16032023461191222,0.0
6,0.5159805758200189,0.0
7,0.14979329999821872,0.0
9,0.35561936405139544,0.0
14,0.18036327136076807,0.0
16,0.17191804464250274,1.0
18,0.09195338611553203,0.0
21,0.19654003209222945,0.0
24,0.10203583113685948,0.0
26,0.16327951511923394,0.0
28,0.15171295489921743,0.0
36,0.209265947254219,0.0
41,0.09223199350158277,0.0
44,0.23696881054783986,0.0
49,0.13399048502470595,0.0
59,0.06692427420521932,0.0
66,0.10095120089357301,0.0
71,0.21574039621942495,0.0
72,0.1247290724066418,0.0
73,0.10697998171367454,0.0
75,0.17778072008077164,0.0
84,0.06977660452320102,0.0
85,0.17293899164484317,0.0
89,0.00832414190708091,1.0
90,0.20479591239126244,0.0
93,0.2573549615393417,0.0
95,0.12535706167449984,0.0
100,0.13821305335084896,0.0
105,0.49703539115836737,0.0
107,0.6697599821626655,0.0
110,0.478785898668264,0.0
116,0.15731119638341196,0.0
119,0.24261717215649703,0.0
121,0.08213166063632385,0.0
122,0.1817124059037704,1.0
123,0.1920634193881634,0.0
136,0.9643320304051299,0.0
141,0.16762572279753402,0.0
143,0.19200677243453995,0.0
144,0.20901651467663845,0.0
146,0.235505651220986,0.0
153,0.691278870231835,1.0
156,0.5376673586815891,1.0
158,0.5958006944896769,0.0
162,0.2628853455495081,0.0
165,0.2084738611773994,0.0
167,0.4461464068804508,1.0
173,0.35951604704245593,0.0
175,0.9967576436741428,1.0
181,0.47041116141877287,0.0
183,0.31497487593483064,1.0
185,0.15375536622907646,0.0
191,0.20713034325627702,1.0
198,1.3906928462250172,2.0
199,0.6529039531816253,2.0
202,0.9484608956879572,1.0
207,0.4491740711428436,1.0
210,0.3289462083905599,0.0
214,0.5136704364985201,1.0
215,0.32001891854003756,2.0
216,0.08498304247021676,1.0
221,0.05224564791764899,0.0
224,0.6052028959729218,0.0
226,0.12862628589277667,0.0
231,0.3992187355028017,0.0
232,0.8687737379950632,0.0
234,0.42052220991298567,0.0
240,0.1250054604967341,0.0
241,0.30172357009811296,0.0
242,0.198065632717327,0.0
252,0.07146146108910113,0.0
257,0.08590521230331764,0.0
259,0.25175475811401543,1.0
264,0.10951793641668606,0.0
269,0.1779527856361008,0.0
274,0.24591910627531954,1.0
276,0.6425445487981603,1.0
283,0.1106240292783682,0.0
287,0.09516125649420651,0.0
288,0.12381161391125803,1.0
293,0.04782362538289728,0.0
304,0.23609100217956153,0.0
306,0.058388891594634645,0.0
308,0.16013803567296714,0.0
309,0.22862166059645786,0.0
311,0.09370602529518522,0.0
318,0.18473945320497095,0.0
320,0.2581939791057766,0.0
323,0.6202243825654719,0.0
327,0.37174169272793156,0.0
331,0.055697103281886075,0.0
333,0.20304713739102934,1.0
336,0.0785825743431775,0.0
338,0.15785569321746024,0.0
340,0.29560095269043757,1.0
341,0.3239647353124039,0.0
343,1.2976497347084441,2.0
344,1.7542442428009553,3.0
348,0.5906449977021936,1.0
349,0.7102244474901198,1.0
350,0.6819298394688904,0.0
351,0.3233278418812769,0.0
354,0.6266859951275005,0.0
358,0.20305848466388784,0.0
363,0.15738214447470728,0.0
366,0.6615745359443003,1.0
368,0.9387769311608649,1.0
373,0.28016264518836725,0.0
374,0.30542063503361794,0.0
380,0.14230381774409917,0.0
381,0.1921054993913153,0.0
386,0.12802408309209448,0.0
395,0.198332406046246,1.0
398,0.10497215525465224,0.0
403,0.06250644019978455,0.0
411,0.03907152465834123,0.0
414,0.16247515098422474,1.0
426,0.1189673601765899,0.0
427,0.11843842058180012,0.0
428,0.007377579562973999,1.0
430,0.03816388993857672,0.0
434,0.1235432107146455,0.0
436,-0.05827826728092494,0.0
438,0.5779722898743038,0.0
439,0.20511610165112648,1.0
440,0.2864637819552584,0.0
442,0.5727727456352792,0.0
444,0.43587609950131556,1.0
446,0.44318279320364523,1.0
450,0.019501920236636584,0.0
451,0.08379249753933726,0.0
452,0.11375245165610665,0.0
455,0.10817603142172762,0.0
456,-0.008319723288000744,0.0
461,0.08474109964236486,0.0
463,0.17043634269035124,1.0
477,0.12449290918902924,0.0
480,0.18733455846305944,1.0
481,0.23802892545408577,0.0
482,0.16042597396428407,0.0
489,0.31220824153950016,0.0
490,0.2530585728981173,0.0
492,0.065113844935681,1.0
494,0.3722261250933683,0.0
497,0.27488205885981615,0.0
500,0.047140237083736686,0.0
501,0.1843547656728974,0.0
503,0.15611063046492626,0.0
504,0.3562317366535713,0.0
507,-0.15993569954246578,0.0
511,0.13106555798420144,1.0
517,0.15155788599483033,0.0
521,-0.08530601045425222,0.0
526,0.1696328395606713,0.0
527,0.17738131349040767,0.0
533,0.13156566342167383,0.0
535,0.8463840396176008,0.0
539,0.38967595901135166,0.0
541,0.3957234439688836,1.0
547,0.12754953322983845,0.0
548,0.1259390612781013,1.0
552,0.06237487991714504,0.0
553,0.06093982662628825,0.0
557,0.1581633373679926,0.0
558,0.23959517299933109,0.0
568,0.12063340119434664,0.0
570,0.041097307146875824,1.0
576,0.09687334063874062,0.0
577,0.10301085176753086,1.0
581,0.14475128086721295,0.0
585,0.16633872875953176,0.0
589,0.06907981406845184,0.0
591,0.08875056030801394,1.0
605,0.0055049489849511805,0.0
606,0.419408111473021,1.0
608,0.49230740524221067,0.0
610,0.5393822512816052,1.0
613,0.8352046730688322,1.0
614,0.5305330117556818,0.0
618,0.16343919484776565,0.0
620,0.17251068148105234,0.0
626,0.1127077071059013,1.0
631,0.8153559406046447,0.0
636,0.169556475891929,0.0
653,0.058191654272925185,0.0
654,0.24435486267157966,1.0
657,0.3723543052892294,0.0
659,0.3134430251890552,0.0
660,0.31804254252308045,1.0
661,0.33762564896422664,0.0
663,0.33560618018253235,1.0
664,0.30588648609481744,1.0
667,0.12458471431520493,0.0
669,0.2232201922398396,0.0
671,0.1456016799223902,0.0
672,0.09765569198841938,0.0
674,0.16215663503429775,0.0
676,0.15683076598086304,0.0
677,0.12396604168035792,1.0
680,0.18150918177516706,0.0
687,0.06720910451050886,0.0
688,0.06193238956834343,0.0
691,0.18699153312152356,0.0
694,0.22509899994777047,0.0
695,0.27996368284100526,0.0
696,0.1796161024651175,0.0
698,0.06307422925522396,0.0
700,0.08233916877348017,1.0
701,0.07794462667980455,0.0
702,0.128491658300752,0.0
707,0.21329676623632635,0.0
