,éûçèï ,é¿ê—
0,0.07900674293035674,0.0
2,0.016805788845687664,0.0
4,0.10447875019260304,0.0
5,0.0766483319709301,0.0
7,0.014738702540189027,0.0
10,0.07436210199474573,0.0
11,0.2672480034270161,0.0
12,0.04289391300624444,0.0
13,-0.024715080473205992,0.0
17,-0.04053972284276315,0.0
19,0.1580598716026852,0.0
20,0.1249207969704262,0.0
24,0.09379746333089448,0.0
26,0.1305532967865118,0.0
27,0.14532489396531997,0.0
28,0.1874033170674909,0.0
29,0.21006867863643172,0.0
32,0.21809431288852646,0.0
34,0.17897007380004262,0.0
35,0.02258086018713853,0.0
37,0.151730550604848,0.0
38,0.34924150516954366,1.0
39,0.2187713241765616,0.0
40,0.2077645362441231,0.0
41,0.05582642396552561,0.0
42,0.0377167233465861,0.0
43,0.17216777834978336,0.0
44,0.11848065723708096,0.0
45,0.18515972103308578,1.0
48,0.10763940063564253,0.0
49,0.11609543577804353,0.0
50,0.14371466920210918,0.0
51,0.1690838203333386,0.0
52,0.2161894448553326,1.0
55,0.365663025531747,1.0
56,0.2622427503731546,0.0
57,0.2794832572078261,0.0
58,0.06535562804737606,0.0
59,0.14477783771900812,0.0
60,0.575179764904279,1.0
61,0.6392032063962343,1.0
62,-0.03534763867569944,0.0
65,0.17474356569419883,0.0
66,0.09007284992309428,0.0
67,0.2022303873490066,1.0
68,0.11069281986905374,0.0
69,0.10050870042900854,0.0
70,0.05548120932048551,0.0
71,0.020182322328336347,0.0
72,0.07628963440703099,0.0
73,0.09525054254769127,0.0
75,0.12700193743707597,0.0
76,0.12205036226276127,0.0
77,0.1427542306512857,0.0
78,0.19080368659913655,0.0
79,0.14265295313804943,0.0
80,0.30012088740477244,0.0
81,0.3554526432715186,1.0
82,0.08926763452720353,0.0
84,0.13382033123614517,0.0
87,0.21453664086602584,0.0
88,0.14632527156860578,0.0
89,0.3338434015424492,1.0
90,0.17126506967858873,0.0
91,0.12527863230518957,0.0
94,-0.05851464041981679,0.0
95,-0.03410723376981088,0.0
98,0.05234260181990182,0.0
99,0.05529363751856454,0.0
100,0.0827574277357015,0.0
102,0.5023355472078943,1.0
103,0.1775298537552957,0.0
104,0.054863758188810674,0.0
105,0.10832467157074395,0.0
106,0.10414414887845425,0.0
107,0.5797475150339895,0.0
108,0.6827424614926263,2.0
109,0.452044765150501,0.0
110,0.528363113144008,0.0
112,0.4257347176740672,0.0
116,0.09619828316966646,0.0
118,0.041501095985998375,0.0
119,0.17135736130539717,0.0
120,0.03848048694625004,0.0
123,0.17643885073333976,0.0
124,0.1516479950030924,0.0
126,1.4253998598232325,2.0
127,1.13436283801675,1.0
128,0.8835376146639214,0.0
129,0.9431627388123276,1.0
131,0.5495829884191468,0.0
133,0.663234750225278,1.0
134,0.10749325964007825,0.0
135,0.5879458581817993,0.0
136,0.47490851542379703,0.0
137,0.4892152741775783,0.0
138,0.2931332171817441,0.0
139,0.15253732355695657,0.0
140,0.1868233839751111,1.0
141,0.15989031022704833,0.0
142,0.09952032891267067,0.0
144,0.08042810939047504,0.0
146,0.19540278639148811,0.0
147,0.1990692291275237,1.0
148,0.15946647076411147,0.0
150,1.372969862451792,2.0
151,0.8777548548343259,1.0
152,0.7921805500661214,1.0
153,1.0685709399678993,1.0
154,1.2496119075589358,2.0
155,1.0245522780695389,1.0
156,0.9718299746225193,1.0
158,0.28618583033239575,0.0
160,0.7123546899392809,1.0
164,0.1198682475295236,0.0
165,0.1054010392010273,0.0
166,0.08207960197420767,0.0
167,0.6708558242235233,1.0
169,0.07848689497513846,0.0
171,0.07056282259136247,0.0
172,0.1606753167916388,0.0
173,0.24213741464971608,0.0
174,1.1405577180324902,2.0
176,1.254270643843657,1.0
177,1.2013358691665157,1.0
179,0.875871286470294,1.0
182,0.13029316255594303,0.0
185,0.045529531425040515,0.0
187,0.0756901068001643,0.0
189,0.07769716691480626,0.0
190,0.16818427034529462,0.0
191,0.32574267982374133,1.0
193,0.15748632003794008,0.0
194,0.17121564774450893,0.0
195,0.19476589561604846,0.0
196,0.14494975828290127,0.0
197,0.16830408462016827,0.0
198,1.4711818572100086,2.0
199,1.3375808042585502,2.0
201,1.2508985545610518,1.0
202,0.926807412823414,1.0
204,0.8657409090232687,1.0
205,0.6474677823531804,1.0
206,0.3849013954215514,0.0
210,0.4735153808208344,0.0
211,1.0947565611760368,2.0
212,0.9073492106567436,1.0
213,1.0714461305536491,1.0
215,1.1214798724257542,2.0
216,0.43270717046403484,1.0
218,0.21753400274499315,0.0
220,0.27148497582538916,0.0
221,0.07688802434178309,0.0
222,0.9501970435957291,1.0
223,0.020481231365826785,0.0
224,0.29513032792575505,0.0
225,0.49275066628659636,0.0
227,0.10854701163135545,0.0
229,-0.15940749687510536,0.0
231,0.040114865572888986,0.0
232,0.07150001967394377,0.0
233,0.17126235405405307,0.0
236,0.21028291907681051,0.0
237,0.362701043338957,1.0
238,0.37031781309373946,0.0
239,0.38879708664963863,0.0
240,0.1313575146979112,0.0
244,0.35680189212818486,1.0
246,-0.03299399260032432,0.0
249,0.11700075962739012,0.0
252,0.17091433872228207,0.0
253,0.08681405445884588,0.0
255,-0.1151660325493316,0.0
256,0.041234276252603674,0.0
258,-0.03700253958032026,0.0
259,0.16160297138084317,1.0
264,0.11202250878258199,0.0
265,0.0373779932928755,0.0
267,0.05857970008312631,0.0
268,0.13864655888703895,0.0
269,0.13953558592763918,0.0
270,0.8952181880526167,2.0
272,0.7559928872312005,2.0
273,0.8331325860184682,2.0
277,0.869331906815875,1.0
278,0.21660010256621864,0.0
281,0.46263200651716335,1.0
282,-0.010260229249417392,0.0
283,0.1384529034924236,0.0
284,0.09343584640569855,0.0
285,0.08984919048538235,0.0
286,0.08165770811817731,0.0
288,0.36306415318131324,1.0
289,0.28188998651847263,0.0
291,-0.0030342101145233303,0.0
293,0.08351458286608221,0.0
294,0.26595987599104176,0.0
296,0.5411320565055431,1.0
299,0.20038602900583313,0.0
301,0.20940968171691204,0.0
302,0.33491381769217904,1.0
304,0.17032850503300886,0.0
305,0.08706448963608295,0.0
308,0.09375945291287131,0.0
309,0.13109374735108892,0.0
310,0.21636837407431958,1.0
311,0.045678129861471045,0.0
313,0.15256762180438327,0.0
315,0.20748330252093494,0.0
316,0.18392258881792303,0.0
317,0.30646161721830134,1.0
319,0.49494155143959034,0.0
320,0.06603974377994268,0.0
321,0.46111905758644256,0.0
322,0.6465745265263516,1.0
323,0.4737008983282983,0.0
326,0.5954687883417896,1.0
327,0.32235938225865335,0.0
328,0.20840901798722725,0.0
329,0.28655701415915963,0.0
330,0.017405823000165303,0.0
332,0.0007988163891112334,0.0
334,0.03197770891172715,0.0
340,0.48339369186438874,1.0
341,0.1766881507410466,0.0
343,1.6932271738849252,2.0
344,1.9140343887596953,3.0
345,1.7501923354840094,2.0
346,1.680410299498027,2.0
347,0.9086245928312813,1.0
348,0.8466718978089446,1.0
350,0.22182040140047915,0.0
351,0.23843301584302679,0.0
352,0.5943347932891369,0.0
353,0.2728690134112915,0.0
355,0.4328995697998342,1.0
357,0.15665423555452052,0.0
