,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,34.43,24.7
1,8.19,11.54
2,1.06,8.59
3,11.59,20.63
5,62.73,62.74
7,0.15,0.2
8,2.41,2.42
9,10.65,10.64
10,4.52,4.53
11,9.82,9.87
12,8.04,7.85
13,2.17,2.23
15,3.26,3.32
16,50.87,55.04
20,3.17,12.22
21,17.91,28.25
23,35.61,47.74
24,24.05,19.58
25,9.86,9.84
27,2.53,7.54
29,46.2,40.93
33,52.1,46.08
34,41.35,33.01
35,37.74,28.72
36,26.99,23.26
40,19.59,26.99
41,28.33,23.26
42,21.68,21.37
43,38.56,35.65
44,51.43,58.35
46,45.66,49.76
47,32.27,37.89
50,8.34,10.35
51,31.73,27.29
52,37.11,31.53
54,23.78,28.32
55,41.42,36.07
56,14.17,15.2
57,15.17,18.83
60,38.31,35.65
61,7.27,2.35
62,64.45,56.9
63,26.63,27.55
64,1.18,8.86
65,7.55,9.22
68,33.08,32.56
69,2.31,3.09
70,16.57,17.29
72,5.85,6.48
73,11.15,13.01
76,19.98,18.03
78,17.49,18.61
79,12.8,11.79
80,31.45,32.88
82,7.92,10.26
83,24.59,20.06
86,0.29,2.29
87,53.11,58.05
88,5.73,5.35
89,4.81,4.68
90,21.89,19.27
92,48.51,39.83
93,37.15,36.43
94,26.67,25.24
95,37.47,41.02
97,14.99,13.79
98,17.26,16.45
99,20.94,21.52
100,0.47,0.44
101,8.81,7.52
102,29.2,22.91
103,4.23,5.95
106,3.64,2.72
107,5.12,3.23
108,8.11,8.15
109,16.39,16.37
110,18.57,18.54
111,12.83,12.2
112,12.83,12.2
113,15.25,14.64
114,0.03,0.1
115,64.92,63.52
119,21.29,20.21
122,4.51,4.54
123,1.14,1.17
124,17.49,17.47
125,22.95,22.99
128,46.58,46.0
131,36.03,35.98
132,15.87,15.96
133,10.55,8.61
134,9.68,9.13
135,27.06,22.83
136,11.95,9.81
138,40.66,41.15
141,41.91,41.72
142,17.39,17.03
145,11.55,10.51
146,6.41,6.38
147,10.42,10.39
148,19.61,19.58
149,2.03,1.99
150,8.13,6.85
151,26.23,26.21
152,28.16,27.97
153,0.16,1.2
154,12.59,11.65
156,5.31,4.47
162,12.46,8.53
163,61.22,64.39
164,34.98,39.4
165,17.77,15.9
166,18.64,22.53
167,23.14,28.37
170,8.77,8.21
171,28.08,29.68
172,53.54,46.13
173,35.32,41.38
174,23.4,27.86
175,66.05,64.77
176,47.9,49.08
177,4.95,9.08
178,38.33,32.12
180,11.18,15.29
182,26.0,32.23
184,10.94,12.53
187,14.16,15.65
188,64.96,54.15
189,12.1,10.05
190,19.65,10.37
191,28.25,21.45
192,39.16,36.26
193,41.47,45.44
194,36.52,38.16
195,33.06,32.94
197,12.1,10.05
198,48.7,46.74
199,0.12,1.67
200,91.68,91.73
201,25.12,25.14
202,29.11,20.35
203,0.73,3.59
204,8.43,8.44
205,17.86,17.89
206,5.41,5.44
207,3.38,3.41
212,80.3,73.54
213,8.92,8.89
215,41.74,36.26
219,5.95,5.58
220,0.89,1.29
222,45.48,43.26
223,25.72,22.88
224,5.17,6.72
225,9.34,8.0
227,13.67,13.72
228,9.34,8.0
229,10.8,10.85
230,25.55,25.59
231,8.92,8.89
232,3.38,3.41
235,9.23,9.26
236,102.82,102.88
237,3.75,3.73
238,7.46,7.44
239,10.55,10.52
240,10.02,10.02
241,0.78,0.78
242,13.06,13.06
243,0.43,0.46
244,19.58,19.26
245,2.07,2.07
246,6.17,6.17
247,101.57,101.55
249,11.37,11.37
251,12.69,12.69
252,11.55,11.55
253,15.97,15.97
255,3.28,3.28
258,11.55,11.55
259,23.58,23.58
260,15.91,15.91
262,12.26,12.26
264,37.75,37.75
266,24.98,24.98
268,100.87,100.9
269,38.06,38.07
272,222.31,222.31
273,188.49,188.49
274,273.2,273.2
277,337.01,337.01
278,56.04,56.04
279,39.57,39.57
280,37.45,37.45
281,26.25,26.25
283,22.88,22.88
284,34.28,34.28
285,31.81,31.81
286,17.91,17.91
287,17.66,17.66
288,30.94,30.94
291,25.66,25.66
292,3.31,3.31
294,29.82,29.82
297,3.06,3.06
298,22.3,22.3
299,11.09,11.09
300,9.27,9.27
302,18.93,18.93
306,12.07,12.07
307,4.68,4.68
308,21.49,21.49
309,12.8,12.8
310,38.8,38.8
311,10.21,10.21
312,26.25,26.25
313,22.49,22.49
315,32.64,32.64
316,23.67,23.67
317,53.75,53.75
318,28.59,28.59
319,22.37,22.37
322,14.39,14.39
323,4.95,4.95
324,13.36,13.36
329,20.89,20.89
330,13.92,13.92
331,31.9,31.9
332,12.95,12.95
333,1.07,1.07
335,4.49,4.5
336,5.32,5.32
337,25.19,25.19
340,12.31,12.31
341,25.43,25.43
342,9.29,9.29
343,22.4,22.4
344,13.61,13.62
346,3.26,3.32
347,7.93,2.96
349,7.84,7.9
350,13.2,13.22
351,25.43,25.43
352,15.37,15.34
353,16.89,16.89
354,2.1,2.1
355,47.62,47.62
356,9.58,9.58
357,29.97,29.97
360,53.73,65.16
361,14.08,14.06
362,39.71,39.71
363,3.38,3.41
364,94.39,89.63
