,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.49,1.0,1.09
1,1.66,1.0,1.09
2,-0.15,1.0,0.16
3,-0.6,0.0,0.16
4,1.49,1.0,1.01
6,9.73,10.0,8.81
7,2.01,1.0,1.22
9,1.23,1.0,1.04
10,0.77,1.0,0.82
11,12.02,13.0,11.49
12,11.11,10.0,11.22
13,7.79,9.0,8.27
14,12.86,12.0,11.52
15,15.31,16.0,15.1
17,1.4,1.0,1.23
20,15.5,17.0,17.28
21,1.01,1.0,0.77
22,0.55,1.0,0.97
23,1.41,1.0,1.01
24,0.45,1.0,0.54
25,14.75,13.0,14.51
26,10.26,13.0,14.39
28,19.09,21.0,16.68
31,1.67,0.0,1.28
33,20.24,21.0,19.47
34,19.44,20.0,19.47
35,17.87,21.0,19.02
36,18.3,20.0,19.52
38,1.44,1.0,1.0
40,17.2,19.0,17.79
41,16.77,16.0,17.29
42,12.97,14.0,14.31
45,-0.01,1.0,0.11
46,1.75,1.0,0.96
50,15.57,16.0,17.4
51,1.34,1.0,1.23
52,2.3,1.0,1.49
53,16.13,15.0,16.11
54,16.84,16.0,16.17
56,19.55,21.0,19.6
57,19.15,19.0,19.6
58,2.3,1.0,1.73
59,1.19,1.0,1.23
62,4.45,6.0,5.32
63,11.42,10.0,10.79
64,5.22,7.0,7.75
65,-0.03,0.0,-0.32
66,-0.51,0.0,-0.17
68,12.86,12.0,15.4
70,1.49,1.0,1.11
71,4.94,7.0,6.29
73,1.05,0.0,-0.05
74,1.38,0.0,0.42
75,1.41,0.0,0.53
76,1.42,0.0,0.47
77,1.77,0.0,0.51
78,1.22,0.0,0.55
81,14.0,13.0,14.49
82,7.61,12.0,13.89
83,15.36,13.0,15.48
85,0.29,1.0,0.63
86,-0.01,1.0,0.52
87,1.56,1.0,0.57
90,2.01,1.0,0.55
92,6.33,7.0,5.01
94,0.15,1.0,-0.03
95,13.4,13.0,14.15
99,15.51,6.0,9.09
100,2.03,1.0,0.8
102,2.16,1.0,1.63
103,19.29,24.0,19.34
104,18.91,20.0,19.58
106,18.64,19.0,19.53
107,1.57,1.0,1.47
108,1.82,1.0,1.22
109,19.78,21.0,19.53
110,19.29,19.0,19.21
111,17.57,17.0,17.63
112,19.15,19.0,19.23
114,1.45,1.0,0.8
115,0.77,1.0,0.47
117,14.91,16.0,15.69
119,19.38,20.0,19.6
120,18.72,21.0,19.6
121,1.57,0.0,1.29
122,1.57,1.0,1.23
