,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,1.56,1.0,1.1
3,-0.02,0.0,0.58
9,0.96,1.0,0.5
11,11.19,13.0,12.03
12,12.39,10.0,12.32
13,9.07,9.0,7.7
24,1.11,1.0,0.36
27,15.1,18.0,14.5
29,14.79,18.0,16.81
32,17.88,17.0,18.07
37,1.32,1.0,0.55
39,1.76,0.0,0.08
40,17.62,19.0,18.3
51,1.28,1.0,1.83
53,16.55,15.0,14.6
54,15.94,16.0,16.16
57,19.99,19.0,19.95
60,20.43,19.0,21.05
61,13.2,16.0,12.45
62,2.21,6.0,5.43
65,-0.27,0.0,-0.12
66,0.12,0.0,0.57
67,2.77,7.0,8.71
70,0.95,1.0,0.86
72,1.1,0.0,0.22
80,0.57,0.0,-0.27
83,14.17,13.0,13.69
84,1.19,0.0,0.65
87,1.47,1.0,0.37
93,0.79,1.0,-0.02
96,17.54,18.0,18.22
97,19.31,20.0,19.14
98,19.46,19.0,19.77
99,17.96,6.0,10.05
101,0.49,1.0,0.23
111,18.45,17.0,18.43
112,20.27,19.0,20.56
116,14.99,16.0,15.6
