,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,48.86,8.71
1,65.59,8.71
2,114.72,83.58
3,inf,inf
4,48.86,0.75
6,2.66,11.89
7,100.65,22.16
9,22.64,4.23
10,22.62,17.91
11,7.51,11.63
12,11.06,12.24
13,13.47,8.14
14,7.16,4.01
15,4.33,5.61
17,40.17,23.43
20,8.8,1.64
21,0.84,22.57
22,45.43,2.68
23,40.65,1.15
24,54.59,45.68
25,13.44,11.64
26,21.06,10.68
28,9.07,20.55
31,inf,inf
33,3.6,7.27
34,2.82,2.63
35,14.91,9.43
36,8.52,2.4
38,43.57,0.36
40,9.46,6.39
41,4.8,8.08
42,7.38,2.2
45,100.96,88.54
46,75.28,4.2
50,2.67,8.76
51,33.91,23.43
52,130.03,49.26
53,7.56,7.37
54,5.25,1.09
56,6.9,6.67
57,0.79,3.15
58,130.03,72.65
59,18.67,23.24
62,25.88,11.31
63,14.16,7.92
64,25.37,10.75
65,inf,inf
66,inf,inf
68,7.18,28.32
70,49.3,11.38
71,29.49,10.18
73,inf,inf
74,inf,inf
75,inf,inf
76,inf,inf
77,inf,inf
78,inf,inf
81,7.69,11.45
82,36.59,15.71
83,18.17,19.06
85,70.9,37.33
86,101.29,48.28
87,56.07,42.68
90,101.43,45.16
92,9.6,28.44
94,85.25,103.07
95,3.07,8.86
99,158.42,51.42
100,102.81,19.85
102,115.91,63.16
103,19.64,19.43
104,5.44,2.1
106,1.87,2.79
107,56.52,46.54
108,82.42,22.32
109,5.8,7.0
110,1.51,1.12
111,3.36,3.71
112,0.8,1.21
114,44.55,20.43
115,23.02,52.89
117,6.81,1.93
119,3.11,2.01
120,10.84,6.67
121,inf,inf
122,56.88,23.33
