,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,2.21,1.0,0.92
4,2.21,1.0,0.97
19,16.94,19.0,18.23
20,15.33,17.0,18.23
22,0.58,1.0,0.4
27,16.44,18.0,13.16
30,0.78,1.0,0.57
32,19.63,17.0,19.83
35,15.95,21.0,17.71
41,17.59,16.0,18.37
44,-0.08,1.0,0.48
45,-0.08,1.0,0.48
46,2.86,1.0,1.07
47,2.18,1.0,0.87
52,1.05,1.0,0.8
54,16.2,16.0,14.56
55,18.73,19.0,19.96
56,19.7,21.0,19.89
58,2.34,1.0,1.28
61,13.75,16.0,13.16
64,5.38,7.0,8.4
69,11.45,9.0,8.21
72,1.7,0.0,0.85
76,2.8,0.0,0.81
79,-0.96,0.0,0.15
81,15.73,13.0,14.92
84,1.09,0.0,0.59
90,2.93,1.0,0.77
91,2.7,4.0,4.63
92,7.29,7.0,4.7
94,0.01,1.0,0.3
98,19.04,19.0,19.18
102,3.2,1.0,1.61
104,19.62,20.0,20.19
106,17.67,19.0,19.78
108,2.37,1.0,1.23
111,18.19,17.0,18.63
119,19.42,20.0,20.15
