,ì˙ï ,é¿ê—
1,25.60352227666758,24.0
2,19.266712831533695,24.0
6,19.00929461123734,14.0
7,15.584690981574767,18.0
9,1.1294978276455512,16.0
16,16.60662553811742,4.0
17,1.7528640690109063,4.0
18,33.62998248955259,14.0
19,39.803732928609264,27.0
26,11.196943279530148,25.0
29,46.81142856745446,44.0
30,29.026398800655134,31.0
31,0.9322939448200612,4.0
32,20.674912506973943,25.0
38,22.094924629209412,4.0
41,19.616636438062418,40.0
44,50.71929575938897,47.0
45,8.462978980071643,4.0
54,75.40358552229544,78.0
55,59.453560304960305,45.0
56,42.34878749571282,34.0
59,32.12926090907617,4.0
61,38.25449971322871,50.0
66,23.25221467622425,4.0
68,70.88654585410868,74.0
72,62.2320192941726,63.0
73,17.231659030841392,4.0
79,38.60866568720203,40.0
84,64.71286818047707,73.0
91,62.31085316169375,53.0
98,80.52838332333013,63.0
99,67.08465748331076,64.0
100,58.29090891970275,95.0
101,8.473254525409812,4.0
103,86.06402136604729,97.0
105,115.29756257713969,96.0
107,95.09932874040462,102.0
119,150.48130517868364,209.0
120,117.2900922799225,120.0
122,68.90955698428225,69.0
124,205.612982874051,209.0
129,43.66973978814443,37.0
130,138.31031659222523,102.0
138,87.54428914041952,84.0
140,176.90219289489443,198.0
141,170.50089280066732,180.0
142,111.66662422892978,110.0
144,125.40617909412686,131.0
146,172.54201233298,173.0
151,197.49761670271113,221.0
153,51.78251133021498,66.0
154,41.7167538359819,45.0
155,43.58565309446876,45.0
163,61.46396900654814,57.0
166,70.10213711276197,65.0
171,28.680791505155117,8.0
178,5.042279171563945,19.0
180,60.36429002719732,49.0
181,55.8201984047306,57.0
185,30.07313468648945,50.0
186,78.0516852449557,80.0
190,84.42601217195775,100.0
192,10.744021401151347,10.0
202,42.771888053359476,30.0
209,21.714267932244,20.0
212,39.9529957805671,23.0
213,6.3131673712459815,4.0
215,36.04391109346647,38.0
217,31.662679145327772,37.0
221,36.4681924195287,42.0
235,17.00315933428359,19.0
239,27.768499015639506,19.0
240,4.00128110445072,11.0
243,10.868654608470882,20.0
249,14.075158818511651,4.0
251,9.46434080606294,5.0
254,27.036804784377356,5.0
255,11.157799600257754,4.0
266,7.452724191988681,4.0
269,3.2623482725298865,4.0
272,23.697033158918533,36.0
274,8.545807622908566,5.0
275,30.14560389421911,4.0
276,-1.1445567180262723,5.0
280,51.06393793962338,102.0
282,34.37737664960059,4.0
283,6.2735040468626835,5.0
286,52.06358301898365,43.0
287,51.929422749651444,32.0
288,51.92467289011648,42.0
292,47.0432635455855,28.0
296,30.605395957436617,24.0
298,23.941553455340326,51.0
301,27.349759153909634,20.0
307,30.038376855295308,27.0
309,44.9807313469466,39.0
312,54.037691234541285,50.0
314,29.175884246249076,31.0
328,27.436326598681582,41.0
329,46.08323628033044,40.0
332,0.34297774342574955,4.0
333,31.807442161599262,4.0
339,-2.4523622481055125,4.0
343,17.317131471127368,5.0
344,22.763314018204678,4.0
346,-1.30236520122619,5.0
350,20.377493396040894,20.0
353,1.6429219267641202,4.0
357,5.527229920415599,4.0
358,15.406428093283623,4.0
363,13.880521812384506,15.0
