,“ú•Ê
0,0.14
1,0.67
2,0.16
3,2.68
4,0.54
5,0.12
6,1.96
7,0.78
9,1.44
10,51.31
11,2.35
13,0.42
14,1.23
15,2.16
16,4.66
17,6.51
18,6.87
19,0.61
20,1.47
21,0.19
22,0.77
24,0.57
25,8.85
27,0.12
30,0.37
31,3.04
32,0.25
34,1.2
36,0.08
38,0.97
39,0.35
40,0.26
41,0.2
42,0.57
43,0.3
44,0.01
45,0.58
46,0.02
48,0.2
49,0.03
50,0.01
51,0.19
55,0.52
56,0.62
58,0.31
59,3.17
60,0.36
62,0.08
64,0.15
65,0.09
66,7.17
68,0.06
69,0.28
71,0.21
72,0.24
73,0.59
75,0.13
76,0.24
78,0.17
79,0.17
82,0.01
83,0.41
84,0.21
85,0.19
87,3.52
89,0.29
90,0.1
91,0.12
92,0.52
93,0.5
94,3.5
97,0.04
98,0.12
99,0.25
100,0.42
101,0.16
102,0.01
103,0.0
105,0.36
106,3.69
107,0.65
109,1.04
110,1.06
111,1.2
112,1.31
114,1.45
115,15.07
116,0.28
117,0.61
120,0.68
121,0.58
122,2.5
123,1.33
124,0.32
125,0.67
126,0.39
128,0.06
129,0.26
131,0.46
132,0.36
134,0.09
136,1.57
137,0.41
138,0.02
140,0.55
141,0.85
144,0.42
145,0.53
146,0.15
150,1.63
152,0.32
153,0.09
156,0.39
157,2.97
158,0.1
159,0.5
160,0.18
161,0.76
162,0.05
164,0.01
165,0.08
167,0.16
168,0.17
170,0.15
171,2.61
172,0.05
174,0.06
175,0.24
177,0.28
180,0.07
181,0.47
182,0.13
184,0.07
187,0.15
188,0.05
190,0.04
191,0.1
192,0.04
193,0.15
194,0.35
195,0.23
198,0.12
199,0.3
202,0.24
203,0.55
204,0.52
205,0.52
206,0.39
207,0.25
208,0.05
209,0.67
210,0.3
211,0.13
213,3.2
214,0.21
215,0.11
219,0.08
220,0.67
223,0.02
224,0.69
225,0.4
228,0.26
229,0.8
230,0.07
231,1.12
232,0.56
235,0.39
236,0.08
237,0.15
240,1.68
244,0.44
245,0.18
247,0.61
248,0.4
249,5.69
250,1.83
254,3.93
255,0.2
256,2.49
260,1.53
262,0.95
263,0.72
264,1.67
265,3.88
267,1.8
268,1.42
269,4.06
270,0.67
271,0.17
277,14.17
279,1.26
280,0.22
282,11.95
283,5.41
284,0.05
285,0.02
286,0.15
288,0.32
289,0.46
293,0.69
295,0.27
296,0.49
297,3.52
298,0.72
299,0.16
301,1.0
302,1.08
303,0.21
305,2.19
306,1.08
307,0.25
309,0.6
310,12.98
311,5.11
313,0.0
314,0.32
315,0.04
316,0.13
317,0.92
319,0.12
320,0.28
321,0.38
322,0.35
323,4.02
326,1.41
328,1.42
330,0.09
331,0.09
332,7.03
333,5.89
334,2.53
335,0.82
337,1.13
339,1.89
340,0.9
341,0.01
342,3.05
343,0.73
344,1.27
346,3.19
347,1.74
348,0.39
349,1.0
350,0.44
351,5.84
352,3.64
353,1.91
355,7.77
356,2.92
357,1.88
358,2.85
360,2.95
363,1.07
364,0.52
