,“ú•Ê
0,1.04
1,0.46
2,5.53
4,3.51
5,17.32
7,0.62
8,3.72
9,1.31
10,16.48
13,3.0
15,28.78
16,23.91
17,17.89
21,1.58
22,3.64
25,85.91
26,3.02
27,2.91
28,2.5
30,0.58
32,1.28
33,1.19
34,7.28
35,0.63
36,2.29
38,76.82
41,0.97
42,1.2
45,13.7
46,0.6
47,2.23
48,3.66
49,2.04
50,0.01
52,73.82
53,0.51
54,1.5
55,3.49
56,3.39
57,0.95
61,1.62
62,1.4
64,0.52
65,1.72
66,62.47
68,0.79
69,0.33
70,0.86
71,1.11
72,0.74
73,20.71
75,0.24
76,3.67
77,0.17
78,0.69
80,17.74
82,1.86
84,0.72
86,2.61
87,2.83
90,1.41
91,1.8
93,4.97
94,104.82
96,0.88
98,1.13
102,0.06
103,1.83
104,3.86
105,0.46
106,12.89
107,5.26
108,9.96
110,2.3
111,0.32
112,5.36
114,1.51
116,1.88
118,0.95
119,4.2
121,7.24
122,15.44
123,3.12
124,0.97
127,5.29
128,0.43
129,9.64
131,2.69
133,0.12
134,1.4
137,0.07
138,0.44
139,0.65
140,1.58
141,1.69
142,1.64
143,31.85
144,0.56
146,0.23
148,1.4
149,6.94
151,1.6
153,1.48
154,1.03
155,0.04
156,6.92
157,32.3
158,1.22
159,0.71
162,0.97
164,6.47
166,0.77
167,0.01
168,0.87
169,0.34
171,28.48
172,0.04
173,0.19
174,0.92
175,1.24
176,1.21
178,8.41
179,2.73
180,1.48
181,0.47
183,1.3
184,2.26
187,2.33
189,2.17
191,0.01
192,3.3
193,0.91
194,0.48
195,1.19
196,1.45
197,0.54
198,0.35
199,8.68
201,1.87
202,6.93
204,3.25
205,3.86
207,2.2
208,1.62
209,1.62
210,0.05
211,2.4
212,7.75
213,39.26
215,1.46
218,1.67
220,4.98
221,0.26
222,2.6
224,4.93
225,3.3
226,0.99
228,1.41
230,0.04
231,1.46
232,0.11
234,6.23
235,0.59
236,0.46
237,6.91
239,5.49
240,6.85
241,0.1
242,1.37
243,3.13
244,0.95
245,2.94
246,4.39
247,0.33
248,2.16
251,23.51
252,13.3
253,1.34
257,1.56
259,1.02
260,21.15
261,0.48
263,2.25
264,0.58
265,4.38
266,2.48
267,2.56
268,1.4
269,15.7
270,7.21
271,5.96
272,1.4
275,177.96
276,75.29
277,72.41
278,2.72
279,6.19
280,3.61
282,114.06
283,21.59
284,1.53
286,2.28
287,6.01
288,0.79
289,8.61
290,25.07
291,2.49
292,2.79
293,4.97
294,0.29
297,45.39
299,0.54
301,2.32
302,5.04
303,0.87
304,18.01
305,0.83
308,0.29
314,2.51
315,0.34
316,1.69
317,1.85
318,67.39
319,1.53
320,0.76
321,0.62
323,7.0
325,45.04
326,4.62
328,1.83
330,0.25
331,1.07
332,12.93
335,11.42
336,9.43
337,4.98
339,40.62
342,4.9
343,2.03
344,8.88
345,9.63
347,2.8
348,11.86
349,0.82
352,9.37
353,28.69
354,2.43
355,65.9
357,11.73
358,0.8
360,23.73
361,15.91
362,1.99
364,0.56
