,“ú•Ê
8,106.91
12,591.0
23,0.02
26,45.72
28,8.85
29,11.83
33,56.22
35,12.62
37,16.51
47,28.83
52,14.61
53,13.79
54,8.64
57,20.13
61,0.95
63,2.08
67,33.46
70,16.06
74,13.48
77,4.47
80,362.98
81,10.29
86,38.85
88,6.7
95,23.02
96,27.97
104,19.71
108,295.12
113,18.99
118,14.36
119,24.92
127,13.18
130,48.79
133,20.53
135,6.34
139,0.03
142,14.0
143,91.11
147,10.9
148,13.0
149,17.15
151,26.91
154,9.58
155,2.51
163,44.57
166,2.53
169,3.28
173,23.68
176,12.18
178,66.61
179,20.31
183,52.86
185,67.33
186,12.66
189,9.04
196,15.66
197,7.52
200,37.29
201,7.11
212,40.1
216,6.04
217,6.61
218,29.12
221,30.72
222,66.65
226,2.32
227,5.11
233,37.22
234,45.23
238,29.46
239,0.89
241,102.73
242,18.19
243,44.5
246,64.37
251,140.7
252,238.57
253,17.03
257,60.31
258,46.16
259,58.61
261,277.14
266,92.92
272,11.49
273,424.6
274,181.99
275,748.47
276,47.02
278,47.94
281,25.29
287,12.4
290,78.28
291,34.09
292,64.82
294,6.81
300,7.52
304,106.79
308,41.14
312,6.21
318,275.15
324,897.9
325,110.27
327,13.09
329,2.09
336,39.14
338,108.11
345,666.17
354,41.58
359,363.45
361,127.77
362,255.06
