,ì˙ï ,é¿ê—
0,27.959635155497477,28.0
1,24.16139841794558,24.0
2,23.96086202402607,24.0
3,3.892981964802932,4.0
4,21.880433272430867,22.0
5,3.9953232927724374,4.0
6,14.273800657565147,14.0
7,17.8588737157017,18.0
9,16.230280353097402,16.0
10,1.9476243269089462,4.0
11,4.094105400198293,4.0
13,20.91085025951676,21.0
14,11.13534769297184,11.0
15,3.064690254360813,3.0
16,3.8135252945435436,4.0
17,4.260547755525742,4.0
18,14.961658553629698,14.0
19,27.165904460585907,27.0
20,44.646544000970984,44.0
21,47.906912248254805,48.0
22,35.72209200688885,36.0
24,4.022800883474968,4.0
25,3.646009265393908,4.0
27,46.94146918241554,47.0
30,31.113871572515887,31.0
31,3.8782158935584388,4.0
32,24.937339063111153,25.0
34,21.252385190136174,21.0
36,33.97250139503511,34.0
38,4.0387455034155755,4.0
39,42.84926270786604,43.0
40,25.93212044059772,26.0
41,39.91880854003164,40.0
42,41.23192167254888,41.0
43,65.19345406549279,65.0
44,46.99587960968069,47.0
45,4.02323140583509,4.0
46,94.01680259124123,94.0
48,35.9266509643748,36.0
49,47.01189783182915,47.0
50,61.99543860262725,62.0
51,52.90171459049098,53.0
55,44.76666356646835,45.0
56,34.21160591945635,34.0
58,65.795973767673,66.0
59,4.126954493692116,4.0
60,47.8276408917292,48.0
62,46.9634788023881,47.0
64,58.90937686156857,59.0
65,43.96165455542904,44.0
66,4.286820527180424,4.0
68,74.0432462321579,74.0
69,66.18275656788026,66.0
71,64.8652361273121,65.0
72,62.84985256209984,63.0
73,3.976277501368793,4.0
75,63.078852349580586,63.0
76,59.142572708660786,59.0
78,68.11620905286267,68.0
79,40.06747078234536,40.0
82,87.005076404667,87.0
83,62.73936169706657,63.0
84,73.1535426622318,73.0
85,66.8741306442082,67.0
87,3.859379086355481,4.0
89,56.16256214604146,56.0
90,52.05372528691489,52.0
91,52.93460697737209,53.0
92,50.261699207154365,50.0
93,55.72055000615623,56.0
94,4.140187352442964,4.0
97,85.03093239262616,85.0
98,63.07563050771758,63.0
99,63.83777793133437,64.0
100,94.60427003039415,95.0
101,4.006458485498421,4.0
102,105.99110238709594,106.0
103,96.99750243702829,97.0
105,96.34254883540018,96.0
106,120.27873588859865,116.0
107,101.34206141418066,102.0
109,163.27638806007994,165.0
110,145.53129358973698,144.0
111,152.15305677384325,154.0
112,109.41670358577248,108.0
114,100.52145613618495,102.0
115,19.562402536255373,17.0
116,154.43504492786195,154.0
117,117.27845338866597,118.0
120,119.18603202015068,120.0
121,113.3415277540954,114.0
122,70.72763669618118,69.0
123,204.23930340004054,207.0
124,209.66695372071857,209.0
125,185.74479211708763,187.0
126,191.7398043918534,191.0
128,109.93620266306085,110.0
129,37.096385047841274,37.0
131,214.99582045564222,216.0
132,160.5685531339778,160.0
134,78.06706200431489,78.0
136,10.8267716005684,11.0
137,71.70801282156613,72.0
138,83.98566768936173,84.0
140,196.9137575843006,198.0
141,178.46638305866387,180.0
144,131.54400068130954,131.0
145,139.73158819083704,139.0
146,172.74566786971818,173.0
150,35.41426386342983,36.0
152,128.4060426017731,128.0
153,66.05799026306146,66.0
156,41.15869482599479,41.0
157,5.148321174776733,5.0
158,41.040372281303355,41.0
159,46.76643407047577,47.0
160,43.07718671818493,43.0
161,47.636217858776554,48.0
162,98.05272556030077,98.0
164,29.997038614804968,30.0
165,74.06079592921348,74.0
167,75.88079034436971,76.0
168,58.90187343432896,59.0
170,51.07734627639465,51.0
171,8.208694642427355,8.0
172,64.96591643369199,65.0
174,117.06509185248733,117.0
175,101.75941210448943,102.0
177,52.14719054472026,52.0
180,49.03404221277821,49.0
181,56.729873943035834,57.0
182,69.91036112836406,70.0
184,66.04583633060994,66.0
187,92.13954589852443,92.0
188,84.04256010945407,84.0
190,99.9607606904381,100.0
191,60.94167292570489,61.0
192,10.003610952813844,10.0
193,115.17559673349935,115.0
194,50.177072512007804,50.0
195,42.902931684082695,43.0
198,42.94852918075115,43.0
199,10.967142870724677,11.0
202,30.07207459869787,30.0
203,26.850803950939685,27.0
204,15.917036705390005,16.0
205,26.135324077736225,26.0
206,17.06555927322699,17.0
207,19.949104317271612,20.0
208,39.01825392078697,39.0
209,20.134916195127722,20.0
210,46.138304173058316,46.0
211,41.05282954445436,41.0
213,3.8719311600469153,4.0
214,32.067081663388336,32.0
215,37.9581691099367,38.0
219,28.97646998810949,29.0
220,9.93306021941161,10.0
223,33.99359513004157,34.0
224,29.200960776958112,29.0
225,37.84698407309339,38.0
228,30.07750014714221,30.0
229,18.847838816418502,19.0
230,36.02617243740282,36.0
231,20.224227769493435,20.0
232,21.877101835594026,22.0
235,19.074657689277448,19.0
236,14.987667432461688,15.0
237,24.03593061474418,24.0
240,10.81550646821812,11.0
244,26.114320806596723,26.0
245,16.96953601932804,17.0
247,23.853013085294286,24.0
248,4.015801074415383,4.0
249,4.227510085082185,4.0
250,4.073259250712377,4.0
254,5.196512626607653,5.0
255,3.9920333432119346,4.0
256,4.099481979804674,4.0
260,4.061292661062602,4.0
262,3.9621634268641626,4.0
263,20.144731227450613,20.0
264,8.850100771752635,9.0
265,5.193828034289231,5.0
267,7.855631577493711,8.0
268,7.8866532800081695,8.0
269,4.162526133206938,4.0
270,34.766100912956446,35.0
271,26.954065553910382,27.0
277,4.566764442349467,4.0
279,56.281744177774975,57.0
280,101.77933456317996,102.0
282,4.477915217878751,4.0
283,4.729424311195587,5.0
284,42.977366701121056,43.0
285,67.98515734674935,68.0
286,43.06347747328692,43.0
288,42.13441020456376,42.0
289,61.71704734167624,62.0
293,49.33712201715249,49.0
295,45.87539213785968,46.0
296,24.117241907151172,24.0
297,4.140792576724659,4.0
298,50.63284951699548,51.0
299,44.92717981388129,45.0
301,20.199556585610175,20.0
302,14.15183800441062,14.0
303,33.068076264397995,33.0
305,47.00796762069335,46.0
306,32.64349135413829,33.0
307,27.06675816932227,27.0
309,38.76529749214436,39.0
310,9.038636935687048,8.0
311,3.7955862387700225,4.0
313,46.999372970313075,47.0
314,31.09929254424143,31.0
315,75.96817514567053,76.0
316,32.95566884835704,33.0
317,35.668005409896516,36.0
319,60.07228958951535,60.0
320,54.150926404364455,54.0
321,48.81561254891919,49.0
322,47.831521618185654,48.0
