,“ú•Ê
0,0.53
3,7.91
4,2.94
5,8.25
8,8.63
10,7.24
11,5.8
12,3.04
13,1.06
14,3.5
15,5.75
20,2.44
21,1.87
22,1.42
23,1.82
24,6.41
25,20.55
27,0.89
28,0.89
33,3.58
34,0.2
35,0.08
36,0.72
37,0.77
39,0.86
40,0.27
42,0.57
43,0.28
46,0.09
47,1.02
48,0.07
49,0.31
50,0.76
51,0.41
52,29.08
53,0.72
57,0.05
58,0.24
60,0.67
62,0.53
63,0.41
64,1.39
65,0.02
67,0.36
69,0.03
70,0.12
71,0.77
74,0.48
75,0.0
76,0.32
77,0.62
78,0.22
80,0.81
81,0.01
82,0.37
83,0.28
85,0.01
86,0.45
87,9.44
88,0.73
89,0.16
90,0.99
92,0.6
93,2.04
94,4.6
95,0.1
96,1.31
97,0.65
102,1.04
104,0.13
106,7.1
108,5.92
109,2.08
110,1.7
111,1.0
112,2.57
113,3.5
114,2.81
115,34.72
116,0.24
117,0.25
118,0.41
121,1.36
123,1.94
125,2.14
126,1.45
127,2.91
128,2.24
131,1.81
132,1.28
133,0.81
134,0.72
135,1.31
136,4.78
137,0.16
139,0.44
143,6.28
145,0.05
147,0.09
148,0.36
149,2.91
150,0.64
152,0.08
156,0.7
157,15.48
158,0.1
159,1.1
160,0.9
161,0.45
162,0.13
164,3.88
165,0.03
167,0.03
168,0.01
169,0.94
170,0.96
172,1.22
173,0.19
174,0.29
175,0.42
176,0.16
177,0.12
179,0.3
182,0.95
183,1.0
184,0.04
187,0.14
188,0.71
189,0.09
191,0.2
193,0.01
194,0.27
195,0.61
196,0.65
197,0.18
198,0.73
199,0.22
200,0.24
201,1.16
203,0.6
204,1.83
205,0.55
206,1.38
207,0.64
208,0.08
210,0.28
211,0.4
214,0.11
216,0.17
218,0.07
219,0.36
220,0.26
222,3.74
223,0.2
224,0.72
225,0.09
226,0.3
227,1.8
228,1.04
229,1.24
230,0.37
231,0.22
232,1.07
233,0.26
234,1.29
236,0.33
237,1.06
238,0.36
241,3.17
242,0.58
244,0.07
245,1.02
246,0.69
247,0.3
248,5.34
250,1.91
252,4.51
253,6.37
256,9.85
257,0.12
258,1.71
259,0.24
260,7.36
261,9.95
262,11.01
263,0.07
264,2.72
265,4.67
267,1.51
268,2.73
270,1.04
271,0.21
273,2.26
277,27.34
278,1.39
279,1.8
281,1.54
284,0.13
285,0.43
289,2.59
290,0.98
291,0.74
293,0.8
294,0.09
295,3.55
297,0.42
299,0.44
300,0.16
302,6.5
303,0.74
304,24.34
305,3.62
306,1.99
308,1.1
310,42.66
311,29.67
313,0.15
315,1.38
316,0.16
317,0.98
318,13.4
319,0.26
320,0.03
321,0.14
322,0.39
323,17.37
324,14.2
325,0.74
326,2.95
327,1.35
330,2.13
331,1.04
334,6.65
335,7.16
336,0.62
337,5.96
338,0.98
340,13.46
341,0.45
342,1.56
345,28.63
347,9.82
348,2.64
349,0.5
351,3.65
352,0.21
354,2.0
355,14.14
356,2.3
359,8.21
360,6.47
361,1.58
362,3.67
364,0.23
