,ì˙ï ,é¿ê—
0,2.774736082551883,1.0
1,2.827575883941957,2.0
2,2.2119432502113026,1.0
3,2.259785212316514,2.0
4,8.866683547259559,7.0
5,18.847009153550328,19.0
6,6.682408324047579,8.0
7,6.55790830011152,4.0
9,1.9339513652427003,2.0
10,2.2219054194345493,1.0
11,4.3999195764123575,5.0
13,4.739909407718007,2.0
14,12.207453481908054,14.0
15,6.53180123351001,7.0
16,2.1976468120158867,2.0
17,2.553950017330737,1.0
18,2.5462442610368963,2.0
19,2.860535836523313,2.0
20,2.4613233243257633,1.0
21,2.3503227327280563,2.0
22,5.894176341700368,5.0
24,1.9611051771010368,1.0
25,8.930214284649248,8.0
27,2.4304200374027105,2.0
30,2.3973874201536165,2.0
31,2.400716604180304,2.0
32,2.3999959506319257,1.0
34,2.296763211392962,1.0
36,2.359933844964056,2.0
38,1.6840043093573331,2.0
39,2.5471177843211494,1.0
40,3.0309168044990735,2.0
41,2.869114402054921,2.0
42,1.8554257640343854,1.0
43,5.546672284167913,2.0
44,2.302064217656096,2.0
45,2.20216066244382,1.0
46,2.7061490788966527,2.0
48,2.265578976546108,1.0
49,2.4122411476048162,2.0
50,2.2505286330230807,1.0
51,2.3266829414029866,2.0
55,2.6547571587489784,2.0
56,2.1545783849484006,1.0
58,1.11994032397249,1.0
59,2.2897049423265385,2.0
60,2.306466072614394,2.0
62,3.970029203257334,2.0
64,2.2201447084903183,2.0
65,2.2442956871259625,1.0
66,2.048927249293388,1.0
68,15.43689352653081,12.0
69,14.642591341809553,10.0
71,9.410763426682044,9.0
72,1.8469403127270088,2.0
73,1.7281775455578836,1.0
75,9.448511522782526,9.0
76,3.157843189562333,2.0
78,6.722012733149768,6.0
79,1.7900335434928971,1.0
82,9.358448614847267,8.0
83,3.225016143545481,2.0
84,3.496537119996844,4.0
85,5.661780830903149,6.0
87,1.4358511398874307,2.0
89,6.136273171024282,5.0
90,2.5995006583585614,2.0
91,2.680458887935175,1.0
92,2.680458887935175,2.0
93,1.6368001303424653,1.0
94,1.6368001303424653,1.0
97,12.804242993999765,13.0
98,3.74684025066539,2.0
99,3.74684025066539,2.0
100,1.613856895427334,1.0
101,1.4408514539411759,2.0
102,22.018269439786653,20.0
103,12.804242993999765,14.0
105,19.37957174939446,14.0
106,27.495108927413572,26.0
107,1.5533529802000035,2.0
109,27.495108927413572,32.0
110,27.495108927413572,35.0
111,27.495108927413572,37.0
112,4.938003765328165,1.0
114,4.938003765328165,2.0
115,4.938003765328165,1.0
116,27.495108927413572,28.0
117,9.448511522782526,11.0
120,20.95257984242896,14.0
121,4.938003765328165,1.0
122,5.470344690330536,2.0
123,27.495108927413572,33.0
124,27.495108927413572,30.0
125,27.495108927413572,39.0
126,27.495108927413572,37.0
128,4.9824196734466,1.0
129,1.1945011582465173,1.0
131,27.495108927413572,43.0
132,27.495108927413572,34.0
134,2.680458887935175,3.0
136,2.13165881510986,1.0
137,2.5995006583585614,1.0
138,3.8390849065977046,2.0
140,27.495108927413572,20.0
141,27.495108927413572,26.0
144,25.22390933890162,13.0
145,21.264804025192614,25.0
