,ì˙ï ,é¿ê—
8,9.152737127620737,8.0
12,2.6934760869317267,1.0
23,1.8328357383593652,2.0
26,3.4168368844681214,3.0
28,2.2623858292961017,2.0
29,1.7962529688191378,1.0
33,2.2119432502113026,2.0
35,1.8320157479957868,2.0
37,2.148830804505663,1.0
47,2.449989243705299,2.0
52,2.06408536903689,2.0
53,7.432363342586814,1.0
54,7.34622435122679,2.0
57,2.195465481016687,2.0
61,2.4667436379209207,1.0
63,2.6182396724624115,4.0
67,9.534305982777912,7.0
70,8.660900575771512,10.0
74,2.837000655974374,2.0
77,3.01926622335877,2.0
80,1.1945011582465173,1.0
81,7.673821055961332,7.0
86,1.255619882234465,1.0
88,9.448511522782526,10.0
95,2.958557895146409,2.0
96,12.620026246345073,10.0
104,12.654151421897495,10.0
108,5.470344690330536,1.0
113,4.938003765328165,1.0
118,27.225557107568214,30.0
119,27.495108927413572,29.0
127,27.495108927413572,38.0
130,5.250287561019173,2.0
133,12.526143986788533,13.0
135,1.702641598140869,2.0
139,21.354866933127873,15.0
142,5.566891068689734,2.0
143,5.034550143687364,1.0
147,27.495108927413572,38.0
148,27.495108927413572,38.0
149,4.938003765328165,1.0
151,27.495108927413572,41.0
154,2.4429588903193626,1.0
155,2.4429588903193626,2.0
163,1.1996985975942802,1.0
166,4.35569461838258,6.0
169,2.997108444742853,1.0
173,7.509623680160783,7.0
176,25.378269358943765,19.0
178,1.9126341743929705,2.0
179,2.0124750278143573,1.0
183,7.364615929084993,2.0
185,1.7981510677292116,1.0
186,9.534305982777912,9.0
189,3.032871223919502,2.0
196,2.143926468142698,1.0
197,2.4479276070215312,1.0
200,6.9507175079645656,2.0
201,7.577036410663498,1.0
212,1.9993556388898917,1.0
216,2.2630773317146526,2.0
217,2.7644973733146374,1.0
218,3.1755838119962756,2.0
221,2.6181657158950737,2.0
222,2.4258565418526343,1.0
226,2.3396847249250827,2.0
227,2.2101560323439324,1.0
233,2.4270766702771107,1.0
234,1.5490897563510244,2.0
238,10.231205744233526,8.0
239,9.062477788612258,7.0
241,0.6292172468092927,2.0
242,23.99045610164944,25.0
243,11.927842610969838,14.0
246,19.081202376577238,15.0
251,22.063279288884264,26.0
252,18.63320725844598,22.0
253,20.567941386758324,26.0
257,28.676866929828503,32.0
258,20.832491936466262,22.0
259,19.081202376577238,21.0
261,3.2310515322176507,2.0
266,24.582561582859277,27.0
272,30.869002090921153,1.0
273,25.759203931599068,2.0
274,28.621879248369325,2.0
275,3.227887731511137,1.0
276,3.161078010046323,2.0
278,27.379320837226743,32.0
281,28.43087004606782,34.0
287,25.93741662031203,30.0
290,3.161078010046323,2.0
291,23.99045610164944,29.0
292,30.901885830254557,33.0
294,31.181496701192774,34.0
300,28.95647780076672,30.0
304,2.869912131026115,1.0
308,26.18259126274209,28.0
312,30.901885830254557,32.0
318,3.2883916467384666,1.0
324,3.221581925273653,1.0
325,3.882886820310118,2.0
327,30.901885830254557,32.0
329,31.37250590349428,32.0
336,19.584706189150364,19.0
338,2.566287759893323,1.0
345,2.2777847180097073,2.0
354,6.504047920538091,1.0
359,2.3266829414029866,1.0
361,6.668908891709227,5.0
362,21.52424485324185,12.0
