,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,30.2,4.72
1,40.97,0.15
2,9.2,25.49
3,58.98,23.69
5,34.38,34.99
7,17.15,28.52
9,26.03,35.92
10,4.83,35.94
11,31.58,55.65
13,31.3,13.37
14,18.34,27.16
16,13.48,13.76
17,3.09,57.5
18,59.58,37.39
19,54.96,19.31
20,65.3,42.23
22,42.29,24.34
23,72.82,4.13
24,25.53,13.87
25,35.65,13.87
26,14.17,20.67
27,13.5,0.66
30,87.05,45.27
32,38.15,10.23
33,9.35,12.57
35,60.22,39.86
37,31.03,48.3
38,12.91,4.39
39,8.02,2.62
41,2.64,8.78
42,50.56,19.03
43,10.82,0.91
48,6.03,18.37
50,7.22,4.39
52,19.26,3.43
53,2.36,0.55
54,1.78,0.43
55,11.44,29.7
57,1.17,1.11
58,36.39,16.93
61,15.5,3.64
62,5.09,6.49
63,0.2,0.17
64,5.11,0.06
66,31.75,13.03
67,3.75,3.29
68,9.75,2.52
70,5.92,1.61
72,3.07,5.7
73,6.8,6.63
74,6.41,1.33
75,3.15,1.37
76,2.12,0.51
80,28.99,6.06
81,4.56,0.94
83,5.76,4.35
85,6.27,6.3
86,7.13,23.88
87,4.62,2.6
88,15.12,10.55
89,16.12,3.26
91,5.33,6.59
92,10.68,0.38
94,18.88,32.68
95,7.61,13.24
97,1.78,2.1
98,1.39,7.99
99,0.43,2.42
100,17.03,6.55
101,11.41,6.53
102,4.07,1.55
104,0.38,4.87
105,4.02,4.13
108,0.73,16.59
110,0.16,0.59
111,11.77,10.34
112,5.84,6.92
113,23.85,47.55
114,15.57,8.82
115,4.71,16.43
116,0.33,1.49
117,3.32,8.58
118,0.48,1.15
119,5.14,10.59
120,9.22,6.63
121,44.07,4.28
122,42.55,21.82
123,1.78,5.21
124,3.85,3.06
125,1.65,4.76
126,6.85,5.13
127,2.4,3.36
129,6.8,28.13
131,1.41,2.54
132,3.01,4.33
133,1.04,1.29
134,1.47,5.97
137,8.84,7.9
139,9.82,10.15
142,8.3,7.02
144,0.91,0.54
145,3.11,1.28
146,0.11,4.14
147,0.67,3.7
148,7.49,11.5
150,5.73,4.58
151,10.18,6.77
152,7.68,1.98
153,14.58,0.21
154,4.66,5.82
155,1.57,7.22
157,29.63,11.23
158,2.99,8.5
159,13.91,2.61
161,1.2,5.73
162,10.32,3.8
163,2.2,14.08
164,9.34,0.53
165,14.2,9.44
166,3.99,1.65
167,3.44,2.42
168,0.12,5.72
170,11.39,19.5
171,11.35,4.43
173,4.43,6.1
174,2.19,5.32
175,0.83,3.86
176,2.5,1.4
178,27.39,8.42
179,5.18,4.14
182,13.06,9.0
183,14.43,26.41
185,8.06,5.24
186,3.18,8.15
187,7.58,11.84
189,2.96,10.74
190,3.18,1.06
191,16.6,32.29
193,5.67,1.78
195,7.39,4.3
196,6.59,1.21
197,0.61,15.97
198,8.33,7.68
199,26.4,12.9
200,21.65,3.19
201,3.2,24.42
202,16.91,13.42
207,13.24,5.2
210,16.66,1.31
211,35.48,6.55
212,46.75,13.98
214,18.15,6.65
215,11.23,4.29
216,22.66,15.06
217,7.73,14.94
218,18.71,17.0
220,11.58,31.01
222,106.98,38.87
223,20.22,29.97
226,39.65,7.34
227,19.53,28.61
228,37.56,2.01
229,38.98,8.71
230,4.37,33.02
231,47.95,12.07
232,24.58,24.9
235,5.41,17.38
236,84.75,30.12
238,9.28,5.01
239,55.07,3.57
240,25.37,8.32
241,14.45,3.0
242,14.44,1.95
244,13.39,13.9
245,2.73,1.63
246,48.49,26.65
249,5.99,12.43
250,8.86,3.51
252,30.03,13.05
253,25.97,9.67
254,7.92,13.71
257,4.94,6.69
258,11.3,7.46
260,1.22,11.55
261,6.8,12.56
262,5.68,6.19
263,4.02,2.57
264,3.96,4.11
265,14.88,9.87
266,3.3,7.58
268,16.31,9.74
269,14.34,12.01
270,6.4,3.44
272,6.28,0.45
273,227.57,73.85
274,745.03,250.52
275,666.62,309.89
276,5.85,32.66
277,5.81,22.63
279,13.59,12.19
281,21.48,22.01
283,4.33,11.23
284,10.47,11.31
285,0.59,4.88
286,16.81,3.33
287,9.71,4.94
290,16.92,3.14
292,1.57,0.83
293,4.62,14.09
297,10.2,3.96
299,7.92,17.66
300,12.78,3.71
301,17.08,10.44
302,7.04,3.07
305,5.19,3.12
306,4.36,18.42
309,19.93,23.18
310,0.72,18.51
311,8.02,9.68
312,0.98,0.05
313,0.53,4.63
314,1.07,1.44
315,9.86,1.96
317,4.72,3.71
319,2.81,4.53
320,3.95,4.99
323,5.61,3.19
324,2.86,4.28
325,2.6,1.12
329,7.64,6.42
331,1.17,8.13
332,9.24,4.59
333,16.73,3.06
334,32.97,25.89
335,27.66,2.8
336,23.36,0.5
337,4.15,24.77
338,18.97,6.81
339,3.47,1.62
340,2.01,8.09
343,10.42,6.58
345,80.55,60.51
347,2.11,12.48
349,26.94,14.97
350,1.3,9.2
353,5.71,1.82
354,17.73,8.77
355,333.99,69.36
356,203.21,85.28
357,82.2,53.74
358,22.68,3.69
359,1.05,47.64
360,63.44,40.93
362,4.1,15.83
364,8.95,0.74
