,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
4,14.97,18.04
6,66.62,58.47
8,38.78,35.71
12,116.01,69.72
15,73.1,9.52
21,173.41,43.76
28,198.11,40.15
29,75.62,18.6
31,60.4,24.33
34,154.29,20.45
36,69.08,50.05
40,11.59,16.19
44,159.18,98.04
45,299.45,16.66
46,33.85,94.0
47,8.29,18.14
49,47.23,1.76
51,218.2,46.57
56,27.37,49.98
59,39.21,13.09
60,11.3,0.03
65,27.24,11.62
69,34.37,10.5
71,49.75,15.27
77,18.2,38.22
78,34.69,19.25
79,52.65,63.86
82,18.63,20.47
84,0.33,20.6
90,22.72,17.38
93,31.68,10.07
96,12.29,6.92
103,11.58,8.94
106,4.4,7.15
107,15.58,15.22
109,3.32,0.81
128,9.32,9.42
130,2.27,23.78
135,51.93,32.48
136,150.82,102.13
138,35.13,22.65
140,26.0,26.68
141,2.84,5.05
143,40.98,28.43
149,15.44,4.04
156,30.77,23.07
160,15.43,8.32
169,2.76,43.61
172,27.46,11.59
177,103.1,39.45
180,3.08,20.71
181,25.53,56.15
184,56.31,52.75
188,6.41,15.14
192,49.07,94.15
194,18.35,31.16
203,23.2,46.25
204,55.52,6.08
205,60.1,112.82
206,41.38,79.21
208,90.43,59.07
209,16.77,88.51
213,87.15,5.47
219,110.87,36.43
221,125.02,25.21
224,52.87,70.89
225,5.32,26.27
233,13.95,17.96
234,133.17,51.73
237,6.35,58.96
243,8.69,23.08
247,92.37,14.02
248,30.84,8.53
251,9.53,4.41
255,74.86,36.57
256,42.17,41.21
259,19.48,26.19
267,80.33,29.09
271,12.29,23.75
278,28.21,36.04
280,32.47,25.85
282,37.03,14.61
288,5.52,11.68
289,9.44,28.66
291,26.13,16.41
294,36.99,30.44
295,10.93,3.94
296,2.12,10.67
298,46.81,28.61
303,3.36,13.19
304,37.88,38.03
307,8.71,0.07
308,17.94,3.11
316,36.89,26.62
318,39.22,28.84
321,24.34,7.06
322,3.6,23.45
326,12.76,3.89
327,22.8,13.4
328,27.13,17.41
330,7.33,5.46
341,16.85,55.56
342,6.07,36.96
344,135.53,12.58
346,13.75,33.89
348,102.7,62.84
351,718.09,38.65
352,51.34,18.03
361,77.22,23.31
363,38.44,12.78
