,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
4,103.5,39.33
13,6.12,4.53
18,26.01,20.86
20,6.27,1.3
25,22.24,5.04
28,26.51,16.47
29,30.55,28.29
30,9.88,24.0
31,inf,inf
34,13.74,10.52
39,0.53,5.24
40,17.6,13.13
42,20.78,22.54
46,5.0,17.5
47,1.35,5.77
52,inf,inf
54,45.57,43.68
57,7.84,7.84
59,inf,inf
60,17.98,16.48
64,10.13,27.72
70,12.19,9.55
71,13.18,3.61
75,23.07,1.41
81,28.35,33.29
86,11.08,10.58
88,10.18,11.47
90,2.14,6.56
91,43.47,2.35
98,1.62,19.74
99,4.04,18.0
108,inf,inf
109,27.36,25.13
123,26.05,15.92
124,inf,inf
127,161.79,39.09
128,71.58,15.93
131,16.19,38.3
132,445.21,91.85
133,17.84,5.53
151,inf,inf
152,15.92,4.07
154,5.5,7.24
155,23.23,16.11
157,23.74,24.73
159,7.09,0.25
164,21.14,21.16
165,inf,inf
166,inf,inf
170,11.72,20.27
173,inf,inf
175,24.3,16.16
177,4.89,11.71
181,13.0,2.46
182,24.0,0.66
184,5.57,8.44
