,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,20.11,21.0,20.61
1,18.5,12.0,15.53
2,16.57,19.0,16.18
3,1.76,0.0,0.74
5,28.45,25.0,27.34
6,29.83,32.0,30.49
7,22.06,24.0,24.69
8,20.87,21.0,18.29
9,26.98,27.0,28.19
10,4.1,0.0,-0.44
11,35.91,37.0,35.84
12,34.11,32.0,33.7
14,33.32,29.0,31.69
15,37.25,41.0,42.15
16,29.21,32.0,26.1
17,3.35,0.0,3.26
19,51.83,57.0,54.35
21,48.35,49.0,51.58
22,43.87,46.0,48.6
23,35.83,29.0,27.38
24,6.44,0.0,3.72
26,35.48,45.0,39.54
27,44.65,52.0,49.06
32,48.92,58.0,52.41
33,49.12,53.0,51.6
35,51.2,53.0,49.89
36,48.55,51.0,49.37
37,27.24,21.0,23.15
38,6.84,20.0,19.97
41,49.93,48.0,51.28
43,24.36,27.0,24.02
44,19.95,22.0,23.15
45,2.28,0.0,0.56
48,40.77,41.0,41.15
49,52.37,49.0,51.48
50,50.34,53.0,49.14
51,32.74,32.0,39.18
53,38.95,41.0,37.64
55,50.81,51.0,51.78
56,53.37,54.0,54.91
58,40.5,44.0,38.68
61,40.41,43.0,39.13
62,16.94,17.0,20.45
63,24.93,21.0,25.86
65,10.18,9.0,9.42
66,-0.01,0.0,-1.29
67,18.06,22.0,19.05
68,24.36,22.0,21.61
69,18.78,20.0,21.55
72,17.66,16.0,17.26
73,0.62,3.0,2.03
74,16.79,17.0,17.53
76,15.61,13.0,15.26
77,10.51,6.0,5.6
78,11.8,9.0,11.15
79,9.99,17.0,15.14
80,1.19,0.0,0.57
82,23.26,24.0,23.92
83,28.22,26.0,23.49
84,14.08,13.0,13.62
85,14.21,12.0,12.29
87,2.14,0.0,-0.26
89,25.56,24.0,24.96
92,19.63,25.0,21.17
93,22.5,26.0,24.42
94,1.35,0.0,-1.91
95,40.07,40.0,38.03
96,42.97,41.0,43.37
97,44.54,43.0,43.45
100,23.49,21.0,16.8
101,2.04,0.0,0.13
102,48.68,55.0,50.2
103,48.09,47.0,49.23
104,42.15,35.0,40.25
105,38.05,34.0,35.83
106,41.24,38.0,41.02
107,35.84,38.0,40.05
110,47.52,48.0,50.28
111,49.54,48.0,42.3
112,49.96,57.0,52.83
113,47.07,57.0,51.97
114,37.79,49.0,45.74
115,4.17,0.0,0.59
116,42.64,42.0,41.08
117,45.97,41.0,45.49
118,44.63,40.0,44.72
119,46.19,53.0,47.65
120,44.12,43.0,43.96
121,39.93,45.0,46.33
122,7.1,0.0,4.25
125,12.49,12.0,15.69
126,11.76,13.0,13.99
129,6.42,0.0,-0.9
130,-1.89,0.0,-0.97
134,5.79,0.0,-2.12
135,7.27,13.0,12.18
136,6.53,4.0,3.41
137,-2.13,0.0,-0.61
138,10.6,0.0,1.17
139,12.05,19.0,18.36
140,12.62,14.0,12.72
141,10.87,0.0,-0.37
142,15.35,17.0,18.6
143,15.46,18.0,19.95
144,-0.05,0.0,0.0
145,12.52,15.0,17.25
146,12.85,11.0,12.95
147,18.09,19.0,18.03
148,16.88,0.0,1.72
149,24.69,26.0,27.29
150,19.06,16.0,16.16
153,32.46,33.0,35.44
156,36.35,30.0,29.73
158,4.3,0.0,-0.07
160,41.23,44.0,42.01
161,42.43,44.0,43.36
162,39.23,38.0,40.41
163,36.78,39.0,41.14
167,37.44,41.0,38.87
168,31.49,36.0,36.25
169,28.68,36.0,32.2
171,31.87,21.0,22.4
172,4.4,0.0,2.33
174,28.19,31.0,28.92
176,24.13,25.0,25.23
178,19.55,23.0,20.64
179,1.22,0.0,-0.54
180,25.92,24.0,26.05
183,33.99,34.0,36.26
185,16.52,19.0,22.35
