,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,18.5,3.44
1,40.81,27.8
2,8.22,17.24
3,inf,inf
4,49.46,24.28
6,0.04,0.15
7,12.99,3.02
12,0.94,1.54
13,1.53,6.06
14,6.41,0.61
17,inf,inf
19,6.85,4.97
20,1.53,4.55
21,0.35,1.11
23,15.4,14.38
24,inf,inf
25,10.57,5.19
27,7.86,9.17
30,0.72,16.55
32,7.2,9.32
34,2.84,9.09
35,2.47,1.15
36,3.67,6.66
38,58.55,2.98
39,4.14,0.97
40,10.6,11.0
41,13.16,13.93
42,7.69,19.03
43,5.14,2.81
44,2.57,14.51
45,inf,inf
46,2.21,10.71
47,7.41,1.46
48,0.93,1.82
49,3.44,3.03
50,0.37,4.13
51,0.65,18.1
53,6.36,13.04
54,15.7,23.6
55,4.95,1.65
57,2.35,3.89
58,4.3,11.72
59,inf,inf
60,9.0,16.83
61,2.64,12.85
63,8.01,37.23
65,23.43,23.37
66,inf,inf
67,27.54,6.48
68,7.58,11.48
70,2.72,22.79
74,7.76,6.73
77,92.13,12.17
80,inf,inf
81,29.01,3.92
82,5.17,7.67
83,2.94,13.53
84,12.29,5.56
85,10.91,12.35
86,13.28,11.35
87,inf,inf
88,12.73,4.7
89,9.5,0.88
90,3.46,11.92
91,33.05,4.38
92,15.8,14.83
94,inf,inf
95,0.75,3.19
98,8.78,10.66
99,6.78,1.18
100,0.19,19.07
101,inf,inf
102,9.07,13.37
103,3.54,3.87
104,20.27,14.76
107,5.68,13.1
108,inf,inf
110,1.05,0.83
111,1.55,10.07
112,6.6,10.63
113,10.72,11.57
114,14.38,7.11
115,inf,inf
117,6.2,3.35
118,5.11,7.54
120,3.56,2.03
121,8.65,3.47
122,inf,inf
124,inf,inf
127,102.49,86.69
129,inf,inf
130,inf,inf
132,109.69,85.27
133,16.28,2.77
134,inf,inf
135,45.72,2.73
137,inf,inf
139,46.95,6.23
140,11.01,6.56
141,inf,inf
142,3.25,12.7
143,17.89,7.0
144,inf,inf
145,12.45,20.55
146,28.82,24.09
147,5.96,13.71
149,6.8,17.09
150,10.63,5.68
151,inf,inf
153,7.12,11.36
154,5.24,9.84
155,12.77,19.56
157,9.21,12.17
159,7.57,3.31
161,3.1,3.75
162,0.79,9.94
164,17.01,8.65
167,12.56,10.57
168,10.65,2.57
172,inf,inf
173,inf,inf
174,7.83,9.09
175,17.33,10.57
176,11.51,3.25
177,4.1,0.39
178,0.76,22.39
179,inf,inf
181,8.74,1.67
182,4.69,1.65
185,3.68,32.3
