,ì˙ï ,é¿ê—
0,32.11294388350532,36.0
4,22.74525749835193,31.0
8,27.1286084233825,30.0
13,37.661611786282016,38.0
14,27.74846646528537,30.0
19,37.33661665277564,39.0
22,31.000039590051493,36.0
33,41.96798937137993,35.0
39,42.83988594404565,41.0
40,37.74584959379132,41.0
41,38.506137997396664,41.0
43,60.94813933385759,53.0
45,-2.1879686551352986,2.0
47,59.02876752064937,51.0
49,71.8549819430153,46.0
50,71.77541922819533,59.0
51,43.59890657103017,27.0
53,67.30060822324856,57.0
56,41.555970104258584,45.0
58,56.68540043796277,45.0
62,86.28748449094472,54.0
68,120.0325256752726,112.0
71,102.5161308047777,110.0
73,19.174587196047938,3.0
74,93.68587212745338,92.0
75,94.59846908994798,111.0
81,95.85667375692225,97.0
85,100.96555107009495,106.0
89,75.74860642702122,103.0
93,59.7746154442959,84.0
95,81.26672272500169,91.0
96,91.53820090509134,110.0
108,18.631616400272488,3.0
115,23.791079058284556,3.0
116,125.13250370410437,108.0
117,108.68176556085162,111.0
119,122.77749792309233,120.0
128,81.45831673733275,98.0
132,135.95903657058295,121.0
135,34.26030265480712,58.0
137,70.55444996621102,84.0
142,82.20944863709047,101.0
143,27.60398442040817,2.0
151,114.84829842049132,115.0
152,115.13842003642708,117.0
153,69.06674486910839,96.0
157,-1.1129986008228974,2.0
161,71.18019027606589,64.0
162,97.45041886194912,123.0
165,113.88794873792989,105.0
166,84.79760944614998,103.0
167,94.66560105872176,118.0
169,83.91863582300553,74.0
176,120.40728501600353,107.0
177,56.22658266298473,45.0
180,77.4611677899932,69.0
181,84.29120100516649,70.0
183,65.85831923165487,61.0
184,63.18679258121156,45.0
188,98.87664025061878,107.0
197,60.284428912504474,41.0
198,54.30966487570835,32.0
202,29.81828160174936,30.0
203,29.52094568504491,28.0
208,26.631827214075496,29.0
210,35.67036731807303,31.0
212,16.31806241758717,19.0
213,2.164757234300824,2.0
218,28.80212272003585,30.0
219,20.551486980326022,18.0
222,35.98931715376764,32.0
229,25.57896091900982,27.0
233,19.62524664553133,24.0
239,26.464489920013865,27.0
247,13.312299653241983,13.0
250,24.56753931262166,22.0
258,16.43256017450763,21.0
261,11.766674754268314,9.0
264,20.71347871885775,19.0
268,14.07762868498537,10.0
269,2.0143123070143285,2.0
275,1.7593156163615074,2.0
277,8.444165907735744,2.0
281,5.734406952875835,10.0
287,16.2531827611878,16.0
305,10.981023740936932,10.0
311,0.3711598147515869,3.0
312,11.553593409585172,10.0
315,11.774067228668855,12.0
317,7.578187650843839,2.0
318,0.4502569281338147,3.0
319,10.275288850050721,8.0
320,13.240228403702856,14.0
321,15.7140179627337,16.0
324,11.77128895382371,9.0
327,15.120669269821622,12.0
329,16.371407744403164,10.0
332,1.5255821515238654,3.0
333,22.947444861926783,14.0
335,23.303728547983855,18.0
336,18.371385048227232,21.0
339,0.20419507386861802,2.0
341,14.74780436927021,12.0
342,16.8643419847131,16.0
344,24.166873091672368,22.0
346,3.7800436048924704,3.0
349,31.46872156686716,27.0
351,13.537100276065114,22.0
353,2.2830608084485684,2.0
362,27.740253428037935,23.0
364,33.53386329847842,30.0
