,“ú•Ê
0,0.25
1,10.07
2,30.22
4,12.65
5,3.21
7,1.27
8,1.0
9,67.37
10,210.88
13,1.38
15,2.0
16,24.83
17,102.04
21,0.12
22,3.25
25,0.44
26,17.77
27,9.83
28,10.19
30,22.67
32,1.1
33,3.34
34,7.77
35,3.29
36,3.05
38,406.35
41,1.48
42,2.51
45,168.58
46,17.99
47,4.89
48,1.88
49,11.44
50,2.36
52,13.1
53,4.02
54,5.41
55,33.27
56,4.36
57,0.86
61,4.34
62,33.65
64,13.63
65,9.08
66,563.63
68,4.19
69,5.98
70,7.29
71,1.09
72,9.15
73,300.26
75,2.43
76,0.93
77,10.62
78,11.1
80,282.25
82,2.05
84,7.03
86,9.22
87,469.87
90,12.46
91,3.36
93,11.58
94,28.04
96,6.46
98,3.62
102,0.29
103,0.85
104,4.49
105,2.64
106,4.11
107,13.33
108,367.6
110,1.98
111,2.27
112,10.38
114,6.8
116,7.89
118,0.61
119,3.19
121,12.65
122,642.33
123,5.28
124,1.87
127,2.75
128,11.23
129,488.72
131,6.16
133,0.5
134,6.22
137,6.48
138,0.59
139,0.83
140,0.49
141,1.66
142,13.43
143,658.86
144,1.77
146,1.0
148,0.88
149,13.97
151,0.53
153,20.07
154,16.35
155,6.52
156,48.11
157,375.73
158,10.41
159,7.42
162,8.1
164,492.2
166,7.76
167,9.85
168,14.86
169,2.16
171,555.07
172,13.49
173,1.65
174,4.64
175,8.51
176,1.12
178,63.4
179,7.79
180,1.53
181,10.08
183,8.11
184,2.07
187,15.93
189,1.37
191,27.58
192,2.52
193,45.1
194,31.1
195,6.8
196,6.45
197,17.83
198,51.98
199,64.15
201,2.83
202,9.7
204,2.59
205,13.64
207,6.88
208,0.79
209,3.84
210,6.15
211,2.72
212,1.19
213,130.46
215,3.36
218,8.08
220,85.07
221,4.97
222,7.36
224,2.09
225,8.44
226,6.51
228,2.95
230,2.15
231,3.72
232,0.26
234,120.31
235,4.22
236,1.35
237,7.79
239,0.28
240,3.56
241,194.57
242,0.99
243,6.25
244,4.85
245,0.03
246,9.54
247,8.5
248,189.77
251,1.89
252,8.98
253,4.13
257,9.23
259,2.89
260,3.29
261,24.12
263,11.12
264,1.56
265,4.62
266,8.3
267,2.54
268,31.9
269,191.38
270,10.64
271,6.12
272,59.41
275,173.35
276,234.09
277,251.05
278,126.4
279,309.19
280,71.19
282,83.34
283,186.37
284,6.96
286,25.93
287,0.13
288,4.95
289,29.21
290,177.47
291,10.94
292,5.92
293,19.47
294,4.7
297,142.9
299,19.08
301,7.2
302,3.52
303,7.73
304,151.66
305,16.07
308,16.33
314,9.3
315,9.42
316,7.39
317,281.0
318,138.88
319,32.48
320,5.15
321,12.09
323,9.09
325,159.38
326,8.5
328,1.08
330,6.28
331,25.06
332,178.31
335,8.15
336,8.94
337,7.94
339,247.24
342,2.03
343,5.61
344,6.96
345,36.25
347,5.4
348,2.33
349,4.76
352,21.14
353,170.8
354,0.27
355,20.9
357,5.08
358,1.19
360,73.41
361,10.4
362,0.05
364,4.74
