,“ú•Ê
5,0.68
6,2.26
8,0.39
9,12.9
10,0.32
11,0.15
12,1.43
13,1.06
15,0.4
16,1.74
19,2.43
20,0.36
21,0.12
22,1.2
23,0.27
24,13.75
25,1.89
26,2.99
27,0.38
28,0.5
29,0.45
31,27.94
32,1.34
33,0.14
36,0.3
37,2.27
39,0.3
41,0.04
43,0.53
44,8.34
45,32.86
46,1.8
48,2.07
49,2.25
51,1.44
52,18.22
53,1.08
54,0.57
55,2.02
56,1.26
58,0.22
59,0.13
60,0.11
61,0.21
62,2.38
63,0.93
64,2.22
65,1.18
67,0.85
68,0.15
69,0.15
70,0.22
71,0.22
72,0.98
73,20.4
74,0.37
75,1.0
76,0.54
77,1.64
78,3.34
79,2.58
80,25.46
84,0.06
85,0.18
88,0.28
90,1.78
91,1.57
92,5.25
93,2.14
94,33.3
96,1.53
97,1.49
98,0.17
100,1.58
102,0.0
103,0.57
107,0.37
109,0.04
112,0.89
114,1.56
115,25.65
118,1.03
119,0.41
120,1.1
122,151.52
123,2.12
124,1.01
125,1.68
127,0.71
128,1.73
130,1.98
131,1.8
132,2.06
135,4.55
136,11.69
137,0.85
140,0.05
141,0.9
142,3.26
143,92.89
145,1.92
146,0.17
147,0.59
149,4.25
150,12.2
152,0.24
153,2.05
154,3.23
155,0.63
156,10.44
157,6.19
158,0.58
161,1.79
162,1.28
163,0.62
165,0.18
166,2.93
169,0.44
170,8.24
171,38.2
172,1.87
173,3.46
174,0.9
175,1.17
177,0.33
179,0.06
180,0.47
182,0.67
183,1.51
184,2.07
187,1.01
188,1.81
189,0.74
190,0.14
191,0.44
192,9.43
193,3.77
194,8.19
197,2.69
198,0.19
199,20.17
200,1.44
204,1.56
205,0.94
206,29.53
207,0.14
208,0.37
209,0.63
211,2.11
212,0.64
213,2.56
216,2.2
217,1.85
218,1.63
219,2.19
221,2.01
222,2.49
223,0.43
224,1.96
225,1.57
227,14.79
231,0.34
232,1.75
233,0.72
234,9.88
235,2.21
238,1.1
239,0.04
240,2.59
241,2.9
244,2.27
245,1.33
246,3.22
247,3.84
248,15.25
249,0.67
250,0.22
252,0.68
254,3.31
257,0.02
258,4.1
259,1.35
260,3.45
261,1.52
262,12.6
263,3.05
265,0.64
266,1.11
267,0.16
269,1.7
271,1.26
272,2.46
273,67.76
275,2.08
276,18.57
277,26.43
278,9.7
280,8.34
286,1.78
287,4.87
289,6.96
291,1.07
293,3.31
294,1.49
295,11.96
297,6.33
298,11.71
299,1.25
300,0.67
301,6.4
302,2.72
303,2.11
304,4.74
307,0.95
308,2.72
310,73.69
311,10.08
312,7.0
313,2.23
314,0.49
315,7.02
317,19.64
319,2.17
320,1.41
321,1.44
324,0.07
325,24.53
328,0.25
330,2.13
332,12.19
333,3.02
336,0.57
337,0.04
338,8.62
339,34.76
340,2.34
342,0.81
343,0.04
344,0.96
345,5.08
346,10.32
348,0.72
349,0.78
350,1.46
351,1.41
352,2.4
353,17.09
355,1.8
356,0.38
357,1.85
358,1.51
360,19.06
361,3.25
363,1.23
