,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,33.47,38.86
2,81.3,25.71
4,273.01,74.98
5,511.38,86.02
6,135.18,50.83
9,7.59,1.11
10,91.95,70.16
11,66.97,53.74
13,142.45,65.4
14,456.08,78.94
15,96.17,50.68
19,28.25,24.37
20,58.29,34.39
22,137.33,50.63
23,103.17,31.01
24,92.31,62.45
25,253.53,44.18
27,132.85,54.7
28,81.51,46.4
29,25.56,49.3
30,26.48,27.55
31,187.62,61.4
32,77.79,25.04
33,354.03,50.03
34,20.32,28.14
35,110.19,64.07
36,93.23,29.04
37,1.31,58.23
40,112.45,48.43
41,77.83,29.81
42,47.53,41.05
44,70.43,60.17
47,53.39,0.45
49,193.46,17.3
52,18.09,67.86
53,18.93,8.03
54,16.8,25.2
57,14.45,12.62
59,105.46,27.76
63,24.5,19.81
64,30.36,20.19
65,2.9,33.18
67,10.64,10.19
69,2.05,12.77
70,17.31,4.98
71,22.17,10.3
72,301.93,60.8
74,16.24,17.74
75,23.44,15.45
76,27.05,18.68
77,25.01,21.14
78,17.41,16.5
79,114.34,31.06
80,430.67,24.34
81,5.62,3.81
83,1.74,5.1
84,1.7,3.85
85,5.64,1.59
86,313.27,44.39
87,19.84,7.59
88,3.75,3.98
90,1.14,40.56
92,50.48,44.09
93,126.17,49.09
94,16.05,50.91
95,84.34,30.46
96,29.65,34.27
99,11.33,30.67
100,50.73,11.67
104,11.58,2.02
105,0.29,8.0
107,785.81,70.04
108,15.61,2.06
109,7.31,8.38
110,4.73,3.9
111,7.26,2.98
113,21.27,19.79
114,6.98,23.59
115,3.89,3.95
117,14.11,9.53
118,6.45,11.1
119,14.05,1.15
120,7.23,5.82
121,11.31,11.29
122,13.64,8.94
123,0.55,4.83
124,4.15,2.68
125,1.1,3.11
126,16.59,13.84
127,0.56,9.45
128,1234.14,165.27
129,14.84,6.28
130,1.38,2.59
131,13.92,9.73
132,2.44,0.75
135,70.47,23.9
136,28.96,52.61
138,48.3,23.85
141,11.73,0.24
142,26.24,9.62
145,11.16,9.29
146,4.27,2.4
148,6.43,6.97
151,9.9,8.14
152,19.54,16.18
154,104.06,47.77
155,1.95,26.33
157,113.64,50.62
158,26.09,19.52
163,268.17,49.66
166,10.11,12.19
167,1.81,3.85
168,20.53,27.22
169,1.33,3.43
172,388.2,45.97
173,6.49,22.69
174,4.92,3.13
175,83.07,60.93
176,98.29,38.63
177,33.77,36.25
178,77.32,28.9
180,196.95,23.96
181,4.91,22.55
182,21.28,6.17
183,292.43,50.55
184,269.06,62.47
188,18.78,23.63
189,10.71,37.96
190,10.8,15.31
191,33.72,103.31
192,397.0,115.54
193,6.79,11.92
194,13.64,22.24
195,62.29,40.38
196,210.59,47.65
197,42.21,31.26
199,260.25,50.68
200,146.84,38.54
202,269.11,47.24
205,60.5,55.78
206,39.37,0.04
207,45.51,6.04
209,37.43,9.18
210,236.04,46.52
211,36.97,1.39
214,39.96,3.96
216,40.57,18.78
217,44.52,3.67
218,35.0,9.97
219,58.03,21.78
220,57.65,2.96
221,16.32,15.1
222,295.81,57.96
224,149.08,48.38
225,205.17,80.07
226,78.01,2.57
227,38.31,11.78
228,240.19,39.79
229,272.13,85.31
230,204.41,64.33
231,18.15,20.34
232,7.55,4.16
233,91.2,71.29
236,425.76,114.71
237,35.56,11.36
238,235.89,9.52
240,344.99,111.92
241,5.67,15.91
242,12.12,9.06
243,13.96,0.99
246,8.56,5.07
247,270.67,103.16
248,11.8,11.62
249,2.97,1.98
250,52.39,1.95
251,2.01,12.16
255,2.66,20.24
256,18.34,16.94
257,11.1,13.24
258,16.66,3.74
259,16.22,4.21
260,20.25,0.58
261,27.76,4.04
264,19.97,6.09
265,17.41,4.83
269,20.35,3.6
270,21.74,14.73
271,20.86,5.62
272,219.62,8.14
273,22.62,19.73
276,1555.59,186.87
277,2135.83,241.8
278,29.08,28.03
279,37.5,29.24
280,27.0,23.62
283,27.7,12.75
284,7.89,12.67
285,3.14,2.11
286,3.81,4.79
287,11.99,19.47
288,18.99,17.34
289,931.69,136.52
290,27.43,22.73
291,0.25,5.84
294,6.98,14.96
295,0.84,11.79
296,21.0,13.47
297,13.82,4.01
298,9.29,7.14
302,0.66,10.02
303,2.06,8.34
304,22.16,12.15
305,21.42,18.5
307,15.34,4.01
308,8.68,12.79
309,12.0,13.99
311,22.58,20.58
312,5.56,9.23
314,9.1,23.93
315,12.23,10.74
318,14.07,22.03
320,6.17,0.59
321,2.81,1.11
323,1.36,3.15
326,23.95,20.35
327,13.17,2.11
328,0.84,9.86
329,2.58,11.75
330,6.15,8.2
331,1.88,5.94
332,28.02,18.61
334,32.21,10.86
335,19.23,9.38
336,1.99,11.81
337,6.15,7.47
338,26.02,0.37
339,9.27,0.53
340,220.14,3.01
342,18.88,10.47
343,25.94,11.94
344,7.17,11.68
345,187.02,38.82
346,600.84,65.25
347,381.83,34.01
348,43.74,3.91
349,374.25,34.84
351,14.76,4.15
352,39.63,0.87
353,15.77,2.01
354,1.53,8.05
355,14.15,11.15
356,4.55,2.46
358,23.25,3.25
359,487.47,43.46
