,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
3,4.8,26.0,30.75
4,9.0,2.0,3.33
6,1.0,2.0,3.31
9,12.5,11.0,10.04
13,5.98,2.0,3.35
16,6.1,3.0,4.18
21,4.51,3.0,4.71
22,-0.08,2.0,3.78
28,7.47,3.0,4.74
35,5.88,2.0,3.52
38,16.29,2.0,3.37
39,2.38,3.0,4.66
40,6.52,2.0,3.45
46,16.76,8.0,7.16
53,21.64,22.0,21.49
54,28.96,24.0,35.42
60,19.19,30.0,30.56
61,12.89,28.0,24.73
62,20.13,35.0,29.75
74,24.53,36.0,28.11
76,22.9,36.0,27.55
77,12.26,23.0,28.47
80,9.42,3.0,4.25
81,25.59,27.0,29.76
82,28.32,31.0,28.97
84,25.24,27.0,27.55
90,21.13,19.0,27.04
96,33.07,28.0,40.69
100,34.22,21.0,22.28
103,43.12,49.0,40.84
105,38.72,41.0,40.84
106,60.3,55.0,58.56
107,33.72,2.0,4.13
112,50.6,32.0,43.9
114,34.36,46.0,32.88
119,52.6,59.0,58.99
124,59.43,64.0,59.51
127,59.32,60.0,49.83
133,32.96,48.0,39.86
134,20.28,23.0,37.84
136,6.5,2.0,3.36
141,55.86,54.0,50.82
145,52.48,57.0,52.46
148,51.48,65.0,58.87
149,32.82,2.0,4.45
152,51.33,51.0,42.97
164,24.66,31.0,26.43
169,14.88,18.0,16.78
170,22.68,2.0,4.15
178,11.17,3.0,4.72
179,8.99,2.0,3.61
180,12.16,3.0,5.08
181,20.7,14.0,17.61
182,28.23,21.0,20.97
184,12.12,2.0,3.65
188,21.93,19.0,24.43
196,10.99,2.0,3.6
199,11.81,2.0,3.73
201,15.28,2.0,6.46
207,13.72,23.0,30.05
212,10.1,3.0,4.95
217,6.25,25.0,26.07
218,3.52,18.0,19.22
219,0.55,4.0,4.75
221,7.87,8.0,7.88
223,6.11,2.0,3.85
227,14.09,24.0,17.84
229,12.5,2.0,3.74
231,14.3,14.0,8.23
232,16.6,11.0,8.31
235,13.22,18.0,8.52
240,19.66,3.0,7.91
241,31.74,37.0,29.57
243,33.16,21.0,19.88
245,18.99,34.0,36.36
246,31.77,31.0,28.63
251,32.61,35.0,31.74
253,33.16,25.0,27.66
254,21.29,2.0,6.26
256,33.27,31.0,37.44
260,37.99,31.0,31.73
261,34.15,26.0,25.46
262,47.98,41.0,55.65
265,33.61,43.0,42.86
267,43.73,38.0,36.88
274,50.11,3.0,7.91
276,65.55,3.0,7.79
277,59.69,2.0,6.73
278,58.27,99.0,63.88
282,37.79,58.0,42.95
283,51.21,80.0,61.26
288,60.68,50.0,62.68
291,60.73,56.0,50.07
294,62.81,60.0,69.85
295,60.68,60.0,69.21
296,35.85,36.0,43.51
300,60.37,49.0,52.55
305,60.68,49.0,62.68
307,45.26,56.0,51.11
310,39.65,56.0,69.18
316,74.99,55.0,69.67
320,64.54,60.0,60.36
322,60.39,59.0,58.77
327,61.54,69.0,65.82
329,60.68,58.0,65.33
332,40.56,59.0,44.75
335,28.77,39.0,46.07
342,36.71,56.0,48.05
357,38.61,42.0,39.44
359,12.51,2.0,3.67
364,11.9,3.0,4.92
