,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,5.41,2.0,2.34
1,3.38,2.0,1.82
3,12.03,26.0,30.85
4,9.33,2.0,2.69
6,2.97,2.0,2.17
7,3.84,3.0,3.68
8,11.97,2.0,3.23
9,6.64,11.0,10.83
10,11.62,3.0,4.77
11,2.13,2.0,2.11
12,1.44,3.0,3.38
13,4.64,2.0,2.26
14,13.0,3.0,3.4
15,2.86,2.0,2.18
18,2.68,2.0,1.83
19,3.77,3.0,2.93
21,4.02,3.0,3.44
23,0.48,3.0,2.97
25,10.07,3.0,4.07
26,6.59,2.0,1.99
27,3.69,2.0,2.05
30,1.21,3.0,3.29
31,6.82,2.0,3.29
32,7.21,3.0,2.86
33,9.47,2.0,2.25
34,2.28,3.0,2.95
35,4.3,2.0,2.3
36,6.16,3.0,2.47
37,2.81,2.0,2.19
38,4.75,2.0,3.09
39,4.51,3.0,3.18
40,4.54,2.0,2.49
41,4.65,3.0,3.23
42,4.91,2.0,2.11
45,5.05,3.0,4.23
46,14.27,8.0,6.95
47,13.7,23.0,21.94
48,10.75,12.0,15.21
49,7.17,2.0,1.34
50,4.61,2.0,1.72
53,23.46,22.0,20.32
54,25.11,24.0,30.73
56,13.21,26.0,27.01
57,11.65,13.0,13.56
58,0.71,2.0,1.9
59,7.87,3.0,4.5
60,19.82,30.0,30.58
61,25.38,28.0,29.31
62,29.58,35.0,32.28
63,29.78,36.0,32.76
64,14.83,18.0,21.38
65,5.69,10.0,11.46
67,34.89,35.0,33.01
68,49.07,47.0,53.11
69,39.23,40.0,35.97
70,37.42,46.0,42.63
71,31.04,40.0,36.19
72,4.01,2.0,2.39
73,27.84,28.0,34.93
74,30.5,36.0,30.26
75,37.52,43.0,39.78
79,2.0,2.0,1.7
82,34.33,31.0,30.53
83,28.36,30.0,30.03
84,26.34,27.0,29.0
87,22.94,21.0,20.03
88,35.53,33.0,31.74
90,18.89,19.0,24.22
91,16.93,13.0,13.14
92,16.69,11.0,14.86
93,1.94,2.0,2.18
94,13.07,9.0,12.9
95,16.64,12.0,13.86
96,39.89,28.0,34.44
97,41.89,39.0,42.33
98,31.59,36.0,35.01
99,30.89,30.0,35.01
101,29.27,35.0,32.14
104,38.32,40.0,35.67
105,43.12,41.0,45.56
107,11.63,2.0,4.33
110,61.43,65.0,62.22
111,57.81,64.0,62.13
112,42.78,32.0,43.35
113,46.22,45.0,42.25
114,36.61,46.0,43.36
116,50.82,53.0,57.37
117,44.81,47.0,39.89
118,47.64,54.0,55.36
119,56.48,59.0,58.63
121,21.27,29.0,23.18
122,50.05,51.0,55.17
124,61.47,64.0,61.81
126,60.32,73.0,62.88
127,57.48,60.0,54.01
128,20.4,2.0,4.16
131,60.13,69.0,62.39
133,40.02,48.0,42.61
134,21.63,23.0,31.01
135,0.1,3.0,3.3
137,9.92,6.0,6.04
139,53.97,43.0,51.98
140,56.85,55.0,60.68
142,35.81,44.0,44.44
145,56.34,57.0,51.87
146,59.36,64.0,59.84
147,58.98,69.0,60.48
149,33.06,2.0,6.09
150,41.72,45.0,43.32
151,59.09,68.0,62.22
153,13.52,26.0,24.86
154,8.74,2.0,2.31
156,0.63,2.0,1.99
157,1.91,2.0,2.87
158,3.2,3.0,2.67
159,6.04,2.0,2.09
162,22.12,23.0,24.44
163,4.84,2.0,2.57
164,26.38,31.0,28.28
165,34.72,34.0,39.66
168,16.21,27.0,30.02
170,12.58,2.0,3.83
171,4.6,3.0,3.75
172,3.28,2.0,1.83
174,33.56,35.0,33.4
175,28.29,17.0,25.51
176,27.11,18.0,18.94
178,4.82,3.0,3.99
179,4.56,2.0,2.03
180,10.38,3.0,2.95
181,14.63,14.0,14.8
182,24.86,21.0,22.66
184,-0.46,2.0,1.43
186,20.02,16.0,15.52
187,20.57,12.0,16.71
189,9.89,13.0,18.17
190,22.97,22.0,19.0
191,-0.95,2.0,1.99
192,10.09,2.0,3.39
194,7.94,6.0,7.26
195,5.11,3.0,4.21
196,5.34,2.0,2.14
197,9.72,6.0,6.12
198,3.75,2.0,1.93
200,3.99,3.0,3.74
201,11.42,2.0,2.56
202,3.43,2.0,2.5
203,1.4,3.0,3.62
204,18.93,22.0,20.67
206,18.29,25.0,28.15
207,12.49,23.0,25.12
208,16.58,28.0,24.1
210,5.87,2.0,2.3
212,4.2,3.0,3.78
214,15.63,16.0,15.02
215,13.63,21.0,23.25
216,9.82,7.0,7.03
217,16.7,25.0,27.98
219,2.57,4.0,4.13
225,2.89,2.0,2.21
226,10.99,27.0,27.11
227,15.74,24.0,22.12
228,10.18,3.0,3.56
230,6.23,3.0,4.01
232,10.49,11.0,11.08
233,3.35,2.0,2.85
235,13.45,18.0,16.49
236,7.6,2.0,2.5
239,20.14,22.0,17.19
242,38.46,33.0,36.14
244,9.77,9.0,7.95
245,31.65,34.0,34.33
246,29.96,31.0,25.27
247,10.74,3.0,6.01
248,35.96,42.0,38.21
249,42.76,42.0,41.77
251,38.38,35.0,33.7
252,32.19,33.0,34.33
254,6.46,2.0,3.49
256,39.1,31.0,36.14
257,44.32,44.0,41.66
259,28.22,35.0,34.82
260,35.93,31.0,30.5
263,52.46,57.0,62.68
264,41.05,42.0,41.08
265,38.21,43.0,45.09
267,39.69,38.0,38.53
268,23.12,33.0,34.24
269,45.47,62.0,58.82
270,46.68,58.0,58.94
271,48.98,60.0,52.87
272,37.69,13.0,12.53
274,34.22,3.0,6.13
275,36.37,2.0,4.13
276,42.26,3.0,6.91
278,75.07,99.0,72.38
280,71.21,93.0,72.53
281,69.93,70.0,71.27
282,47.41,58.0,48.72
283,70.27,80.0,70.89
284,58.09,63.0,58.24
285,58.57,54.0,53.11
286,56.76,57.0,56.83
287,46.66,43.0,50.62
288,53.1,50.0,55.96
289,28.84,3.0,3.44
290,70.75,91.0,69.7
292,57.95,69.0,64.21
293,48.82,55.0,63.2
294,58.14,60.0,65.08
295,53.51,60.0,63.66
296,35.82,36.0,45.1
299,62.54,59.0,67.68
300,54.52,49.0,52.01
301,61.86,46.0,45.98
302,41.66,49.0,50.97
304,52.37,71.0,59.31
305,54.44,49.0,55.75
306,54.13,54.0,60.27
308,51.28,49.0,50.27
309,52.52,45.0,52.12
310,37.17,56.0,62.74
315,72.57,79.0,72.08
316,64.55,55.0,68.52
317,54.27,43.0,47.18
318,68.55,79.0,64.59
319,66.57,74.0,69.28
320,61.11,60.0,62.49
322,55.11,59.0,54.43
323,54.23,54.0,53.24
325,70.86,75.0,67.37
326,54.66,48.0,44.91
330,51.51,51.0,52.26
332,54.94,59.0,53.15
333,46.45,47.0,47.3
334,38.51,56.0,48.84
335,33.56,39.0,41.82
336,50.05,43.0,46.28
338,24.31,36.0,38.38
341,50.21,48.0,45.82
342,50.05,56.0,54.69
343,42.09,31.0,25.62
344,29.94,37.0,36.48
347,9.9,3.0,3.28
348,26.79,41.0,41.45
350,11.36,6.0,4.56
351,51.4,49.0,49.72
353,41.26,46.0,46.44
356,57.71,64.0,62.05
358,26.18,30.0,31.47
360,14.88,3.0,4.52
361,23.31,34.0,32.76
363,11.02,6.0,6.8
364,11.47,3.0,3.64
