,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,131.02,12.57
2,57.87,17.91
4,323.18,34.95
5,228.46,22.2
9,26.04,5.54
10,230.39,50.12
12,1.0,7.38
13,44.5,16.84
14,380.95,66.85
17,58.89,85.08
18,105.42,5.64
20,104.81,11.12
21,108.68,14.64
23,138.18,12.93
24,65.09,40.06
27,29.76,7.63
28,4.77,49.45
29,30.77,31.19
30,73.83,6.26
31,159.9,0.8
33,250.31,14.34
34,24.1,6.43
36,130.41,5.66
37,65.67,13.89
38,97.76,29.74
39,142.9,4.65
41,48.12,12.1
43,245.05,8.07
47,31.38,6.9
49,107.53,51.08
50,46.19,63.45
51,150.93,6.52
52,174.63,33.18
53,10.02,0.94
54,4.28,28.83
55,16.29,6.59
57,1.04,10.64
58,260.92,14.21
59,162.57,36.47
60,28.83,3.0
61,16.37,8.22
62,15.35,8.71
63,0.78,11.55
65,67.38,24.66
67,2.8,7.66
69,7.44,7.39
70,14.37,4.08
71,11.89,7.27
72,5.62,38.76
73,8.42,30.43
75,10.5,12.06
76,14.87,9.85
77,30.16,9.09
78,2.53,16.85
80,149.03,10.61
83,8.59,6.13
85,5.44,0.27
86,111.83,19.66
87,2.14,1.86
88,13.05,5.63
91,18.54,26.17
92,20.07,19.71
93,13.31,23.34
94,34.58,50.83
95,62.07,2.24
96,23.71,24.09
97,5.38,1.4
98,11.26,2.75
99,10.51,16.39
101,16.69,12.07
104,3.03,5.27
105,5.23,0.17
106,0.69,0.6
107,652.93,36.46
108,16.8,1.83
109,6.07,6.84
110,2.96,5.89
111,2.97,5.19
113,6.89,15.36
115,0.96,6.55
116,1.86,1.58
120,4.61,12.99
122,0.75,10.53
124,7.35,3.97
125,0.55,1.08
127,4.92,5.92
128,745.12,118.95
131,12.56,10.28
133,10.67,11.0
137,92.52,4.41
138,30.65,24.85
139,14.64,8.66
140,2.93,7.83
141,2.0,3.82
142,24.76,2.7
143,4.54,9.73
145,8.13,12.98
148,12.62,7.04
149,1281.84,138.36
150,3.38,0.85
151,11.66,9.61
152,12.66,12.0
153,52.6,3.63
154,218.23,8.61
155,65.94,13.2
161,41.88,1.0
162,2.27,16.05
163,15.64,35.5
164,27.18,3.35
165,5.65,10.55
166,9.38,6.55
168,16.72,14.75
169,13.1,5.87
170,464.37,64.76
171,152.06,34.64
172,10.2,27.53
173,2.39,18.78
174,3.28,4.1
175,43.14,54.15
176,67.85,18.16
177,76.37,1.59
178,156.46,32.62
179,316.94,3.37
181,16.17,13.6
182,8.04,3.18
183,164.02,22.47
184,166.33,24.23
185,199.94,35.19
190,4.19,14.11
191,75.87,55.14
192,348.34,123.8
193,5.96,7.52
195,32.6,15.92
196,197.7,3.79
197,8.02,5.19
198,6.09,67.59
199,340.09,58.67
201,467.04,24.87
202,170.62,8.31
203,26.36,6.5
204,9.76,2.84
207,41.54,4.72
208,38.37,8.04
209,18.23,5.15
210,179.97,2.2
212,31.04,27.51
213,25.42,5.11
215,33.41,4.32
216,19.64,2.65
217,34.09,2.35
219,29.74,4.36
220,40.7,1.69
221,1.62,3.37
223,51.36,20.36
225,233.59,33.52
226,56.98,1.84
229,54.74,47.05
230,132.84,40.16
231,31.95,12.28
232,25.64,1.42
233,90.12,30.75
234,23.36,7.79
235,10.96,0.27
236,294.35,19.51
237,13.85,2.66
239,4.59,9.47
240,348.74,112.63
241,3.19,12.11
242,10.36,5.96
243,12.85,0.56
244,9.28,4.75
245,15.81,3.8
246,2.51,0.25
250,18.23,4.42
251,11.18,6.47
254,382.24,127.42
256,14.8,7.24
258,11.59,4.34
259,8.98,2.22
260,2.02,0.96
261,14.67,7.74
263,5.09,9.43
264,2.38,3.85
265,9.16,1.78
266,8.31,0.52
267,12.27,2.9
270,17.18,5.79
271,28.17,2.29
272,150.03,12.29
273,11.95,21.09
274,935.77,166.57
275,1547.45,194.57
276,1343.73,214.35
280,22.52,21.77
282,17.66,14.32
283,17.43,13.98
284,2.01,8.33
285,0.27,4.6
286,7.17,2.44
288,6.0,16.82
290,19.05,22.2
291,4.72,2.34
292,11.6,8.75
293,2.75,17.67
296,25.81,23.63
298,1.19,1.47
299,3.24,6.13
300,19.45,11.52
302,8.4,2.5
303,0.99,1.06
304,26.01,13.38
306,1.36,9.64
307,7.17,3.82
308,9.0,5.41
309,1.72,13.03
310,25.76,14.46
311,21.24,17.48
312,4.49,0.26
313,0.68,1.63
314,17.51,19.07
315,8.17,8.77
317,28.43,13.84
318,8.98,13.96
319,3.39,4.27
320,3.55,1.86
322,2.06,3.32
323,2.9,0.67
324,8.76,2.98
326,23.44,9.54
328,0.27,6.4
330,3.84,5.25
331,4.37,3.61
332,14.29,17.0
333,1.07,5.75
335,11.46,3.23
336,7.93,5.88
337,2.3,4.35
339,10.81,11.27
341,4.68,1.96
342,13.83,10.1
344,19.45,3.42
345,71.17,25.59
346,269.86,36.63
349,138.93,4.6
350,48.92,30.93
352,40.5,2.35
353,18.11,1.56
354,11.79,6.51
355,10.04,7.25
356,4.07,0.03
358,8.06,2.23
359,342.9,16.46
362,15.45,0.59
364,211.02,44.9
