,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,170.55,17.12
1,68.93,8.83
3,53.73,18.64
4,366.32,34.66
6,48.42,8.46
7,28.12,22.58
8,498.57,61.39
9,39.65,1.58
10,287.39,59.08
11,6.42,5.3
12,51.91,12.57
13,132.07,12.79
14,333.31,13.45
15,43.14,9.01
18,34.03,8.59
19,25.5,2.37
21,33.97,14.7
23,84.05,0.9
25,235.76,35.79
26,229.38,0.25
27,84.32,2.57
30,59.76,9.61
31,241.13,64.72
32,140.17,4.79
33,373.44,12.59
34,23.97,1.54
35,114.94,15.12
36,105.34,17.63
37,40.28,9.67
38,137.41,54.57
39,50.21,5.95
40,126.85,24.44
41,55.09,7.83
42,145.46,5.53
45,68.35,40.94
46,78.38,13.1
47,40.45,4.62
48,10.39,26.71
49,258.4,33.21
50,130.39,14.15
53,6.62,7.62
54,4.65,28.05
56,49.18,3.88
57,10.4,4.3
58,64.41,5.17
59,162.39,49.94
60,33.94,1.93
61,9.35,4.67
62,15.49,7.78
63,17.27,9.01
64,17.64,18.75
65,43.13,14.58
67,0.3,5.67
68,4.4,13.01
69,1.93,10.07
70,18.65,7.32
71,22.41,9.51
72,100.63,19.58
73,0.59,24.76
74,15.28,15.95
75,12.75,7.48
79,0.25,15.11
82,10.76,1.5
83,5.45,0.11
84,2.44,7.42
87,9.22,4.6
88,7.65,3.81
90,0.59,27.45
91,30.21,1.05
92,51.7,35.07
93,2.9,9.01
94,45.23,43.33
95,38.63,15.52
96,42.45,23.01
97,7.4,8.55
98,12.24,2.75
99,2.96,16.7
101,16.38,8.17
104,4.21,10.82
105,5.16,11.11
107,481.49,116.4
110,5.49,4.27
111,9.67,2.92
112,33.7,35.47
113,2.71,6.12
114,20.41,5.74
116,4.11,8.25
117,4.65,15.14
118,11.78,2.51
119,4.27,0.63
121,26.64,20.08
122,1.87,8.17
124,3.95,3.42
126,17.37,13.87
127,4.19,9.98
128,919.86,108.07
131,12.86,9.58
133,16.62,11.23
134,5.95,34.81
135,96.56,9.92
137,65.38,0.7
139,25.5,20.87
140,3.37,10.34
142,18.61,1.0
145,1.15,9.0
146,7.26,6.49
147,14.52,12.34
149,1553.24,204.58
150,7.29,3.74
151,13.1,8.5
153,47.99,4.39
154,336.9,15.38
156,68.44,0.74
157,4.7,43.72
158,6.76,10.86
159,201.83,4.68
162,3.82,6.26
163,142.08,28.6
164,14.9,8.77
165,2.12,16.63
168,39.97,11.19
170,529.18,91.61
171,53.4,24.86
172,63.89,8.48
174,4.12,4.56
175,66.4,50.05
176,50.64,5.23
178,60.63,32.86
179,128.09,1.42
180,245.91,1.69
181,4.51,5.69
182,18.37,7.91
184,123.21,28.71
186,25.11,3.0
187,71.39,39.23
189,23.9,39.75
190,4.42,13.65
191,147.29,0.42
192,404.54,69.68
194,32.34,21.05
195,70.23,40.33
196,167.22,6.85
197,62.04,1.98
198,87.46,3.41
200,33.15,24.5
201,470.93,28.02
202,71.46,24.83
203,53.45,20.76
204,13.94,6.06
206,26.86,12.61
207,45.68,9.2
208,40.78,13.92
210,193.37,15.08
212,39.86,25.89
214,2.33,6.15
215,35.11,10.71
216,40.26,0.46
217,33.2,11.91
219,35.75,3.26
225,44.36,10.6
226,59.28,0.42
227,34.4,7.84
228,239.48,18.64
230,107.79,33.7
232,4.67,0.77
233,67.67,42.57
235,25.25,8.39
236,279.76,25.01
239,8.47,21.85
242,16.55,9.52
244,8.58,11.61
245,6.9,0.97
246,3.36,18.47
247,258.14,100.5
248,14.37,9.02
249,1.82,0.55
251,9.67,3.72
252,2.47,4.03
254,223.19,74.67
256,26.14,16.58
257,0.73,5.32
259,19.36,0.51
260,15.9,1.6
263,7.97,9.96
264,2.27,2.19
265,11.15,4.86
267,4.45,1.4
268,29.95,3.77
269,26.67,5.13
270,19.51,1.63
271,18.36,11.88
272,189.91,3.63
274,1040.58,104.21
275,1718.28,106.58
276,1308.56,130.2
278,24.17,26.88
280,23.43,22.01
281,0.1,1.81
282,18.26,16.0
283,12.16,11.39
284,7.79,7.56
285,8.46,1.64
286,0.43,0.31
287,8.51,17.71
288,6.19,11.91
289,861.39,14.81
290,22.26,23.41
292,16.02,6.94
293,11.24,14.92
294,3.11,8.46
295,10.81,6.1
296,0.5,25.27
299,5.99,14.72
300,11.27,6.13
301,34.48,0.05
302,14.98,4.03
304,26.25,16.46
305,11.11,13.78
306,0.23,11.62
308,4.65,2.58
309,16.71,15.83
310,33.62,12.04
315,8.14,8.76
316,17.37,24.58
317,26.22,9.72
318,13.22,18.25
319,10.04,6.38
320,1.85,4.14
322,6.6,7.75
323,0.43,1.41
325,5.52,10.18
326,13.87,6.44
330,1.0,2.46
332,6.88,9.91
333,1.18,0.64
334,31.24,12.78
335,13.94,7.22
336,16.4,7.64
338,32.46,6.61
341,4.6,4.54
342,10.62,2.33
343,35.77,17.35
344,19.09,1.42
347,229.87,9.47
348,34.66,1.09
350,89.36,24.04
351,4.9,1.48
353,10.3,0.96
356,9.82,3.05
358,12.74,4.91
360,395.94,50.62
361,31.45,3.65
363,83.65,13.32
364,282.2,21.48
