,ì˙ï ,é¿ê—
3,12.404914602781576,3.0
6,36.7098817135626,16.0
11,28.76911136665987,29.0
12,20.271575466912555,20.0
14,41.52310970380499,38.0
18,24.199019242068086,24.0
19,19.665044661989658,9.0
20,18.599969026603752,11.0
23,29.55881670836018,19.0
24,18.299718494587943,6.0
29,17.04442769292028,4.0
31,11.063941447893631,11.0
37,5.778515630186913,3.0
39,12.52244462550454,10.0
40,3.406298654336843,3.0
43,14.842944852711957,3.0
44,12.638357060383445,10.0
51,9.03828650339368,5.0
58,11.25310021950614,15.0
59,11.367080455695433,13.0
60,11.483267198291355,12.0
63,15.368515296932411,10.0
67,17.09258479566813,21.0
74,20.569176473966646,19.0
79,16.413766856583464,12.0
81,14.485231914255667,31.0
83,18.772481617965273,21.0
85,22.2448173030743,20.0
88,21.936356417305046,17.0
89,19.850048395063315,16.0
92,13.23003775643312,15.0
95,14.463312622278341,22.0
97,36.67328108766939,32.0
99,19.529525345473026,27.0
100,41.72465491992903,52.0
101,26.03061303493261,44.0
109,52.582625590387096,42.0
113,56.75112892532905,44.0
115,60.34746164835031,89.0
117,21.177064378741917,62.0
120,44.090487206135215,26.0
125,50.03491383035472,52.0
126,49.2326332910015,46.0
130,38.223163027406,61.0
132,41.56178366411211,48.0
135,11.932927160934652,12.0
136,10.818817479514497,5.0
145,40.37163953615048,35.0
147,42.665963366331475,57.0
150,44.40317956141264,38.0
152,25.014348170094156,27.0
160,10.73026607782731,8.0
161,6.819401643903767,8.0
163,23.956682275341247,14.0
165,18.032087271693324,12.0
170,16.47376270182544,29.0
177,12.176890992421082,6.0
182,17.480052950311755,11.0
185,15.613864873945584,4.0
186,13.320502909613959,15.0
188,11.600154432411246,21.0
190,11.643110404647672,15.0
200,27.68737902904377,3.0
203,26.567948861352857,26.0
206,34.13649946548705,32.0
214,15.481370085703107,29.0
216,13.14581010590039,8.0
217,12.037455949132722,27.0
219,28.72486947013636,30.0
223,15.577911169439597,18.0
227,27.267245405768744,35.0
229,25.105064124123402,10.0
233,34.64423713830586,15.0
238,40.38946078343305,48.0
249,68.11649146807761,62.0
250,43.71896527819817,45.0
254,43.31831410114153,73.0
255,35.14740177020349,60.0
256,58.73430687991325,64.0
258,51.924673460030256,58.0
262,99.03903217183239,91.0
273,84.9034541310466,3.0
274,83.21359384778637,3.0
281,95.06741611340058,128.0
285,85.10562566392554,69.0
295,88.3216485658695,92.0
296,104.71860943241418,103.0
298,79.27212750167105,70.0
300,86.72950157115145,77.0
306,79.60265628643016,69.0
307,68.77686567919079,85.0
309,79.11208365757619,72.0
310,86.26287726312813,109.0
311,87.97377059379248,111.0
312,89.8529117580464,74.0
313,87.26890707413878,95.0
322,92.96711062375633,115.0
324,102.83446654326403,78.0
327,92.02412264470188,75.0
329,88.35486036263315,87.0
333,50.11383268260344,46.0
334,43.984051696606755,61.0
338,55.09849171753153,59.0
340,59.43193512503823,55.0
341,80.17064172778431,89.0
346,31.846927579239715,46.0
350,29.960236192497604,37.0
351,80.84556902158158,70.0
356,95.28635953316491,58.0
359,23.851657005932722,36.0
363,34.86033155870005,32.0
