,“ú•Ê
0,402.8
4,20.19
8,18.7
13,5.01
14,10.71
19,46.44
22,6.45
33,479.13
39,20.49
40,259.06
41,198.55
43,70.92
45,32.75
47,60.37
49,183.55
50,49.97
51,73.0
53,475.15
56,159.65
58,26.36
62,37.93
68,91.14
71,17.1
73,10.44
74,1.66
75,89.48
81,48.39
85,18.16
89,22.22
93,55.89
95,32.58
96,1.98
108,26.58
115,36.85
116,17.74
117,37.32
119,0.36
128,2.61
132,7.07
135,0.23
137,15.13
142,97.06
143,43.73
151,35.29
152,5.18
153,71.99
157,60.37
161,26.48
162,18.82
165,180.92
166,7.61
167,31.14
169,65.7
176,78.27
177,40.91
180,11.6
181,3.67
183,67.61
184,32.61
188,34.18
197,152.13
198,59.83
202,27.29
203,2.66
208,117.97
210,67.71
212,79.05
213,43.06
218,35.33
219,25.83
222,208.33
229,140.57
233,139.77
239,29.67
247,1.88
250,5.48
258,1.63
261,15.26
264,6.32
268,10.91
269,10.88
275,2241.25
277,2671.16
281,20.98
287,8.01
305,34.89
311,16.43
312,33.59
315,4.97
317,9.05
318,0.97
319,15.65
320,24.88
321,36.75
324,30.34
327,31.81
329,17.5
332,20.8
333,38.42
335,8.53
336,8.63
339,10.68
341,25.06
342,9.02
344,15.9
346,21.63
349,10.01
351,5.87
353,2.15
362,41.8
364,80.02
