,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,1.14,1.0,1.13
3,1.06,1.0,0.97
6,12.99,13.0,13.5
8,2.36,2.0,2.77
12,16.22,14.0,17.47
16,3.22,2.0,2.45
21,3.29,1.0,0.81
24,4.78,1.0,1.52
28,29.11,29.0,26.43
40,29.87,43.0,34.49
53,21.27,13.0,19.07
54,26.28,25.0,28.07
56,37.53,38.0,38.89
58,-1.8,1.0,0.98
63,17.04,18.0,15.18
65,1.53,1.0,1.26
68,18.67,16.0,17.32
70,5.44,7.0,6.73
71,8.23,9.0,7.26
73,0.97,2.0,1.65
78,2.27,1.0,1.19
83,21.28,15.0,19.39
84,2.09,1.0,0.01
86,1.79,1.0,0.94
87,1.05,2.0,2.02
91,3.99,5.0,4.19
93,1.63,1.0,1.05
94,-0.35,1.0,1.21
98,31.92,35.0,33.86
103,34.94,42.0,38.72
104,36.47,35.0,37.88
110,34.96,38.0,36.35
111,30.72,39.0,36.78
114,1.77,1.0,0.44
115,0.93,1.0,0.59
116,28.03,34.0,28.93
117,28.95,36.0,29.67
118,36.76,37.0,35.21
120,38.83,39.0,38.94
123,24.72,35.0,23.89
128,1.45,2.0,1.51
133,4.11,1.0,2.32
134,1.64,2.0,1.37
152,34.52,38.0,39.37
153,31.35,39.0,39.47
154,28.88,40.0,39.47
159,33.19,40.0,39.28
160,36.23,39.0,40.37
170,35.75,33.0,33.98
174,22.6,21.0,24.02
177,18.07,13.0,21.35
178,0.35,1.0,1.53
181,15.41,14.0,15.77
184,15.2,11.0,17.85
185,1.24,1.0,1.73
188,27.44,35.0,31.77
189,26.24,32.0,24.96
190,18.95,16.0,19.57
197,18.99,11.0,16.31
198,37.23,38.0,35.15
199,-0.51,1.0,1.92
200,-1.07,1.0,1.51
204,30.93,11.0,16.23
205,29.16,24.0,17.4
209,32.63,37.0,38.85
211,21.78,28.0,22.28
226,34.66,39.0,40.99
227,0.94,1.0,1.35
230,35.5,36.0,34.97
233,14.52,8.0,9.32
235,1.92,1.0,1.51
238,34.64,38.0,39.07
239,40.56,38.0,39.38
243,35.06,37.0,37.35
245,17.52,18.0,18.69
