,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,209.74,60.95
5,9.95,24.58
6,5.81,2.33
8,100.86,10.51
19,17.43,2.93
23,2.69,12.3
30,146.32,19.31
32,15.45,5.86
37,128.31,11.68
40,28.01,18.3
44,48.6,6.74
48,57.45,32.66
50,9.19,5.25
51,0.5,10.74
53,64.34,51.12
61,46.98,43.39
68,28.71,26.02
70,33.18,1.22
71,13.45,27.57
75,15.12,3.76
83,42.24,35.84
86,71.45,31.98
96,26.81,27.12
105,11.64,4.32
107,64.91,98.91
109,17.51,5.5
110,9.56,4.47
112,2.55,5.35
115,103.35,40.95
118,2.03,7.71
122,141.85,14.63
124,84.64,12.5
126,0.73,11.23
127,7.68,7.23
128,100.54,16.23
129,62.69,43.66
130,47.24,38.8
132,61.81,17.74
137,35.92,31.87
138,27.48,108.05
139,33.8,6.28
140,37.7,27.55
146,42.69,28.48
148,13.66,8.86
149,6.36,8.15
157,173.61,143.45
164,54.3,48.3
165,31.46,20.86
168,2.36,3.21
174,3.47,1.22
175,24.25,20.46
178,88.5,91.34
181,12.12,12.78
187,17.7,2.37
191,16.16,11.94
194,4.16,9.41
195,7.6,7.87
197,36.99,38.69
198,17.48,6.22
200,13.49,112.19
201,19.63,38.41
203,111.37,2.48
204,181.6,28.8
212,37.55,34.91
213,17.61,8.26
220,2.57,15.31
221,102.93,92.83
229,10.81,7.39
232,23.25,6.03
233,62.96,14.68
238,13.72,2.86
239,9.21,4.79
241,126.43,66.92
243,14.5,0.77
246,2.3,1.74
