,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
6,13.39,13.0,12.18
8,2.63,2.0,1.57
9,0.6,1.0,-0.7
11,15.01,20.0,14.78
16,3.03,2.0,3.31
19,23.93,35.0,33.06
20,24.21,37.0,33.49
21,1.23,1.0,0.52
32,36.78,33.0,30.22
34,34.89,39.0,35.59
46,3.28,1.0,1.02
50,26.49,26.0,28.45
56,38.07,38.0,37.73
58,2.6,1.0,2.39
66,1.52,2.0,2.86
71,10.49,9.0,7.29
79,1.28,1.0,0.67
80,1.73,2.0,1.37
82,11.18,13.0,11.94
84,0.95,1.0,-0.96
85,1.13,2.0,1.49
87,1.75,2.0,1.71
88,15.66,16.0,14.93
90,5.75,2.0,2.44
91,4.61,5.0,4.16
92,11.85,9.0,9.6
93,1.74,1.0,0.98
95,27.42,25.0,28.17
100,2.64,1.0,0.51
101,2.54,2.0,1.08
102,2.3,1.0,1.65
103,37.04,42.0,39.55
105,33.59,40.0,36.5
106,33.17,39.0,37.29
107,2.71,1.0,2.0
108,1.29,1.0,1.83
110,33.12,38.0,38.93
111,30.02,39.0,34.84
113,32.81,41.0,37.66
114,2.99,1.0,0.2
115,1.52,1.0,0.76
117,30.3,36.0,29.89
127,3.87,4.0,3.21
128,3.3,2.0,1.79
130,1.95,2.0,1.03
133,4.23,1.0,2.61
134,2.5,2.0,1.71
136,1.28,1.0,0.98
141,11.23,11.0,11.35
144,1.21,1.0,0.45
153,32.68,39.0,39.72
155,37.46,40.0,39.21
158,1.07,1.0,0.87
161,36.51,42.0,39.96
162,35.99,39.0,38.38
164,1.6,1.0,0.61
165,1.26,2.0,1.46
168,36.26,35.0,35.29
172,1.63,1.0,0.34
173,29.0,35.0,30.27
183,31.22,17.0,28.63
187,28.69,36.0,36.44
193,1.89,1.0,1.34
195,29.98,36.0,37.26
198,27.59,38.0,36.24
201,2.54,2.0,2.87
209,29.05,37.0,39.88
210,29.97,35.0,38.04
211,16.31,28.0,19.84
222,33.37,37.0,36.67
223,3.7,3.0,3.77
224,4.51,7.0,8.09
228,2.09,2.0,3.31
233,15.14,8.0,10.3
235,1.06,1.0,1.72
