,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,3.1,1.0,1.61
5,11.0,10.0,7.54
6,13.76,13.0,13.3
8,4.02,2.0,2.21
19,28.9,35.0,33.97
23,1.95,2.0,1.75
30,2.46,1.0,0.81
32,38.1,33.0,31.07
37,2.28,1.0,1.12
40,30.95,43.0,35.13
44,1.03,2.0,1.87
48,23.62,15.0,19.9
50,28.39,26.0,27.36
51,1.99,2.0,1.79
53,21.36,13.0,19.65
61,14.84,28.0,15.85
68,20.59,16.0,20.16
70,4.68,7.0,6.91
71,10.21,9.0,6.52
75,2.3,2.0,2.08
83,21.34,15.0,20.38
86,1.71,1.0,0.68
96,31.7,25.0,31.78
105,35.34,40.0,38.27
107,1.65,1.0,1.99
109,34.65,42.0,39.69
110,34.37,38.0,36.3
112,37.03,38.0,35.97
115,2.03,1.0,1.41
118,36.25,37.0,34.15
122,2.42,1.0,1.15
124,3.69,2.0,2.25
126,11.91,12.0,13.35
127,3.69,4.0,4.29
128,4.01,2.0,1.68
129,1.63,1.0,0.56
130,1.06,2.0,1.22
132,3.24,2.0,1.65
137,1.28,2.0,1.36
138,1.27,1.0,-0.08
139,2.68,2.0,2.13
140,9.64,7.0,8.93
146,9.99,7.0,5.01
148,34.1,30.0,27.34
149,29.03,31.0,33.53
157,2.74,1.0,2.43
164,1.54,1.0,1.48
165,1.37,2.0,1.58
168,35.82,35.0,33.88
174,20.27,21.0,20.74
175,20.45,27.0,21.47
178,1.88,1.0,0.09
181,15.7,14.0,15.79
187,29.63,36.0,35.15
191,3.35,4.0,4.48
194,31.25,30.0,32.82
195,33.26,36.0,38.83
197,15.07,11.0,15.26
198,31.36,38.0,35.64
200,1.13,1.0,2.12
201,1.61,2.0,2.77
203,31.71,15.0,14.63
204,30.98,11.0,14.17
212,14.36,23.0,14.97
213,1.65,2.0,1.83
220,1.95,2.0,2.31
221,2.03,1.0,1.93
229,32.13,29.0,31.14
232,26.86,35.0,32.89
233,13.04,8.0,9.17
238,32.78,38.0,39.09
239,34.5,38.0,39.82
241,2.26,1.0,1.67
243,31.64,37.0,36.72
246,35.17,36.0,36.63
