,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,54.87,24.73
2,108.01,11.91
3,88.26,0.31
4,56.59,7.19
7,98.54,23.55
9,84.63,67.32
10,20.12,32.26
11,17.43,12.05
12,11.61,0.15
13,15.32,12.81
14,1.97,2.38
15,0.19,1.57
16,9.07,4.75
17,126.52,67.02
18,3.88,7.85
20,17.57,5.72
21,122.35,1.99
22,43.8,44.4
24,127.88,30.21
25,0.06,6.97
26,26.34,15.75
27,3.48,0.97
28,0.7,0.69
29,35.86,16.43
31,38.16,16.47
33,13.76,6.07
34,6.02,4.24
35,15.08,5.21
36,7.32,2.49
38,82.18,31.62
39,24.58,8.18
41,2.97,5.0
42,0.8,2.71
43,8.24,11.11
45,5.51,27.79
46,172.15,5.65
47,53.07,22.8
49,38.27,34.18
52,37.09,0.93
54,9.16,8.93
55,2.03,0.55
56,1.75,1.64
57,5.03,1.58
58,139.34,6.0
59,10.81,6.88
60,5.23,8.61
62,18.84,16.01
63,6.31,10.61
64,25.55,12.82
65,119.21,4.87
66,4.77,22.53
67,26.7,13.73
69,0.0,9.48
72,122.95,0.08
73,0.88,10.89
74,147.55,4.83
76,297.97,17.91
77,24.1,0.76
78,133.35,1.5
79,9.15,24.48
80,6.52,1.44
81,13.25,17.11
82,10.82,4.77
84,17.08,48.17
85,29.65,14.82
87,0.57,6.21
88,5.54,0.17
89,3.26,3.68
90,137.23,21.5
91,29.31,2.72
92,14.7,9.56
93,158.3,20.85
94,145.63,66.82
95,0.61,6.35
97,1.44,0.78
98,0.09,4.35
99,136.59,5.37
100,129.9,0.45
101,11.77,13.04
102,34.44,33.97
103,14.92,4.24
104,5.77,1.63
106,9.74,0.06
108,23.87,89.21
111,14.33,3.23
113,10.68,4.47
114,132.63,45.72
116,10.08,0.36
117,13.45,7.05
119,1.58,0.93
120,3.47,1.01
121,130.31,74.01
123,24.59,16.23
125,2.2,7.2
131,236.59,2.42
133,336.4,22.88
134,44.15,13.74
135,144.51,15.7
136,21.88,2.3
141,4.71,2.56
142,0.73,9.51
143,43.14,27.09
144,21.34,41.86
145,32.07,12.38
147,17.87,6.67
150,30.26,88.07
151,119.31,14.3
152,4.17,1.67
153,8.08,2.39
154,9.88,0.38
155,3.41,2.5
156,9.38,2.06
158,171.18,28.82
159,3.92,0.23
160,6.6,3.3
161,9.87,3.65
162,2.64,2.2
163,6.79,0.07
166,56.54,14.55
167,1.32,1.88
169,11.57,5.86
170,1.6,0.26
171,9.23,15.43
172,80.85,27.3
173,9.89,7.95
176,7.4,2.51
177,28.89,27.66
179,21.9,23.21
180,11.7,20.29
182,18.79,12.58
183,44.12,23.92
184,6.56,1.69
185,88.84,27.99
186,44.7,1.06
188,17.37,1.76
189,17.73,11.34
190,11.06,4.86
192,44.48,39.1
193,73.64,11.27
196,3.77,4.35
199,16.74,78.81
202,77.37,9.2
205,25.73,7.68
206,19.73,33.65
207,31.58,77.66
208,268.41,4.01
209,10.23,5.27
210,2.12,0.15
211,23.66,12.72
214,105.45,19.46
215,7.59,1.87
216,1.68,0.23
217,1.27,0.59
218,7.28,1.34
219,4.05,2.84
222,4.31,0.64
223,7.82,13.54
224,27.64,1.01
225,49.39,29.57
226,9.48,3.15
227,22.97,50.96
228,30.26,0.0
230,5.69,0.4
231,6.51,1.11
234,11.25,3.38
235,14.62,1.12
236,137.55,26.42
237,8.45,4.28
240,4.3,5.79
242,127.88,70.88
244,5.96,0.47
245,7.14,8.8
247,8.42,2.12
