,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
6,3.0,6.31
8,31.58,21.54
9,40.47,170.5
11,24.95,26.11
16,51.27,65.29
19,31.64,5.56
20,34.56,9.49
21,22.52,47.88
32,11.46,8.43
34,10.54,8.74
46,227.76,2.0
50,1.87,9.43
56,0.19,0.7
58,160.13,138.5
66,24.13,42.8
71,16.6,19.03
79,28.38,32.56
80,13.34,31.34
82,14.02,8.15
84,5.04,196.0
85,43.46,25.38
87,12.34,14.28
88,2.16,6.71
90,187.45,22.03
91,7.82,16.85
92,31.63,6.7
93,74.44,2.32
95,9.68,12.66
100,163.92,48.57
101,26.94,45.85
102,129.63,65.37
103,11.81,5.83
105,16.03,8.75
106,14.96,4.39
107,171.29,100.43
108,29.27,83.47
110,12.83,2.45
111,23.02,10.66
113,19.97,8.14
114,198.6,79.89
115,51.87,23.78
117,15.84,16.97
127,3.37,19.69
128,65.21,10.26
130,2.45,48.45
133,323.48,160.68
134,25.09,14.74
136,28.38,2.02
141,2.11,3.2
144,21.48,55.08
153,16.19,1.85
155,6.36,1.98
158,6.62,13.08
161,13.08,4.86
162,7.71,1.6
164,60.17,39.21
165,37.03,27.0
168,3.6,0.83
172,63.29,65.67
173,17.14,13.51
183,83.64,68.39
187,20.31,1.23
193,88.51,34.42
195,16.73,3.5
198,27.4,4.64
201,27.22,43.62
209,21.49,7.78
210,14.36,8.69
211,41.76,29.15
222,9.82,0.9
223,23.41,25.75
224,35.51,15.51
228,4.29,65.41
233,89.31,28.79
235,6.02,72.29
