,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,31.27,28.0,28.68
1,27.12,24.0,25.85
2,26.2,24.0,26.24
4,16.01,22.0,23.61
5,7.53,4.0,3.4
7,13.54,18.0,23.49
10,6.07,4.0,3.86
11,9.22,4.0,3.83
12,14.58,4.0,3.84
14,11.01,11.0,11.23
15,10.23,3.0,4.17
16,9.97,4.0,4.03
19,26.79,27.0,37.53
20,46.03,44.0,44.16
21,39.06,48.0,43.46
22,21.38,36.0,35.4
23,24.06,35.0,35.16
25,8.26,4.0,2.74
26,16.99,25.0,24.12
29,44.44,44.0,47.97
31,4.9,4.0,3.89
32,22.13,25.0,26.68
33,28.49,21.0,26.12
34,18.71,21.0,23.2
35,41.4,43.0,43.37
37,37.22,36.0,33.14
38,7.74,4.0,5.51
39,40.5,43.0,43.28
40,34.83,26.0,24.37
41,36.25,40.0,38.1
44,46.02,47.0,43.47
45,4.79,4.0,3.75
46,77.86,94.0,82.04
49,42.91,47.0,42.31
50,59.54,62.0,61.38
52,4.85,4.0,5.4
53,58.11,59.0,60.73
54,69.27,78.0,72.65
56,32.33,34.0,39.6
57,51.7,51.0,52.29
58,54.68,66.0,61.76
59,3.54,4.0,6.88
61,45.48,50.0,49.44
62,54.36,47.0,51.63
64,59.05,59.0,61.93
65,46.01,44.0,46.25
67,69.44,64.0,66.75
68,80.92,74.0,79.43
69,82.67,66.0,80.03
70,73.77,65.0,74.89
71,65.34,65.0,69.1
72,64.31,63.0,65.06
73,7.63,4.0,7.21
75,72.4,63.0,75.08
77,57.69,56.0,58.83
78,62.99,68.0,65.61
79,37.29,40.0,45.42
80,7.42,4.0,5.86
81,66.39,71.0,72.42
82,72.48,87.0,76.77
83,63.57,63.0,61.77
84,70.43,73.0,72.12
85,67.07,67.0,69.93
88,88.21,77.0,84.47
89,60.26,56.0,59.12
90,56.08,52.0,53.31
92,52.4,50.0,51.93
94,4.95,4.0,2.77
95,58.26,56.0,58.22
97,90.14,85.0,88.37
99,73.44,64.0,72.64
101,8.15,4.0,4.37
102,109.27,106.0,107.08
103,96.04,97.0,99.63
104,79.72,76.0,78.72
105,110.9,96.0,104.6
106,147.41,116.0,131.29
108,25.59,17.0,24.85
110,154.23,144.0,144.65
113,128.89,114.0,135.34
115,21.51,17.0,5.8
116,157.54,154.0,146.73
117,107.2,118.0,114.94
119,172.94,209.0,184.34
120,108.99,120.0,109.64
122,44.25,69.0,72.25
123,173.09,207.0,187.14
124,182.63,209.0,183.01
125,181.47,187.0,185.21
126,180.18,191.0,185.7
127,178.02,189.0,188.64
128,108.22,110.0,115.85
129,21.6,37.0,30.72
130,120.52,102.0,110.5
131,195.18,216.0,202.91
132,173.11,160.0,168.11
134,74.96,78.0,72.72
138,71.52,84.0,81.71
139,156.79,173.0,162.41
140,165.37,198.0,172.98
141,171.57,180.0,167.95
143,29.21,38.0,39.73
147,192.68,196.0,180.99
149,153.85,152.0,171.43
150,26.46,36.0,37.42
153,59.1,66.0,56.83
154,51.71,45.0,48.14
156,41.51,41.0,41.57
157,4.46,5.0,3.18
159,44.22,47.0,46.1
160,45.04,43.0,46.44
162,94.69,98.0,97.11
165,90.38,74.0,87.82
166,68.32,65.0,68.79
167,79.37,76.0,75.76
168,56.83,59.0,59.04
170,59.6,51.0,62.11
172,58.97,65.0,58.19
173,62.53,64.0,67.13
174,105.67,117.0,112.86
175,103.99,102.0,102.12
176,92.2,86.0,93.84
178,10.49,19.0,29.44
180,54.03,49.0,53.37
181,57.39,57.0,57.75
182,70.83,70.0,71.1
183,47.58,42.0,50.84
186,80.44,80.0,77.49
187,91.24,92.0,81.87
188,73.92,84.0,83.84
189,51.65,54.0,53.77
191,60.27,61.0,54.78
192,9.74,10.0,10.97
194,51.95,50.0,52.58
195,41.59,43.0,43.15
198,42.67,43.0,40.63
199,9.51,11.0,9.19
200,30.39,39.0,32.89
201,19.16,20.0,24.85
202,34.78,30.0,40.44
204,17.74,16.0,17.19
207,20.0,20.0,21.29
208,32.73,39.0,32.06
209,22.68,20.0,21.53
211,36.39,41.0,38.49
212,23.64,23.0,22.61
213,6.2,4.0,3.91
215,36.13,38.0,36.42
216,26.8,37.0,28.99
218,39.41,49.0,44.93
219,24.49,29.0,25.67
220,8.24,10.0,8.41
221,38.08,42.0,40.01
222,31.11,22.0,22.66
223,35.75,34.0,30.3
225,33.68,38.0,36.36
226,20.55,23.0,23.81
228,31.84,30.0,36.48
229,22.21,19.0,20.62
231,18.43,20.0,20.38
233,22.15,30.0,23.22
234,4.42,4.0,4.21
236,16.68,15.0,16.75
237,22.39,24.0,23.04
238,23.4,26.0,29.25
240,8.79,11.0,9.53
241,3.83,4.0,3.67
243,16.58,20.0,21.54
244,25.98,26.0,25.77
246,17.69,24.0,27.63
247,18.79,24.0,24.68
248,3.45,4.0,3.83
249,12.03,4.0,4.66
250,9.65,4.0,5.37
251,9.2,5.0,4.42
252,5.98,4.0,4.29
253,11.44,4.0,4.3
254,12.79,5.0,4.53
255,5.81,4.0,3.96
256,5.69,4.0,4.4
257,22.1,19.0,17.0
259,13.2,17.0,18.04
262,6.56,4.0,3.44
263,31.16,20.0,27.37
264,12.25,9.0,10.87
266,2.35,4.0,4.62
267,14.37,8.0,9.7
268,10.6,8.0,5.24
269,5.83,4.0,2.72
270,34.13,35.0,44.63
271,34.23,27.0,31.19
272,35.96,36.0,43.98
273,29.27,4.0,4.7
275,22.05,4.0,6.77
276,8.17,5.0,6.88
277,31.89,4.0,5.55
278,47.17,58.0,58.11
279,49.85,57.0,54.15
280,66.75,102.0,80.24
281,64.25,56.0,64.45
282,16.89,4.0,3.29
283,5.54,5.0,4.88
284,34.09,43.0,37.17
286,37.87,43.0,44.5
287,28.43,32.0,30.92
288,48.05,42.0,53.44
289,33.61,62.0,56.49
290,4.01,4.0,4.68
291,39.5,44.0,47.89
292,35.29,28.0,24.06
294,61.06,55.0,57.94
296,30.02,24.0,27.75
297,5.6,4.0,4.49
298,37.37,51.0,51.31
300,36.83,49.0,51.05
301,24.46,20.0,19.69
302,32.62,14.0,16.86
303,27.73,33.0,31.13
304,5.29,4.0,0.9
305,45.62,46.0,55.27
306,37.87,33.0,43.78
307,25.09,27.0,27.49
308,37.76,29.0,29.56
309,34.31,39.0,38.06
311,7.2,4.0,4.09
312,51.95,50.0,50.34
315,59.14,76.0,70.01
318,9.64,4.0,7.49
323,33.49,11.0,12.58
324,12.73,4.0,3.06
325,3.13,4.0,4.15
326,50.34,55.0,51.58
328,35.2,41.0,34.07
329,37.36,40.0,46.7
330,33.08,36.0,35.16
331,19.46,22.0,19.92
332,2.99,4.0,3.85
333,13.91,4.0,3.75
334,5.66,5.0,3.91
335,6.68,4.0,3.8
336,3.63,4.0,3.99
337,5.27,5.0,3.93
338,7.84,4.0,4.39
339,2.09,4.0,3.56
340,2.58,4.0,3.4
342,8.94,4.0,4.15
343,10.64,5.0,4.28
345,13.77,4.0,4.1
347,15.24,4.0,3.61
348,7.65,8.0,8.06
349,13.67,15.0,17.89
350,14.56,20.0,24.88
351,8.82,3.0,2.45
352,13.1,4.0,5.09
353,3.23,4.0,3.52
354,11.01,4.0,3.61
355,15.65,4.0,4.51
356,20.14,4.0,3.22
357,8.34,4.0,3.74
358,6.81,4.0,3.97
360,7.45,3.0,3.28
361,9.45,6.0,4.2
363,11.54,15.0,15.01
364,13.92,19.0,22.45
365,8.01,4.0,3.07
366,7.75,4.0,4.56
367,8.42,4.0,3.86
368,10.42,4.0,4.14
369,2.61,4.0,3.41
372,6.73,4.0,4.94
374,7.81,4.0,5.19
378,15.16,36.0,26.51
379,8.21,4.0,3.9
380,7.35,14.0,12.31
382,6.83,5.0,4.14
383,2.34,4.0,3.86
384,5.52,4.0,2.99
385,8.57,5.0,4.82
388,6.34,5.0,4.84
390,6.54,4.0,3.77
391,9.12,19.0,15.97
393,29.46,62.0,50.9
394,31.3,23.0,27.37
395,38.51,31.0,27.32
397,2.34,3.0,5.66
398,20.03,4.0,5.22
399,43.35,42.0,40.2
402,22.19,4.0,2.93
406,58.15,65.0,64.59
408,44.63,27.0,41.6
409,59.71,76.0,65.32
410,11.86,8.0,8.13
411,5.84,4.0,6.42
412,46.57,49.0,51.53
413,31.99,34.0,37.22
415,11.85,4.0,4.74
417,12.83,13.0,10.69
421,60.44,70.0,66.24
423,55.79,66.0,59.06
424,47.26,31.0,36.47
425,2.6,4.0,3.33
427,60.41,56.0,57.72
429,91.8,108.0,97.19
431,97.35,136.0,104.54
434,112.43,168.0,129.73
436,121.83,185.0,142.03
437,145.03,199.0,160.98
439,4.99,4.0,4.08
441,109.64,105.0,107.97
442,71.25,75.0,66.24
443,68.86,73.0,72.51
445,57.69,52.0,51.57
446,3.12,4.0,3.93
448,62.68,53.0,59.88
449,62.99,58.0,61.23
450,47.78,42.0,44.06
451,85.3,80.0,82.22
452,80.34,87.0,76.22
454,94.53,80.0,91.01
456,91.89,82.0,93.3
457,109.96,95.0,106.45
458,73.29,64.0,69.02
459,62.54,60.0,58.07
460,9.14,4.0,5.76
461,81.6,78.0,84.13
462,109.89,107.0,104.74
464,78.19,91.0,83.42
465,96.02,101.0,103.34
466,101.59,96.0,101.28
468,56.78,63.0,55.49
469,56.85,66.0,60.18
471,54.02,58.0,55.07
472,48.54,57.0,50.53
473,31.03,19.0,25.26
474,5.78,4.0,8.7
476,86.5,83.0,91.96
477,102.58,102.0,98.57
478,59.28,53.0,58.15
480,74.88,63.0,60.56
481,9.27,4.0,1.7
483,120.63,121.0,123.49
485,67.9,68.0,68.84
486,80.51,77.0,80.8
488,19.5,33.0,50.89
491,164.05,165.0,162.72
493,184.17,178.0,171.15
495,34.39,23.0,26.0
496,175.14,184.0,181.58
497,200.38,236.0,212.09
498,177.99,176.0,182.57
499,186.59,196.0,192.25
500,188.56,198.0,193.89
504,198.91,211.0,203.76
505,166.81,168.0,176.74
507,188.97,212.0,192.55
508,147.5,186.0,169.09
509,14.42,4.0,2.82
510,165.92,156.0,167.6
511,151.23,135.0,138.53
514,176.75,173.0,179.03
515,163.84,192.0,195.55
516,39.96,3.0,2.85
517,163.47,169.0,165.69
519,125.57,124.0,121.54
521,182.7,185.0,185.31
523,25.54,45.0,52.85
524,127.9,116.0,128.23
525,177.05,159.0,167.87
526,182.54,173.0,188.72
527,154.11,151.0,160.18
530,8.55,4.0,6.56
532,78.1,88.0,84.95
533,74.39,85.0,80.24
539,53.05,42.0,51.1
540,54.07,55.0,53.66
543,25.14,33.0,37.39
544,3.96,4.0,3.55
545,53.26,56.0,53.32
546,46.04,42.0,43.47
547,50.12,50.0,49.35
548,48.08,52.0,50.56
550,51.65,54.0,53.34
551,4.07,4.0,4.79
552,58.13,50.0,54.4
553,57.66,64.0,60.07
555,24.35,30.0,26.91
556,22.82,25.0,26.7
558,5.99,4.0,3.62
560,59.07,54.0,59.09
561,44.23,43.0,45.5
562,35.15,32.0,40.23
564,14.39,22.0,26.56
568,37.59,39.0,41.9
569,32.04,22.0,22.35
572,9.5,8.0,7.64
573,31.83,24.0,23.03
574,37.71,44.0,42.54
576,39.53,45.0,43.48
577,25.13,35.0,34.38
578,10.82,4.0,4.06
580,27.1,33.0,33.13
581,8.82,4.0,4.01
582,32.15,33.0,30.58
583,32.95,39.0,31.14
585,7.88,4.0,3.93
588,15.36,4.0,4.29
589,14.79,17.0,19.79
590,8.62,4.0,4.01
592,10.15,4.0,4.11
593,5.52,4.0,4.15
594,17.15,4.0,4.35
596,21.54,4.0,4.51
598,55.41,56.0,47.82
599,15.69,15.0,16.46
601,11.12,5.0,4.78
602,14.32,4.0,4.31
604,10.41,4.0,4.51
605,15.1,5.0,4.8
606,4.99,4.0,4.51
607,2.55,4.0,4.01
608,12.99,5.0,4.93
609,11.48,4.0,4.05
610,24.83,44.0,38.08
611,24.21,43.0,35.58
612,6.43,4.0,4.27
613,10.75,4.0,5.64
615,11.83,12.0,10.9
616,14.43,11.0,10.92
617,15.07,17.0,16.15
618,12.72,14.0,15.14
619,11.68,9.0,10.82
621,3.29,4.0,4.15
623,20.93,27.0,30.29
624,26.3,28.0,28.49
625,38.6,41.0,46.43
627,8.5,4.0,4.14
628,4.87,4.0,2.17
629,38.65,48.0,48.27
630,41.74,75.0,58.35
631,20.93,29.0,22.34
632,20.0,27.0,25.64
633,8.88,14.0,16.76
634,9.72,5.0,4.14
635,4.54,4.0,3.8
636,17.16,25.0,29.27
637,20.5,40.0,31.77
638,7.95,4.0,4.35
639,24.27,5.0,6.27
642,7.59,5.0,3.94
643,56.19,67.0,61.08
644,51.72,61.0,56.14
648,33.33,65.0,62.02
649,8.01,4.0,4.61
651,65.76,86.0,75.62
653,44.79,57.0,54.32
654,49.14,69.0,64.69
655,19.5,7.0,8.1
656,8.5,4.0,6.9
657,64.92,67.0,62.75
658,66.84,88.0,73.12
659,64.46,73.0,68.29
660,62.64,68.0,64.29
661,41.48,39.0,46.72
662,34.39,63.0,61.65
663,9.13,4.0,7.4
665,35.53,40.0,47.35
667,65.66,86.0,73.41
670,8.57,5.0,4.7
671,55.18,54.0,53.86
673,37.51,37.0,36.85
675,34.33,33.0,32.65
676,18.06,14.0,16.47
677,6.57,4.0,3.54
678,40.24,35.0,34.14
681,7.9,5.0,4.16
683,23.24,47.0,44.61
684,5.85,5.0,4.49
685,21.77,15.0,15.58
687,21.93,15.0,18.3
688,48.97,46.0,48.65
689,46.57,69.0,59.03
691,5.43,4.0,3.94
693,10.89,4.0,7.96
694,33.04,48.0,42.6
695,53.45,64.0,57.82
696,13.55,4.0,3.96
697,18.2,4.0,2.48
698,8.12,5.0,5.61
699,10.22,8.0,8.55
701,21.24,33.0,31.45
704,12.4,10.0,9.75
706,26.91,47.0,52.93
707,15.35,21.0,18.76
709,9.66,12.0,13.65
711,11.65,4.0,3.43
712,1.2,4.0,4.75
713,6.23,4.0,3.46
714,11.9,13.0,13.67
715,6.41,4.0,4.11
716,9.02,9.0,10.49
717,13.71,11.0,9.56
718,12.74,4.0,3.98
719,3.85,4.0,3.92
720,6.99,4.0,4.75
721,7.61,4.0,6.41
722,8.41,4.0,4.14
723,12.84,8.0,9.1
724,13.45,13.0,14.61
729,36.54,39.0,38.46
731,7.48,4.0,4.08
732,5.42,4.0,3.07
733,7.88,4.0,3.29
734,9.21,5.0,3.68
735,11.08,4.0,3.75
736,5.4,4.0,3.71
737,6.65,4.0,5.02
738,8.09,5.0,7.59
739,8.3,4.0,3.83
741,7.01,4.0,3.49
742,6.02,5.0,3.59
743,3.25,4.0,3.02
744,17.15,4.0,5.16
745,14.52,4.0,6.12
747,24.29,21.0,20.06
748,43.37,40.0,46.9
749,15.35,27.0,28.55
751,47.12,51.0,44.01
753,45.38,45.0,42.12
754,45.9,48.0,50.01
758,10.17,4.0,3.92
759,11.09,14.0,14.07
760,10.35,4.0,3.13
763,30.95,35.0,43.48
765,10.29,3.0,2.56
766,29.14,36.0,35.75
767,25.18,28.0,26.82
770,42.85,44.0,45.32
771,7.2,6.0,6.84
772,37.55,50.0,46.19
773,37.4,37.0,39.51
774,43.5,46.0,43.94
775,50.11,42.0,48.82
776,50.04,50.0,50.14
780,44.62,46.0,43.32
781,49.66,49.0,47.15
782,53.46,48.0,49.03
783,64.32,62.0,58.87
785,18.13,4.0,0.37
788,60.21,67.0,63.86
789,53.64,51.0,51.27
790,57.51,64.0,61.86
792,5.27,11.0,11.36
793,69.36,77.0,71.13
794,71.01,75.0,73.77
795,73.06,70.0,67.83
796,84.91,99.0,94.17
797,52.42,54.0,51.49
801,45.33,44.0,45.49
802,42.44,38.0,41.47
803,52.02,50.0,53.86
804,52.49,52.0,53.59
806,5.57,4.0,6.39
807,69.3,67.0,67.66
808,65.27,62.0,64.45
809,67.79,64.0,65.65
811,78.48,81.0,85.57
813,2.53,4.0,3.47
814,46.86,47.0,44.73
817,73.69,68.0,76.31
818,70.89,69.0,71.49
819,35.11,45.0,40.15
820,3.99,4.0,3.0
821,61.18,51.0,56.12
823,65.5,55.0,59.27
824,66.64,59.0,62.66
826,34.91,33.0,36.8
827,6.07,10.0,16.79
829,45.55,42.0,44.07
831,48.49,51.0,47.87
832,46.77,39.0,42.5
834,4.0,4.0,2.37
837,65.64,58.0,62.06
838,64.16,84.0,72.96
839,79.61,74.0,82.03
840,53.85,42.0,45.71
841,7.08,4.0,3.41
842,53.97,58.0,57.47
843,65.29,72.0,68.26
844,80.14,75.0,79.86
845,104.14,108.0,111.21
846,113.7,97.0,108.75
848,15.06,4.0,2.65
849,119.52,119.0,119.98
850,116.02,124.0,123.52
851,139.99,128.0,131.51
852,141.88,131.0,140.02
853,143.7,136.0,131.91
854,115.79,134.0,134.42
855,24.0,4.0,3.94
856,127.68,131.0,126.63
858,146.62,147.0,136.39
859,143.37,131.0,140.89
860,146.96,156.0,150.77
862,24.0,3.0,0.11
865,100.69,102.0,102.79
868,117.54,103.0,131.33
869,55.43,29.0,34.29
871,71.07,79.0,77.29
872,81.1,84.0,80.93
873,74.39,74.0,76.53
874,66.45,61.0,64.64
876,10.05,4.0,1.99
877,72.97,82.0,80.17
880,100.76,85.0,99.82
881,62.0,60.0,60.75
882,70.59,73.0,70.93
883,15.42,16.0,19.34
884,102.73,106.0,106.75
885,73.3,82.0,75.94
886,68.71,61.0,65.35
887,68.09,61.0,70.54
888,98.05,96.0,103.47
889,81.72,81.0,87.38
890,17.41,4.0,1.37
891,141.91,145.0,142.67
893,102.06,103.0,102.71
894,76.39,78.0,78.48
895,52.15,55.0,57.46
896,49.74,48.0,44.62
897,4.66,4.0,4.23
898,65.94,73.0,67.05
899,78.77,81.0,76.16
900,53.01,50.0,50.04
902,67.63,72.0,70.49
903,36.97,31.0,39.51
905,74.91,77.0,70.33
906,72.84,67.0,71.56
907,71.55,72.0,74.36
908,68.37,66.0,66.9
909,67.97,69.0,67.99
910,67.83,58.0,54.64
911,6.39,4.0,3.51
912,71.14,78.0,74.81
914,75.57,80.0,78.93
916,77.75,69.0,75.12
917,64.59,71.0,59.19
918,6.76,4.0,4.41
919,48.37,51.0,47.99
920,54.27,53.0,56.44
922,46.31,46.0,45.44
927,42.52,52.0,45.19
928,34.2,35.0,36.37
929,36.6,35.0,37.23
930,34.83,44.0,39.45
931,19.49,19.0,19.7
933,36.25,31.0,35.1
934,11.92,4.0,4.0
935,48.31,52.0,49.6
936,40.31,41.0,37.1
937,27.36,31.0,30.98
938,37.88,38.0,37.39
939,9.12,4.0,4.12
940,44.38,47.0,44.46
941,29.2,34.0,36.91
944,49.15,56.0,51.52
946,7.66,4.0,4.37
947,18.97,23.0,28.5
948,33.31,37.0,42.7
950,35.41,42.0,40.59
951,34.58,38.0,37.46
952,15.03,22.0,22.01
953,7.13,4.0,3.69
957,25.12,29.0,28.2
959,9.56,4.0,4.3
960,4.42,4.0,3.62
961,29.75,34.0,37.02
962,31.87,42.0,37.83
963,25.47,28.0,24.74
964,10.02,16.0,15.21
965,2.43,4.0,4.76
966,8.26,7.0,4.98
967,9.25,10.0,7.72
968,29.52,27.0,27.14
969,5.37,4.0,4.85
970,10.38,8.0,6.32
971,3.85,5.0,4.99
973,6.97,4.0,3.89
975,11.31,3.0,3.32
