,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,26.68,20.2
1,3.41,14.72
7,20.18,49.75
11,256.29,9.51
13,31.84,18.39
17,46.99,13.38
18,83.17,13.84
19,0.14,31.28
21,37.27,8.45
22,69.21,5.65
23,55.45,0.02
27,42.21,8.73
30,37.1,23.27
34,10.97,5.44
39,1.09,4.75
41,17.98,19.52
43,30.02,16.87
47,29.98,19.59
50,1.25,4.15
54,24.79,17.21
64,7.07,13.37
67,21.58,10.64
68,23.18,30.71
76,2.21,5.54
78,8.83,11.23
84,10.63,13.45
90,0.12,11.49
93,23.62,20.26
95,3.44,2.06
100,6.48,14.09
102,14.76,6.13
108,353.91,75.53
109,8.92,11.48
110,6.82,12.76
117,23.17,22.58
120,31.12,23.66
123,25.57,25.53
126,5.17,8.11
130,19.93,2.04
134,23.23,20.85
135,3.77,11.29
136,16.34,100.04
139,19.14,16.36
143,35.21,43.18
146,9.0,5.97
148,17.11,9.44
149,8.26,14.75
151,22.51,22.44
152,9.28,2.42
154,5.53,9.34
157,58.84,3.26
158,12.38,24.07
159,3.07,3.71
167,16.16,18.28
168,4.45,12.04
169,8.51,12.29
172,22.23,13.0
181,0.55,4.4
185,74.09,45.13
186,6.5,4.33
189,13.5,7.89
191,4.36,11.87
193,19.47,25.42
199,46.01,7.83
205,47.06,14.86
210,22.74,4.36
219,31.26,16.86
220,21.8,15.76
223,21.72,3.4
225,12.9,0.03
230,26.14,7.61
236,9.14,5.27
238,21.98,34.04
245,15.25,4.37
250,68.57,34.86
252,72.16,4.81
254,168.82,7.14
255,59.67,19.37
260,153.85,17.14
261,77.69,48.45
264,101.68,27.5
270,2.26,47.18
279,13.57,2.37
280,36.15,31.79
281,8.43,19.94
282,225.88,58.93
285,32.74,11.23
286,16.49,28.36
287,26.8,10.75
290,8.17,1.33
295,14.04,37.29
296,7.43,25.3
297,272.89,52.32
298,42.78,0.67
299,12.27,28.68
300,18.95,21.1
302,132.63,15.24
307,21.08,2.22
309,21.7,22.53
313,11.12,4.79
315,34.75,22.88
317,57.66,31.29
321,8.17,1.1
322,13.43,11.61
324,434.71,47.85
326,21.01,11.43
327,24.68,33.24
328,17.49,37.84
331,50.07,11.18
339,47.62,40.53
343,152.42,18.17
344,27.81,21.08
348,90.85,26.65
352,249.93,18.17
