,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
18542,inf,inf,inf,inf
18543,15.37,15.28,14.89,11.29
18544,inf,inf,inf,inf
18545,inf,inf,inf,inf
18546,inf,inf,inf,inf
18547,inf,inf,inf,inf
18549,64.29,60.11,1.38,1.89
18550,inf,inf,inf,inf
18551,62.01,58.41,1.38,1.89
18553,62.23,63.48,0.55,0.43
18554,inf,inf,inf,inf
18555,inf,inf,inf,inf
18556,inf,inf,inf,inf
18557,51.5,53.8,0.68,0.65
18558,61.83,64.8,3.57,6.01
18561,inf,inf,inf,inf
18562,inf,inf,inf,inf
18563,inf,inf,inf,inf
18566,inf,inf,inf,inf
18568,inf,inf,inf,inf
18569,inf,inf,inf,inf
18570,84.24,87.58,1.47,0.19
18571,inf,inf,inf,inf
18574,inf,inf,inf,inf
18575,inf,inf,inf,inf
18578,62.32,69.18,0.58,0.32
18581,inf,inf,inf,inf
18583,inf,inf,inf,inf
18584,inf,inf,inf,inf
18585,inf,inf,inf,inf
18587,62.07,59.62,8.08,11.29
18588,inf,inf,inf,inf
18589,inf,inf,inf,inf
18590,1.44,2.4,3.76,10.46
18592,inf,inf,inf,inf
18594,68.08,60.73,2.49,1.74
18595,inf,inf,inf,inf
18596,inf,inf,inf,inf
18597,inf,inf,inf,inf
18598,55.73,57.11,1.71,2.3
18600,inf,inf,inf,inf
18601,58.93,60.71,0.87,0.82
18602,63.11,67.27,0.87,0.82
18604,inf,inf,inf,inf
18605,51.22,53.65,0.99,1.04
18606,inf,inf,inf,inf
18607,inf,inf,inf,inf
18608,inf,inf,inf,inf
18609,inf,inf,inf,inf
18610,42.44,33.36,15.31,6.65
18613,inf,inf,inf,inf
18615,1.44,22.37,5.82,7.72
18616,61.64,40.71,5.82,3.94
18617,inf,inf,inf,inf
18618,57.83,44.46,4.77,4.35
18620,inf,inf,inf,inf
18621,inf,inf,inf,inf
18623,61.85,62.97,1.71,2.2
18624,inf,inf,inf,inf
18626,inf,inf,inf,inf
18627,inf,inf,inf,inf
18628,inf,inf,inf,inf
18629,inf,inf,inf,inf
18630,37.26,33.86,7.23,9.4
18631,44.14,45.57,6.53,6.45
18634,55.66,65.43,25.83,26.78
18637,19.87,31.0,38.04,43.81
18638,21.54,33.05,8.2,8.07
18639,46.01,31.72,4.57,5.69
18641,inf,inf,inf,inf
18643,inf,inf,inf,inf
18644,inf,inf,inf,inf
18646,64.73,63.92,1.36,1.72
18647,inf,inf,inf,inf
18648,inf,inf,inf,inf
18649,58.69,63.22,0.05,0.85
18650,inf,inf,inf,inf
18651,inf,inf,inf,inf
18653,57.46,46.75,5.46,5.33
18655,44.59,37.66,3.39,1.91
18656,inf,inf,inf,inf
18657,inf,inf,inf,inf
18658,27.89,42.6,7.66,3.26
18659,17.18,23.13,0.65,6.2
18660,47.34,54.3,20.69,25.53
18663,33.7,17.02,4.91,4.77
18664,52.31,36.92,0.41,2.81
18666,inf,inf,inf,inf
18667,inf,inf,inf,inf
18669,53.62,52.15,0.5,2.41
18670,52.75,52.53,0.5,2.33
18672,inf,inf,inf,inf
18673,inf,inf,inf,inf
18674,inf,inf,inf,inf
18676,60.28,67.09,0.9,0.86
18677,51.7,55.32,5.78,3.97
18678,inf,inf,inf,inf
18680,inf,inf,inf,inf
18683,inf,inf,inf,inf
18685,inf,inf,inf,inf
18687,inf,inf,inf,inf
18690,inf,inf,inf,inf
18691,67.53,73.32,2.23,2.77
18692,60.38,62.04,1.84,2.56
18693,66.04,61.06,1.36,2.33
18694,inf,inf,inf,inf
18696,inf,inf,inf,inf
18697,56.83,53.83,1.4,0.86
18698,inf,inf,inf,inf
18699,inf,inf,inf,inf
18700,58.35,61.67,1.4,0.86
18701,inf,inf,inf,inf
18704,23.51,30.03,17.91,17.26
18705,13.77,0.66,5.78,7.07
18706,52.45,63.82,23.3,28.27
18709,1.58,9.86,10.37,10.09
18711,56.11,55.57,8.95,8.0
18712,inf,inf,inf,inf
18714,inf,inf,inf,inf
18715,inf,inf,inf,inf
18716,inf,inf,inf,inf
18718,inf,inf,inf,inf
18720,54.02,57.85,0.73,0.67
18722,65.99,58.58,0.62,0.45
18724,63.82,58.56,0.65,0.63
18726,33.71,11.46,9.42,10.07
18728,32.15,29.88,5.7,8.6
18731,5.03,17.95,8.18,8.66
18737,32.69,2.47,6.23,4.63
18738,inf,inf,inf,inf
18739,inf,inf,inf,inf
