,ì˙éû,äOãCâ∑ìx,Teê›íË,Tcê›íË,TeïΩãœíl,TcïΩãœíl,é∫äOã@â^ì]éûä‘,è¡îÔìdóÕó ,êœéZó‚ñ[î\óÕ,êœéZígñ[î\óÕ,COP
0,2022-07-01 00:00:00,30,3,Çl,0,0,0,0,0,0,NaN
1,2022-07-01 01:00:00,29,2,Çl,0,0,0,0,0,0,NaN
2,2022-07-01 02:00:00,28,2,Çl,0,0,0,0,0,0,NaN
3,2022-07-01 03:00:00,28,2,Çl,0,0,0,0,0,0,NaN
4,2022-07-01 04:00:00,28,2,Çl,0,0,0,0,0,0,NaN
5,2022-07-01 05:00:00,28,2,Çl,0,0,0,0,0,0,NaN
6,2022-07-01 06:00:00,30,2,Çl,0,0,0,0,0,0,NaN
7,2022-07-01 07:00:00,34,2,Çl,2,46.7,29,9.6,22.3,0,2.322916666666667
8,2022-07-01 08:00:00,35,2,Çl,-0.5,51.2,60,25.8,53.9,0,2.089147286821705
9,2022-07-01 09:00:00,37,2,Çl,-0.9,51.2,60,25.8,51.3,0,1.9883720930232556
10,2022-07-01 10:00:00,38,2,Çl,-0.1,51.2,60,25.3,50.6,0,2.0
11,2022-07-01 11:00:00,39,2,Çl,1.2,52.1,60,25.6,51.8,0,2.0234374999999996
12,2022-07-01 12:00:00,41,2,Çl,1.9,52.7,60,25.3,51.7,0,2.0434782608695654
13,2022-07-01 13:00:00,41,2,Çl,2.1,52.8,60,25.4,52.3,0,2.059055118110236
14,2022-07-01 14:00:00,39,2,Çl,2,52.7,60,25,52.3,0,2.092
15,2022-07-01 15:00:00,38,2,Çl,2.4,52.3,60,23.3,48.2,0,2.0686695278969958
16,2022-07-01 16:00:00,36,2,Çl,2.4,50.2,60,25.9,53.2,0,2.0540540540540544
17,2022-07-01 17:00:00,34,2,Çl,2.6,46.8,60,24.7,55.1,0,2.230769230769231
18,2022-07-01 18:00:00,33,2,Çl,2,44,2,0.1,0.3,0,2.9999999999999996
19,2022-07-01 19:00:00,30,2,Çl,0,0,0,0,0,0,NaN
20,2022-07-01 20:00:00,29,2,Çl,0,0,0,0,0,0,NaN
21,2022-07-01 21:00:00,28,2,Çl,0,0,0,0,0,0,NaN
22,2022-07-01 22:00:00,28,2,Çl,0,0,0,0,0,0,NaN
23,2022-07-01 23:00:00,28,2,Çl,0,0,0,0,0,0,NaN
24,2022-07-02 00:00:00,28,2,Çl,0,0,0,0,0,0,NaN
25,2022-07-02 01:00:00,27,4,Çl,0,0,0,0,0,0,NaN
