,ì˙éû,äOãCâ∑ìx,Teê›íË,Tcê›íË,TeïΩãœíl,TcïΩãœíl,é∫äOã@â^ì]éûä‘,è¡îÔìdóÕó ,êœéZó‚ñ[î\óÕ,êœéZígñ[î\óÕ,COP
31,2022-07-02 07:00:00,32,4,Çl,7.5,36.5,34,2.2,6.9,0,3.1363636363636362
32,2022-07-02 08:00:00,33,5,Çl,8.8,36.2,60,4.3,16.6,0,3.8604651162790704
33,2022-07-02 09:00:00,33,5,Çl,8,36.5,60,7.2,27,0,3.75
34,2022-07-02 10:00:00,36,4,Çl,7.5,39.2,60,9.5,33.3,0,3.5052631578947366
35,2022-07-02 11:00:00,36,4,Çl,7.7,40.2,60,9.7,32.9,0,3.3917525773195876
36,2022-07-02 12:00:00,37,4,Çl,7.4,40.6,60,9.9,33,0,3.333333333333333
37,2022-07-02 13:00:00,38,4,Çl,7,42.7,58,10.5,32.9,0,3.1333333333333333
38,2022-07-02 14:00:00,36,4,Çl,8.8,43,60,13,41.2,0,3.1692307692307695
39,2022-07-02 15:00:00,35,4,Çl,8.6,40.7,60,12.6,42.1,0,3.3412698412698414
40,2022-07-02 16:00:00,35,4,Çl,8.1,40.2,60,12.4,41.6,0,3.3548387096774195
41,2022-07-02 17:00:00,33,4,Çl,7.6,38.9,60,12.2,41.5,0,3.4016393442622954
42,2022-07-02 18:00:00,32,5,Çl,9.7,37.5,60,5.5,19.8,0,3.6
43,2022-07-02 19:00:00,31,5,Çl,6.8,36,60,5.5,20,0,3.6363636363636362
44,2022-07-02 20:00:00,30,5,Çl,5.5,35,60,7.1,22.6,0,3.183098591549296
45,2022-07-02 21:00:00,30,5,Çl,5.2,34,24,2.4,8.4,0,3.5000000000000004
46,2022-07-02 22:00:00,29,4,Çl,0,0,0,0,0,0,NaN
47,2022-07-02 23:00:00,28,4,Çl,0,0,0,0,0,0,NaN
48,2022-07-03 00:00:00,28,4,Çl,0,0,0,0,0,0,NaN
49,2022-07-03 01:00:00,28,4,Çl,0,0,0,0,0,0,NaN
50,2022-07-03 02:00:00,28,4,Çl,0,0,0,0,0,0,NaN
51,2022-07-03 03:00:00,28,4,Çl,0,0,0,0,0,0,NaN
52,2022-07-03 04:00:00,28,5,Çl,0,0,0,0,0,0,NaN
53,2022-07-03 05:00:00,28,5,Çl,0,0,0,0,0,0,NaN
54,2022-07-03 06:00:00,30,4,Çl,0,0,0,0,0,0,NaN
55,2022-07-03 07:00:00,30,5,Çl,6.9,36,29,2.2,7.3,0,3.318181818181818
56,2022-07-03 08:00:00,32,6,Çl,9.4,35,60,6.2,26,0,4.193548387096774
57,2022-07-03 09:00:00,32,5,Çl,9.7,35.1,60,7.3,30.3,0,4.1506849315068495
58,2022-07-03 10:00:00,33,5,Çl,8.5,35.9,60,6.9,26.5,0,3.8405797101449273
59,2022-07-03 11:00:00,35,4,Çl,6.6,37.8,60,8.7,30.2,0,3.4712643678160924
60,2022-07-03 12:00:00,33,4,Çl,6.6,39.4,60,8.7,29.2,0,3.35632183908046
61,2022-07-03 13:00:00,34,4,Çl,6.6,37.4,60,7.9,28,0,3.5443037974683542
62,2022-07-03 14:00:00,33,4,Çl,6.2,37.2,60,8.5,30.3,0,3.5647058823529414
63,2022-07-03 15:00:00,32,5,Çl,7.1,35,60,7,26.8,0,3.8285714285714287
64,2022-07-03 16:00:00,31,5,Çl,7.1,35.3,60,5.9,19.8,0,3.3559322033898304
65,2022-07-03 17:00:00,31,5,Çl,8.1,32.9,60,2.9,9.8,0,3.3793103448275867
66,2022-07-03 18:00:00,31,5,Çl,8.9,33.1,60,1.9,6.4,0,3.368421052631579
67,2022-07-03 19:00:00,30,5,Çl,8.8,33.4,60,2.9,10.4,0,3.586206896551724
68,2022-07-03 20:00:00,28,5,Çl,8.6,31.7,60,2.3,8.3,0,3.6086956521739135
69,2022-07-03 21:00:00,28,5,Çl,5.7,32.8,30,1.6,4.6,0,2.8749999999999996
70,2022-07-03 22:00:00,28,5,Çl,0,0,0,0,0,0,NaN
71,2022-07-03 23:00:00,28,5,Çl,0,0,0,0,0,0,NaN
72,2022-07-04 00:00:00,27,4,Çl,0,0,0,0,0,0,NaN
73,2022-07-04 01:00:00,27,4,Çl,0,0,0,0,0,0,NaN
74,2022-07-04 02:00:00,27,4,Çl,0,0,0,0,0,0,NaN
75,2022-07-04 03:00:00,27,5,Çl,0,0,0,0,0,0,NaN
76,2022-07-04 04:00:00,27,5,Çl,0,0,0,0,0,0,NaN
77,2022-07-04 05:00:00,27,5,Çl,0,0,0,0,0,0,NaN
78,2022-07-04 06:00:00,27,4,Çl,0,0,0,0,0,0,NaN
79,2022-07-04 07:00:00,27,6,Çl,0,0,0,0,0,0,NaN
80,2022-07-04 08:00:00,25,6,Çl,9.2,31.3,39,1,4,0,4.0
81,2022-07-04 09:00:00,26,6,Çl,8.5,32.2,60,1.4,5.2,0,3.714285714285715
82,2022-07-04 10:00:00,27,6,Çl,9.1,32,60,1.4,5.5,0,3.928571428571429
83,2022-07-04 11:00:00,28,5,Çl,6.4,32.6,30,0.9,3.1,0,3.4444444444444446
84,2022-07-04 12:00:00,28,5,Çl,5.9,33.8,28,0.8,2.9,0,3.6249999999999996
85,2022-07-04 13:00:00,29,5,Çl,8,37.1,60,5.5,22.9,0,4.163636363636363
86,2022-07-04 14:00:00,30,4,Çl,7.1,36.9,60,4.9,19.4,0,3.9591836734693873
87,2022-07-04 15:00:00,30,5,Çl,8.9,35.4,60,3.8,15,0,3.947368421052632
88,2022-07-04 16:00:00,30,5,Çl,7.5,34.3,60,5.2,17.6,0,3.3846153846153846
89,2022-07-04 17:00:00,29,5,Çl,8.8,33.5,60,2.7,10.5,0,3.888888888888889
90,2022-07-04 18:00:00,29,5,Çl,8.9,33.2,60,4,16.6,0,4.15
91,2022-07-04 19:00:00,28,5,Çl,7.5,31.7,60,6.3,26.6,0,4.222222222222222
92,2022-07-04 20:00:00,27,6,Çl,9.1,29.7,60,4.5,19.3,0,4.288888888888889
93,2022-07-04 21:00:00,27,6,Çl,9.4,30.8,60,3.4,14.8,0,4.352941176470589
94,2022-07-04 22:00:00,26,6,Çl,7,33,1,0,0.2,0,NaN
95,2022-07-04 23:00:00,26,5,Çl,0,0,0,0,0,0,NaN
96,2022-07-05 00:00:00,26,5,Çl,0,0,0,0,0,0,NaN
97,2022-07-05 01:00:00,26,5,Çl,0,0,0,0,0,0,NaN
98,2022-07-05 02:00:00,26,5,Çl,0,0,0,0,0,0,NaN
99,2022-07-05 03:00:00,26,5,Çl,0,0,0,0,0,0,NaN
100,2022-07-05 04:00:00,25,5,Çl,0,0,0,0,0,0,NaN
101,2022-07-05 05:00:00,25,5,Çl,0,0,0,0,0,0,NaN
102,2022-07-05 06:00:00,28,5,Çl,0,0,0,0,0,0,NaN
103,2022-07-05 07:00:00,29,5,Çl,0,0,0,0,0,0,NaN
104,2022-07-05 08:00:00,31,6,Çl,9.4,34.3,49,4,16.5,0,4.125
105,2022-07-05 09:00:00,32,6,Çl,9.3,35.2,60,5.3,21.5,0,4.056603773584905
106,2022-07-05 10:00:00,32,6,Çl,9,36.4,60,5.9,23.5,0,3.9830508474576267
107,2022-07-05 11:00:00,33,5,Çl,8.4,36.1,60,5.5,20.4,0,3.709090909090909
108,2022-07-05 12:00:00,32,5,Çl,8,36,60,6,22.9,0,3.8166666666666664
109,2022-07-05 13:00:00,28,6,Çl,8.7,33.9,60,5.7,24.8,0,4.350877192982456
110,2022-07-05 14:00:00,29,6,Çl,8.8,34.1,60,6,26.4,0,4.3999999999999995
111,2022-07-05 15:00:00,28,6,Çl,8.6,33.2,60,5.6,25,0,4.464285714285714
112,2022-07-05 16:00:00,29,6,Çl,7.9,34.1,60,5.7,23.6,0,4.140350877192983
113,2022-07-05 17:00:00,28,6,Çl,8.8,34.8,60,6,31.3,0,5.216666666666667
114,2022-07-05 18:00:00,27,6,Çl,8.2,35.1,60,6.8,34.4,0,5.0588235294117645
115,2022-07-05 19:00:00,26,6,Çl,8.6,33.8,60,5.7,30.6,0,5.368421052631579
116,2022-07-05 20:00:00,24,6,Çl,8.9,31.6,60,3.7,19.8,0,5.351351351351351
117,2022-07-05 21:00:00,24,6,Çl,8.6,31,60,3.1,16.4,0,5.290322580645161
118,2022-07-05 22:00:00,24,6,Çl,4,33,1,0,0.2,0,NaN
119,2022-07-05 23:00:00,25,6,Çl,0,0,0,0,0,0,NaN
120,2022-07-06 00:00:00,24,5,Çl,0,0,0,0,0,0,NaN
121,2022-07-06 01:00:00,23,5,Çl,0,0,0,0,0,0,NaN
122,2022-07-06 02:00:00,23,5,Çl,0,0,0,0,0,0,NaN
123,2022-07-06 03:00:00,23,5,Çl,0,0,0,0,0,0,NaN
124,2022-07-06 04:00:00,23,5,Çl,0,0,0,0,0,0,NaN
125,2022-07-06 05:00:00,23,5,Çl,0,0,0,0,0,0,NaN
126,2022-07-06 06:00:00,24,5,Çl,0,0,0,0,0,0,NaN
127,2022-07-06 07:00:00,25,5,Çl,0,0,0,0,0,0,NaN
128,2022-07-06 08:00:00,26,6,Çl,9.5,31.3,48,2.7,13.1,0,4.851851851851851
129,2022-07-06 09:00:00,29,6,Çl,9.4,31.2,60,3.5,15.6,0,4.457142857142857
130,2022-07-06 10:00:00,32,6,Çl,8.7,35.1,60,5.5,25,0,4.545454545454546
131,2022-07-06 11:00:00,32,6,Çl,8.8,35.4,60,5.3,23.4,0,4.415094339622641
132,2022-07-06 12:00:00,33,6,Çl,8.7,36.4,60,5.6,23.6,0,4.214285714285714
133,2022-07-06 13:00:00,31,5,Çl,8,33.4,60,4.9,20.9,0,4.265306122448979
134,2022-07-06 14:00:00,28,5,Çl,8.1,31.9,60,4.4,19.2,0,4.363636363636363
135,2022-07-06 15:00:00,29,6,Çl,9.4,31.6,60,3.7,15.5,0,4.189189189189189
136,2022-07-06 16:00:00,29,6,Çl,7.6,34,54,4.1,13.9,0,3.3902439024390247
137,2022-07-06 17:00:00,29,6,Çl,8.4,32.9,59,1.5,6,0,4.0
138,2022-07-06 18:00:00,27,6,Çl,9.7,33.4,60,1.7,7.9,0,4.647058823529412
139,2022-07-06 19:00:00,26,6,Çl,9.8,33,60,1.6,7.7,0,4.8125
140,2022-07-06 20:00:00,24,6,Çl,8.1,32.5,57,2.1,7.8,0,3.714285714285714
141,2022-07-06 21:00:00,24,6,Çl,9.3,31.4,36,1.3,6.1,0,4.692307692307692
142,2022-07-06 22:00:00,24,5,Çl,0,0,0,0,0,0,NaN
143,2022-07-06 23:00:00,24,5,Çl,0,0,0,0,0,0,NaN
144,2022-07-07 00:00:00,23,5,Çl,0,0,0,0,0,0,NaN
145,2022-07-07 01:00:00,23,5,Çl,0,0,0,0,0,0,NaN
146,2022-07-07 02:00:00,23,5,Çl,0,0,0,0,0,0,NaN
147,2022-07-07 03:00:00,23,5,Çl,0,0,0,0,0,0,NaN
148,2022-07-07 04:00:00,23,5,Çl,0,0,0,0,0,0,NaN
149,2022-07-07 05:00:00,24,5,Çl,0,0,0,0,0,0,NaN
150,2022-07-07 06:00:00,24,5,Çl,0,0,0,0,0,0,NaN
151,2022-07-07 07:00:00,26,5,Çl,0,0,0,0,0,0,NaN
152,2022-07-07 08:00:00,27,6,Çl,8.6,33.4,28,0.7,2.8,0,4.0
153,2022-07-07 09:00:00,27,6,Çl,8.6,32.5,60,2.9,13.4,0,4.620689655172414
154,2022-07-07 10:00:00,27,6,Çl,9.2,33.6,60,1.6,6.5,0,4.0625
155,2022-07-07 11:00:00,28,6,Çl,9.9,33.7,60,2.4,10.4,0,4.333333333333334
156,2022-07-07 12:00:00,30,5,Çl,6.7,34.2,57,3.7,12.2,0,3.297297297297297
157,2022-07-07 13:00:00,32,5,Çl,8.7,33.8,60,2,8.2,0,4.1
158,2022-07-07 14:00:00,30,5,Çl,8.4,32.7,60,4.5,16.9,0,3.755555555555555
159,2022-07-07 15:00:00,30,5,Çl,8.3,32.6,60,2.7,9.1,0,3.3703703703703702
160,2022-07-07 16:00:00,30,5,Çl,8.8,33.2,60,2.6,10.2,0,3.9230769230769225
161,2022-07-07 17:00:00,29,6,Çl,8.6,34.5,60,4.5,16.5,0,3.6666666666666665
162,2022-07-07 18:00:00,28,6,Çl,10,32.3,60,3.1,13.3,0,4.290322580645161
163,2022-07-07 19:00:00,27,6,Çl,9.8,31.9,60,2.2,11.2,0,5.09090909090909
164,2022-07-07 20:00:00,25,6,Çl,9.4,31.8,58,2.1,10.7,0,5.095238095238095
165,2022-07-07 21:00:00,26,6,Çl,0,0,0,0,0,0,NaN
166,2022-07-07 22:00:00,25,6,Çl,0,0,0,0,0,0,NaN
167,2022-07-07 23:00:00,24,6,Çl,0,0,0,0,0,0,NaN
168,2022-07-08 00:00:00,24,5,Çl,0,0,0,0,0,0,NaN
169,2022-07-08 01:00:00,24,5,Çl,0,0,0,0,0,0,NaN
170,2022-07-08 02:00:00,24,5,Çl,0,0,0,0,0,0,NaN
171,2022-07-08 03:00:00,24,5,Çl,0,0,0,0,0,0,NaN
172,2022-07-08 04:00:00,24,6,Çl,0,0,0,0,0,0,NaN
173,2022-07-08 05:00:00,24,5,Çl,0,0,0,0,0,0,NaN
174,2022-07-08 06:00:00,25,5,Çl,0,0,0,0,0,0,NaN
175,2022-07-08 07:00:00,27,5,Çl,0,0,0,0,0,0,NaN
176,2022-07-08 08:00:00,28,5,Çl,7.2,31.6,16,0.4,1.5,0,3.75
177,2022-07-08 09:00:00,28,6,Çl,6.3,33.9,46,1.7,4.8,0,2.823529411764706
178,2022-07-08 10:00:00,29,6,Çl,0,0,0,0,0,0,NaN
179,2022-07-08 11:00:00,29,5,Çl,7.7,33,50,1.3,4.7,0,3.6153846153846154
180,2022-07-08 12:00:00,29,5,Çl,8.9,34.2,17,0.9,3.5,0,3.888888888888889
181,2022-07-08 13:00:00,30,5,Çl,8.9,33.9,60,4.1,16.5,0,4.024390243902439
182,2022-07-08 14:00:00,32,5,Çl,7.9,32.6,60,3.6,12.4,0,3.4444444444444446
183,2022-07-08 15:00:00,33,5,Çl,9,35.2,60,4.5,17.1,0,3.8000000000000003
184,2022-07-08 16:00:00,30,5,Çl,6.7,32.7,59,4.9,14.7,0,2.9999999999999996
185,2022-07-08 17:00:00,28,6,Çl,7.9,34.2,39,1.6,6.2,0,3.875
186,2022-07-08 18:00:00,27,6,Çl,9.6,32.8,60,2.8,12.3,0,4.392857142857143
187,2022-07-08 19:00:00,26,6,Çl,8.2,32.2,60,1.3,5,0,3.846153846153846
188,2022-07-08 20:00:00,26,6,Çl,8.9,33.3,60,1.4,5.6,0,4.0
189,2022-07-08 21:00:00,25,6,Çl,7.6,34.4,57,2.1,6.6,0,3.1428571428571423
190,2022-07-08 22:00:00,25,6,Çl,-6.5,40.5,2,0.1,0.2,0,2.0
191,2022-07-08 23:00:00,26,6,Çl,0,0,0,0,0,0,NaN
192,2022-07-09 00:00:00,25,6,Çl,0,0,0,0,0,0,NaN
193,2022-07-09 01:00:00,25,6,Çl,0,0,0,0,0,0,NaN
194,2022-07-09 02:00:00,25,6,Çl,0,0,0,0,0,0,NaN
195,2022-07-09 03:00:00,24,6,Çl,0,0,0,0,0,0,NaN
196,2022-07-09 04:00:00,23,6,Çl,0,0,0,0,0,0,NaN
197,2022-07-09 05:00:00,23,6,Çl,0,0,0,0,0,0,NaN
198,2022-07-09 06:00:00,26,5,Çl,0,0,0,0,0,0,NaN
199,2022-07-09 07:00:00,28,5,Çl,8.4,33.3,32,1.1,5.1,0,4.636363636363636
200,2022-07-09 08:00:00,28,5,Çl,8.7,31.2,60,3.4,15,0,4.411764705882353
201,2022-07-09 09:00:00,27,6,Çl,8.9,30.4,60,4.5,18.8,0,4.177777777777778
202,2022-07-09 10:00:00,31,5,Çl,9.4,34.7,60,3.2,13.2,0,4.124999999999999
203,2022-07-09 11:00:00,33,5,Çl,7.9,36.8,60,6.5,26.1,0,4.015384615384615
204,2022-07-09 12:00:00,31,4,Çl,8,34.3,60,4.2,15.6,0,3.714285714285714
205,2022-07-09 13:00:00,32,5,Çl,8,34,60,5.5,20.3,0,3.690909090909091
206,2022-07-09 14:00:00,32,5,Çl,7.8,34.3,60,5.9,22.1,0,3.745762711864407
207,2022-07-09 15:00:00,31,5,Çl,6.7,35.3,60,6.9,23.8,0,3.4492753623188404
208,2022-07-09 16:00:00,31,5,Çl,7.8,35.4,60,6.4,26.5,0,4.140625
209,2022-07-09 17:00:00,29,6,Çl,8.7,34,60,5.5,23.7,0,4.309090909090909
210,2022-07-09 18:00:00,29,6,Çl,8.8,31.7,60,4.4,17.9,0,4.0681818181818175
211,2022-07-09 19:00:00,26,6,Çl,9.1,32.9,60,1.5,6.6,0,4.3999999999999995
212,2022-07-09 20:00:00,26,6,Çl,9.9,35.2,60,2.1,9.8,0,4.666666666666667
213,2022-07-09 21:00:00,26,6,Çl,9.3,34,31,1.1,4.8,0,4.363636363636363
214,2022-07-09 22:00:00,27,5,Çl,0,0,0,0,0,0,NaN
215,2022-07-09 23:00:00,27,5,Çl,0,0,0,0,0,0,NaN
216,2022-07-10 00:00:00,27,6,Çl,0,0,0,0,0,0,NaN
217,2022-07-10 01:00:00,27,6,Çl,0,0,0,0,0,0,NaN
218,2022-07-10 02:00:00,27,6,Çl,0,0,0,0,0,0,NaN
219,2022-07-10 03:00:00,26,6,Çl,0,0,0,0,0,0,NaN
220,2022-07-10 04:00:00,26,6,Çl,0,0,0,0,0,0,NaN
221,2022-07-10 05:00:00,26,6,Çl,0,0,0,0,0,0,NaN
222,2022-07-10 06:00:00,26,5,Çl,0,0,0,0,0,0,NaN
223,2022-07-10 07:00:00,27,6,Çl,9.4,32.2,43,1.3,6.4,0,4.923076923076923
224,2022-07-10 08:00:00,29,6,Çl,9.7,32.2,60,3.3,16.2,0,4.909090909090909
225,2022-07-10 09:00:00,30,6,Çl,9.2,32.7,60,4,18.6,0,4.65
226,2022-07-10 10:00:00,32,6,Çl,9.1,35.3,60,5.5,24.8,0,4.509090909090909
227,2022-07-10 11:00:00,31,5,Çl,7.7,35,60,5.5,22.6,0,4.109090909090909
228,2022-07-10 12:00:00,32,5,Çl,8.6,35.2,60,5.5,22.2,0,4.036363636363636
229,2022-07-10 13:00:00,32,5,Çl,8,35.2,60,6.3,23.9,0,3.7936507936507935
230,2022-07-10 14:00:00,33,5,Çl,8.1,36,60,6.8,26.3,0,3.8676470588235294
231,2022-07-10 15:00:00,32,5,Çl,7.7,38,60,8.1,28.9,0,3.567901234567901
232,2022-07-10 16:00:00,32,5,Çl,9,37.4,60,6.5,26.9,0,4.138461538461538
233,2022-07-10 17:00:00,31,5,Çl,7.6,34.9,60,4.5,17.3,0,3.8444444444444446
234,2022-07-10 18:00:00,29,5,Çl,9,33.8,60,2.2,9.5,0,4.3181818181818175
235,2022-07-10 19:00:00,29,6,Çl,9.9,32.5,60,1.9,8.7,0,4.578947368421052
236,2022-07-10 20:00:00,27,6,Çl,9.8,32,60,1.9,8.9,0,4.68421052631579
237,2022-07-10 21:00:00,27,6,Çl,8.9,31.2,30,0.8,3.7,0,4.625
238,2022-07-10 22:00:00,27,5,Çl,0,0,0,0,0,0,NaN
239,2022-07-10 23:00:00,27,5,Çl,0,0,0,0,0,0,NaN
240,2022-07-11 00:00:00,26,5,Çl,0,0,0,0,0,0,NaN
241,2022-07-11 01:00:00,26,5,Çl,0,0,0,0,0,0,NaN
242,2022-07-11 02:00:00,26,5,Çl,0,0,0,0,0,0,NaN
243,2022-07-11 03:00:00,26,6,Çl,0,0,0,0,0,0,NaN
244,2022-07-11 04:00:00,26,5,Çl,0,0,0,0,0,0,NaN
245,2022-07-11 05:00:00,26,5,Çl,0,0,0,0,0,0,NaN
246,2022-07-11 06:00:00,29,5,Çl,0,0,0,0,0,0,NaN
247,2022-07-11 07:00:00,30,6,Çl,0,0,0,0,0,0,NaN
248,2022-07-11 08:00:00,29,5,Çl,7.2,33.2,20,0.6,2.3,0,3.833333333333333
249,2022-07-11 09:00:00,30,5,Çl,3.9,35.4,10,0.3,0.7,0,2.3333333333333335
250,2022-07-11 10:00:00,31,5,Çl,6.2,34.8,46,1.9,5.3,0,2.7894736842105265
251,2022-07-11 11:00:00,33,5,Çl,8.4,36.6,50,5.2,19.6,0,3.769230769230769
252,2022-07-11 12:00:00,32,5,Çl,8.1,35.7,60,4.9,17.2,0,3.5102040816326525
253,2022-07-11 13:00:00,34,5,Çl,7.7,35.6,60,5.4,18.6,0,3.4444444444444446
254,2022-07-11 14:00:00,35,5,Çl,8.7,36.8,60,5.5,19.2,0,3.4909090909090907
255,2022-07-11 15:00:00,33,4,Çl,7.3,36.6,60,5.7,19.3,0,3.3859649122807016
256,2022-07-11 16:00:00,32,4,Çl,6.9,34.9,60,5.8,20.4,0,3.5172413793103448
257,2022-07-11 17:00:00,31,5,Çl,7.9,34.3,60,5.9,23,0,3.8983050847457625
258,2022-07-11 18:00:00,30,5,Çl,6.9,32.7,50,3.6,13.4,0,3.7222222222222223
259,2022-07-11 19:00:00,29,5,Çl,9,34.7,60,2.7,11.2,0,4.148148148148148
260,2022-07-11 20:00:00,28,6,Çl,8.9,32.9,60,3.3,11.5,0,3.484848484848485
261,2022-07-11 21:00:00,28,5,Çl,8.4,32.1,57,3.7,13.9,0,3.7567567567567566
262,2022-07-11 22:00:00,27,5,Çl,-14,32,1,0,0,0,NaN
263,2022-07-11 23:00:00,28,5,Çl,0,0,0,0,0,0,NaN
264,2022-07-12 00:00:00,27,5,Çl,0,0,0,0,0,0,NaN
265,2022-07-12 01:00:00,27,5,Çl,0,0,0,0,0,0,NaN
266,2022-07-12 02:00:00,27,5,Çl,0,0,0,0,0,0,NaN
267,2022-07-12 03:00:00,27,5,Çl,0,0,0,0,0,0,NaN
268,2022-07-12 04:00:00,27,5,Çl,0,0,0,0,0,0,NaN
269,2022-07-12 05:00:00,27,5,Çl,0,0,0,0,0,0,NaN
270,2022-07-12 06:00:00,27,5,Çl,0,0,0,0,0,0,NaN
271,2022-07-12 07:00:00,29,5,Çl,0,0,0,0,0,0,NaN
272,2022-07-12 08:00:00,28,5,Çl,6.8,32.5,24,1.1,4,0,3.6363636363636362
273,2022-07-12 09:00:00,29,4,Çl,7.6,33.3,60,3.1,12.5,0,4.032258064516129
274,2022-07-12 10:00:00,29,6,Çl,9.1,34.2,60,4.6,22,0,4.782608695652175
275,2022-07-12 11:00:00,28,5,Çl,7.9,32.1,60,4.1,18,0,4.390243902439025
276,2022-07-12 12:00:00,28,5,Çl,7.9,31.6,60,3.7,15.8,0,4.27027027027027
277,2022-07-12 13:00:00,29,5,Çl,7.8,33.8,60,5.3,24,0,4.528301886792453
278,2022-07-12 14:00:00,29,5,Çl,7.8,34,60,5.8,26.4,0,4.551724137931035
279,2022-07-12 15:00:00,29,6,Çl,8.8,33.5,60,5,23.2,0,4.64
280,2022-07-12 16:00:00,27,6,Çl,7.8,33.2,57,5.4,22.6,0,4.185185185185185
281,2022-07-12 17:00:00,29,6,Çl,8.8,34.2,60,5.5,27.1,0,4.927272727272728
282,2022-07-12 18:00:00,27,6,Çl,9,31.5,60,4,20.6,0,5.15
283,2022-07-12 19:00:00,26,6,Çl,9,31,60,3.7,19.4,0,5.243243243243243
284,2022-07-12 20:00:00,25,6,Çl,8.9,30.5,60,3.7,19.4,0,5.243243243243243
285,2022-07-12 21:00:00,24,6,Çl,8.7,30,60,3.6,19.4,0,5.388888888888888
286,2022-07-12 22:00:00,24,6,Çl,5,32,1,0,0.2,0,NaN
287,2022-07-12 23:00:00,23,5,Çl,0,0,0,0,0,0,NaN
288,2022-07-13 00:00:00,22,5,Çl,0,0,0,0,0,0,NaN
289,2022-07-13 01:00:00,22,5,Çl,0,0,0,0,0,0,NaN
290,2022-07-13 02:00:00,23,5,Çl,0,0,0,0,0,0,NaN
291,2022-07-13 03:00:00,22,5,Çl,0,0,0,0,0,0,NaN
292,2022-07-13 04:00:00,22,5,Çl,0,0,0,0,0,0,NaN
293,2022-07-13 05:00:00,22,5,Çl,0,0,0,0,0,0,NaN
294,2022-07-13 06:00:00,23,5,Çl,0,0,0,0,0,0,NaN
295,2022-07-13 07:00:00,23,5,Çl,0,0,0,0,0,0,NaN
296,2022-07-13 08:00:00,23,6,Çl,8.8,31.6,42,1.1,5.7,0,5.181818181818182
297,2022-07-13 09:00:00,23,6,Çl,3.6,29.7,16,0.4,1.5,0,3.75
298,2022-07-13 10:00:00,25,6,Çl,7.9,33.4,60,3.3,14.4,0,4.363636363636364
299,2022-07-13 11:00:00,25,6,Çl,8,33.8,60,3.2,14.3,0,4.46875
300,2022-07-13 12:00:00,25,6,Çl,8.3,31.4,60,2.5,9.3,0,3.72
301,2022-07-13 13:00:00,24,6,Çl,9.6,32.6,60,2,9.6,0,4.8
