,ì˙éû,äOãCâ∑ìx,Teê›íË,Tcê›íË,TeïΩãœíl,TcïΩãœíl,é∫äOã@â^ì]éûä‘,è¡îÔìdóÕó ,êœéZó‚ñ[î\óÕ,êœéZígñ[î\óÕ,COP
24,2022-07-02 00:00:00,28,2,Çl,0,0,0,0,0,0,NaN
25,2022-07-02 01:00:00,28,4,Çl,0,0,0,0,0,0,NaN
26,2022-07-02 02:00:00,27,4,Çl,0,0,0,0,0,0,NaN
27,2022-07-02 03:00:00,27,4,Çl,0,0,0,0,0,0,NaN
28,2022-07-02 04:00:00,27,4,Çl,0,0,0,0,0,0,NaN
29,2022-07-02 05:00:00,28,4,Çl,0,0,0,0,0,0,NaN
30,2022-07-02 06:00:00,30,5,Çl,0,0,0,0,0,0,NaN
31,2022-07-02 07:00:00,33,5,Çl,0,0,0,0,0,0,NaN
32,2022-07-02 08:00:00,33,5,Çl,0,0,0,0,0,0,NaN
33,2022-07-02 09:00:00,32,5,Çl,8.4,37.3,50,4.5,15.4,0,3.4222222222222225
34,2022-07-02 10:00:00,35,4,Çl,7,39.4,60,5,15.5,0,3.1
35,2022-07-02 11:00:00,35,4,Çl,7.6,40.8,60,4.8,14.9,0,3.104166666666667
36,2022-07-02 12:00:00,36,4,Çl,7.8,41.1,60,4.5,13.6,0,3.022222222222222
37,2022-07-02 13:00:00,36,4,Çl,7.7,41.5,60,4.6,13.9,0,3.0217391304347827
38,2022-07-02 14:00:00,35,4,Çl,6.7,39.8,57,3.8,9.8,0,2.578947368421053
39,2022-07-02 15:00:00,33,4,Çl,8,39.9,60,3.6,11.6,0,3.222222222222222
40,2022-07-02 16:00:00,32,4,Çl,7.3,38.1,60,3.6,11.2,0,3.1111111111111107
41,2022-07-02 17:00:00,32,4,Çl,7.5,37,60,2.9,9.2,0,3.172413793103448
42,2022-07-02 18:00:00,31,5,Çl,5,36.2,39,1.9,5,0,2.6315789473684212
43,2022-07-02 19:00:00,30,5,Çl,7.7,37,35,2.2,7.5,0,3.4090909090909087
44,2022-07-02 20:00:00,30,5,Çl,7,37,1,0,0.1,0,NaN
45,2022-07-02 21:00:00,30,4,Çl,0,0,0,0,0,0,NaN
46,2022-07-02 22:00:00,29,4,Çl,0,0,0,0,0,0,NaN
47,2022-07-02 23:00:00,29,4,Çl,0,0,0,0,0,0,NaN
48,2022-07-03 00:00:00,28,4,Çl,0,0,0,0,0,0,NaN
49,2022-07-03 01:00:00,28,4,Çl,0,0,0,0,0,0,NaN
50,2022-07-03 02:00:00,28,4,Çl,0,0,0,0,0,0,NaN
51,2022-07-03 03:00:00,28,4,Çl,0,0,0,0,0,0,NaN
52,2022-07-03 04:00:00,28,5,Çl,0,0,0,0,0,0,NaN
53,2022-07-03 05:00:00,29,6,Çl,0,0,0,0,0,0,NaN
54,2022-07-03 06:00:00,30,4,Çl,0,0,0,0,0,0,NaN
55,2022-07-03 07:00:00,32,4,Çl,0,0,0,0,0,0,NaN
56,2022-07-03 08:00:00,33,5,Çl,0,0,0,0,0,0,NaN
57,2022-07-03 09:00:00,30,5,Çl,8.6,38.4,56,3.6,13.8,0,3.8333333333333335
58,2022-07-03 10:00:00,33,5,Çl,8.9,39.3,60,3.9,14.5,0,3.717948717948718
59,2022-07-03 11:00:00,34,4,Çl,7.6,39.7,60,5,16.3,0,3.2600000000000002
60,2022-07-03 12:00:00,34,4,Çl,7.1,38.5,60,3.7,11.2,0,3.0270270270270268
61,2022-07-03 13:00:00,32,4,Çl,6.9,38.6,57,3.6,10.6,0,2.944444444444444
62,2022-07-03 14:00:00,33,4,Çl,7.7,38.2,60,3.5,12.3,0,3.5142857142857147
63,2022-07-03 15:00:00,32,5,Çl,8.4,36.5,60,3,10.5,0,3.5
64,2022-07-03 16:00:00,30,5,Çl,8.3,35.8,60,3.9,13.9,0,3.5641025641025643
65,2022-07-03 17:00:00,30,5,Çl,7.6,34.9,60,4.7,15.8,0,3.3617021276595747
66,2022-07-03 18:00:00,31,5,Çl,7,37.2,57,2.6,8.8,0,3.3846153846153846
67,2022-07-03 19:00:00,30,5,Çl,7.2,34.6,57,2.6,7.9,0,3.0384615384615383
68,2022-07-03 20:00:00,28,4,Çl,6.5,36.3,36,1.5,5.5,0,3.6666666666666665
69,2022-07-03 21:00:00,27,4,Çl,7,35.2,35,1.3,5.2,0,4.0
70,2022-07-03 22:00:00,28,5,Çl,0,0,0,0,0,0,NaN
71,2022-07-03 23:00:00,28,5,Çl,0,0,0,0,0,0,NaN
72,2022-07-04 00:00:00,28,4,Çl,0,0,0,0,0,0,NaN
73,2022-07-04 01:00:00,28,4,Çl,0,0,0,0,0,0,NaN
74,2022-07-04 02:00:00,28,4,Çl,0,0,0,0,0,0,NaN
75,2022-07-04 03:00:00,27,5,Çl,0,0,0,0,0,0,NaN
76,2022-07-04 04:00:00,27,5,Çl,0,0,0,0,0,0,NaN
77,2022-07-04 05:00:00,28,5,Çl,0,0,0,0,0,0,NaN
78,2022-07-04 06:00:00,28,4,Çl,0,0,0,0,0,0,NaN
79,2022-07-04 07:00:00,28,5,Çl,0,0,0,0,0,0,NaN
80,2022-07-04 08:00:00,25,5,Çl,8.2,34.7,35,1.3,5.8,0,4.461538461538462
81,2022-07-04 09:00:00,25,6,Çl,9.5,33.5,60,2.5,11.9,0,4.76
82,2022-07-04 10:00:00,26,6,Çl,8.7,33.8,60,4.4,21,0,4.7727272727272725
83,2022-07-04 11:00:00,27,5,Çl,7.8,35.3,60,5.1,22.4,0,4.392156862745098
84,2022-07-04 12:00:00,27,5,Çl,7.8,35.5,60,5.2,22.6,0,4.346153846153847
85,2022-07-04 13:00:00,29,5,Çl,8.2,36.3,60,5,20.8,0,4.16
86,2022-07-04 14:00:00,30,4,Çl,6.6,36.3,60,6.8,25.8,0,3.794117647058824
87,2022-07-04 15:00:00,29,5,Çl,7.9,35.2,60,6.2,23.4,0,3.7741935483870965
88,2022-07-04 16:00:00,29,5,Çl,7.5,35.5,60,5.9,20.2,0,3.423728813559322
89,2022-07-04 17:00:00,29,5,Çl,8.2,35.7,60,5.6,21.8,0,3.8928571428571432
90,2022-07-04 18:00:00,28,5,Çl,6.7,34.3,52,2.3,8.7,0,3.782608695652174
91,2022-07-04 19:00:00,27,5,Çl,8.7,34,60,3.2,12.5,0,3.90625
92,2022-07-04 20:00:00,27,6,Çl,8.4,35.5,57,2,8.5,0,4.25
93,2022-07-04 21:00:00,26,6,Çl,8.6,34.2,60,2.8,10.8,0,3.8571428571428577
94,2022-07-04 22:00:00,27,6,Çl,-3.5,33,2,0.1,0.2,0,2.0
95,2022-07-04 23:00:00,25,5,Çl,0,0,0,0,0,0,NaN
96,2022-07-05 00:00:00,25,5,Çl,0,0,0,0,0,0,NaN
97,2022-07-05 01:00:00,25,5,Çl,0,0,0,0,0,0,NaN
98,2022-07-05 02:00:00,25,5,Çl,0,0,0,0,0,0,NaN
99,2022-07-05 03:00:00,25,5,Çl,0,0,0,0,0,0,NaN
100,2022-07-05 04:00:00,24,5,Çl,0,0,0,0,0,0,NaN
101,2022-07-05 05:00:00,25,5,Çl,0,0,0,0,0,0,NaN
102,2022-07-05 06:00:00,26,5,Çl,0,0,0,0,0,0,NaN
103,2022-07-05 07:00:00,27,5,Çl,0,0,0,0,0,0,NaN
104,2022-07-05 08:00:00,29,6,Çl,9.4,35,42,3.5,14.4,0,4.114285714285715
105,2022-07-05 09:00:00,31,6,Çl,8.9,35.8,60,6,23.6,0,3.9333333333333336
106,2022-07-05 10:00:00,31,6,Çl,9.6,35.8,60,5.9,23.1,0,3.915254237288136
107,2022-07-05 11:00:00,32,6,Çl,9.4,36.5,60,6.2,24,0,3.8709677419354835
108,2022-07-05 12:00:00,32,6,Çl,8.9,35.8,60,6.1,23.9,0,3.918032786885246
109,2022-07-05 13:00:00,27,6,Çl,8.8,32.3,60,4.8,19,0,3.9583333333333335
110,2022-07-05 14:00:00,27,6,Çl,8.8,32,60,4.8,19.1,0,3.979166666666667
111,2022-07-05 15:00:00,26,6,Çl,9.1,31,60,4.3,17.1,0,3.976744186046512
112,2022-07-05 16:00:00,26,6,Çl,7.5,32,60,5,17.2,0,3.44
113,2022-07-05 17:00:00,25,6,Çl,9,30.2,60,3.5,14.6,0,4.171428571428572
114,2022-07-05 18:00:00,24,6,Çl,9.4,32.5,60,1.9,9,0,4.736842105263158
115,2022-07-05 19:00:00,24,6,Çl,9.3,34.8,60,2,9.4,0,4.7
116,2022-07-05 20:00:00,24,6,Çl,7.1,32.2,39,1.3,5.7,0,4.384615384615385
117,2022-07-05 21:00:00,24,6,Çl,8,35.2,57,2.9,10.8,0,3.724137931034483
118,2022-07-05 22:00:00,24,6,Çl,0,38,1,0.1,0.2,0,2.0
119,2022-07-05 23:00:00,26,6,Çl,0,0,0,0,0,0,NaN
120,2022-07-06 00:00:00,24,5,Çl,0,0,0,0,0,0,NaN
121,2022-07-06 01:00:00,24,5,Çl,0,0,0,0,0,0,NaN
122,2022-07-06 02:00:00,23,5,Çl,0,0,0,0,0,0,NaN
123,2022-07-06 03:00:00,23,5,Çl,0,0,0,0,0,0,NaN
124,2022-07-06 04:00:00,23,5,Çl,0,0,0,0,0,0,NaN
125,2022-07-06 05:00:00,23,5,Çl,0,0,0,0,0,0,NaN
126,2022-07-06 06:00:00,24,5,Çl,0,0,0,0,0,0,NaN
127,2022-07-06 07:00:00,26,5,Çl,0,0,0,0,0,0,NaN
128,2022-07-06 08:00:00,26,6,Çl,9.9,33.2,35,2.5,10.7,0,4.279999999999999
129,2022-07-06 09:00:00,29,6,Çl,9.1,33.7,60,4.9,19.7,0,4.020408163265306
130,2022-07-06 10:00:00,31,6,Çl,9,36.4,60,4.9,19.3,0,3.9387755102040813
131,2022-07-06 11:00:00,30,6,Çl,9.1,36.2,60,5.2,19.5,0,3.75
132,2022-07-06 12:00:00,32,6,Çl,8.9,37.3,60,5.7,20.7,0,3.631578947368421
133,2022-07-06 13:00:00,30,5,Çl,8.4,35.5,60,5.2,19.9,0,3.8269230769230766
134,2022-07-06 14:00:00,29,5,Çl,8.2,33.5,60,4.9,18.5,0,3.775510204081632
135,2022-07-06 15:00:00,29,6,Çl,9,34.1,60,4.8,18,0,3.75
136,2022-07-06 16:00:00,30,6,Çl,8.2,35.7,60,5.4,17.7,0,3.2777777777777772
137,2022-07-06 17:00:00,29,6,Çl,9.9,34.9,60,3.6,15.5,0,4.305555555555555
138,2022-07-06 18:00:00,25,6,Çl,8.4,33.9,47,2,8.5,0,4.25
139,2022-07-06 19:00:00,25,6,Çl,9.4,31.5,60,2.3,10.5,0,4.565217391304349
140,2022-07-06 20:00:00,24,6,Çl,6.9,32.1,49,1.3,5.4,0,4.153846153846154
141,2022-07-06 21:00:00,24,6,Çl,9.1,32.8,60,1.5,6.3,0,4.2
142,2022-07-06 22:00:00,24,6,Çl,-2,39,1,0.1,0.1,0,1.0
143,2022-07-06 23:00:00,24,5,Çl,0,0,0,0,0,0,NaN
144,2022-07-07 00:00:00,24,5,Çl,0,0,0,0,0,0,NaN
145,2022-07-07 01:00:00,24,5,Çl,0,0,0,0,0,0,NaN
146,2022-07-07 02:00:00,24,5,Çl,0,0,0,0,0,0,NaN
147,2022-07-07 03:00:00,24,5,Çl,0,0,0,0,0,0,NaN
148,2022-07-07 04:00:00,24,5,Çl,0,0,0,0,0,0,NaN
149,2022-07-07 05:00:00,24,5,Çl,0,0,0,0,0,0,NaN
150,2022-07-07 06:00:00,25,5,Çl,0,0,0,0,0,0,NaN
151,2022-07-07 07:00:00,26,5,Çl,0,0,0,0,0,0,NaN
152,2022-07-07 08:00:00,27,6,Çl,6.7,35.2,15,1.7,5.3,0,3.1176470588235294
153,2022-07-07 09:00:00,25,6,Çl,9.1,34,60,4,16.3,0,4.075
154,2022-07-07 10:00:00,25,6,Çl,9.4,32.5,60,3.6,15.5,0,4.305555555555555
155,2022-07-07 11:00:00,27,6,Çl,9.4,32.6,60,4.4,18,0,4.090909090909091
156,2022-07-07 12:00:00,28,5,Çl,8.3,32.4,60,4.9,18.2,0,3.714285714285714
157,2022-07-07 13:00:00,30,5,Çl,7.2,34.7,60,5.2,16.8,0,3.230769230769231
158,2022-07-07 14:00:00,30,5,Çl,9.1,36,60,4.9,19.5,0,3.9795918367346936
159,2022-07-07 15:00:00,30,5,Çl,8.6,36,60,4.7,18,0,3.829787234042553
160,2022-07-07 16:00:00,28,5,Çl,8,34.4,60,5.1,18.7,0,3.666666666666667
161,2022-07-07 17:00:00,27,6,Çl,8.8,33.4,60,4.8,18.7,0,3.8958333333333335
162,2022-07-07 18:00:00,26,6,Çl,8.1,36,37,1.7,8,0,4.705882352941177
163,2022-07-07 19:00:00,25,6,Çl,9.5,32.2,60,1.9,8.5,0,4.473684210526316
164,2022-07-07 20:00:00,25,6,Çl,10,32,1,0,0.2,0,NaN
165,2022-07-07 21:00:00,25,6,Çl,0,0,0,0,0,0,NaN
166,2022-07-07 22:00:00,24,6,Çl,0,0,0,0,0,0,NaN
167,2022-07-07 23:00:00,24,6,Çl,0,0,0,0,0,0,NaN
168,2022-07-08 00:00:00,24,5,Çl,0,0,0,0,0,0,NaN
169,2022-07-08 01:00:00,24,5,Çl,0,0,0,0,0,0,NaN
170,2022-07-08 02:00:00,24,5,Çl,0,0,0,0,0,0,NaN
171,2022-07-08 03:00:00,24,5,Çl,0,0,0,0,0,0,NaN
172,2022-07-08 04:00:00,24,6,Çl,0,0,0,0,0,0,NaN
173,2022-07-08 05:00:00,24,5,Çl,0,0,0,0,0,0,NaN
174,2022-07-08 06:00:00,26,5,Çl,0,0,0,0,0,0,NaN
175,2022-07-08 07:00:00,27,5,Çl,0,0,0,0,0,0,NaN
176,2022-07-08 08:00:00,27,6,Çl,9.9,34.2,20,0.9,3.9,0,4.333333333333333
177,2022-07-08 09:00:00,28,6,Çl,9.1,32.5,60,4.4,17.3,0,3.9318181818181817
178,2022-07-08 10:00:00,28,6,Çl,7.2,34.1,60,5.2,17.4,0,3.346153846153846
179,2022-07-08 11:00:00,28,5,Çl,8.7,34.5,60,3.6,14.5,0,4.027777777777778
180,2022-07-08 12:00:00,29,5,Çl,8,33,60,4.5,16.4,0,3.644444444444444
181,2022-07-08 13:00:00,30,5,Çl,8.4,35,60,4.1,15.9,0,3.878048780487805
182,2022-07-08 14:00:00,32,5,Çl,8.6,35.9,60,4.4,16.3,0,3.7045454545454546
183,2022-07-08 15:00:00,32,5,Çl,8.3,36.1,60,5.1,17.4,0,3.411764705882353
184,2022-07-08 16:00:00,29,5,Çl,8.5,35.7,60,4.4,16.8,0,3.818181818181818
185,2022-07-08 17:00:00,27,6,Çl,9,32.5,60,4.1,15.8,0,3.853658536585366
186,2022-07-08 18:00:00,26,6,Çl,7.7,35.5,54,3,11.1,0,3.6999999999999997
187,2022-07-08 19:00:00,26,6,Çl,9.3,35.4,60,2.6,12.4,0,4.769230769230769
188,2022-07-08 20:00:00,25,5,Çl,8.3,35.1,60,2.7,11.4,0,4.222222222222222
189,2022-07-08 21:00:00,25,6,Çl,9.5,33.5,60,2.2,11,0,5.0
190,2022-07-08 22:00:00,24,6,Çl,10,33,1,0,0.2,0,NaN
191,2022-07-08 23:00:00,25,6,Çl,0,0,0,0,0,0,NaN
192,2022-07-09 00:00:00,25,6,Çl,0,0,0,0,0,0,NaN
193,2022-07-09 01:00:00,25,6,Çl,0,0,0,0,0,0,NaN
194,2022-07-09 02:00:00,24,6,Çl,0,0,0,0,0,0,NaN
195,2022-07-09 03:00:00,23,6,Çl,0,0,0,0,0,0,NaN
196,2022-07-09 04:00:00,23,6,Çl,0,0,0,0,0,0,NaN
197,2022-07-09 05:00:00,24,6,Çl,0,0,0,0,0,0,NaN
198,2022-07-09 06:00:00,26,5,Çl,0,0,0,0,0,0,NaN
199,2022-07-09 07:00:00,27,5,Çl,0,0,0,0,0,0,NaN
200,2022-07-09 08:00:00,28,6,Çl,9.6,35,29,1.6,7.2,0,4.5
201,2022-07-09 09:00:00,28,6,Çl,7.7,34.1,57,3.7,12,0,3.243243243243243
202,2022-07-09 10:00:00,31,6,Çl,9.7,36.4,60,2.6,10.1,0,3.884615384615384
203,2022-07-09 11:00:00,32,5,Çl,8.4,36.9,60,3.3,12.5,0,3.787878787878788
204,2022-07-09 12:00:00,30,5,Çl,8.6,36.5,60,3.2,11.9,0,3.71875
205,2022-07-09 13:00:00,33,5,Çl,8.5,37.8,60,3.2,11.6,0,3.6249999999999996
206,2022-07-09 14:00:00,31,5,Çl,6.3,37.2,57,3.2,8.5,0,2.65625
207,2022-07-09 15:00:00,31,5,Çl,8.6,35.8,60,2.8,9.9,0,3.535714285714286
208,2022-07-09 16:00:00,29,5,Çl,8.4,33.5,60,2.4,8.6,0,3.5833333333333335
209,2022-07-09 17:00:00,28,6,Çl,9.4,33.2,60,2.5,9.5,0,3.8
210,2022-07-09 18:00:00,26,6,Çl,7.7,33.7,48,1.4,5.9,0,4.214285714285714
211,2022-07-09 19:00:00,25,6,Çl,7,32.9,30,1.6,5.2,0,3.25
212,2022-07-09 20:00:00,26,6,Çl,0,0,0,0,0,0,NaN
213,2022-07-09 21:00:00,26,6,Çl,0,0,0,0,0,0,NaN
214,2022-07-09 22:00:00,26,5,Çl,0,0,0,0,0,0,NaN
215,2022-07-09 23:00:00,26,5,Çl,0,0,0,0,0,0,NaN
216,2022-07-10 00:00:00,26,6,Çl,0,0,0,0,0,0,NaN
217,2022-07-10 01:00:00,26,6,Çl,0,0,0,0,0,0,NaN
218,2022-07-10 02:00:00,26,6,Çl,0,0,0,0,0,0,NaN
219,2022-07-10 03:00:00,25,6,Çl,0,0,0,0,0,0,NaN
220,2022-07-10 04:00:00,25,6,Çl,0,0,0,0,0,0,NaN
221,2022-07-10 05:00:00,24,6,Çl,0,0,0,0,0,0,NaN
222,2022-07-10 06:00:00,25,2,Çl,0,0,0,0,0,0,NaN
223,2022-07-10 07:00:00,26,5,Çl,0,0,0,0,0,0,NaN
224,2022-07-10 08:00:00,28,6,Çl,0,0,0,0,0,0,NaN
225,2022-07-10 09:00:00,29,6,Çl,10.3,35.3,47,2.9,12.6,0,4.344827586206897
226,2022-07-10 10:00:00,30,6,Çl,9.1,35.4,60,4.2,16.4,0,3.904761904761904
227,2022-07-10 11:00:00,31,5,Çl,8.4,37,60,3.5,13.6,0,3.8857142857142857
228,2022-07-10 12:00:00,31,5,Çl,8.5,35.8,60,2.9,9.8,0,3.3793103448275867
229,2022-07-10 13:00:00,30,5,Çl,7.8,35.6,60,3.4,10.7,0,3.1470588235294117
230,2022-07-10 14:00:00,32,5,Çl,8.2,34.4,60,2.1,5.8,0,2.761904761904762
231,2022-07-10 15:00:00,31,5,Çl,8.1,34.3,60,2.2,6.4,0,2.909090909090909
232,2022-07-10 16:00:00,30,5,Çl,8.4,33.5,60,2,6,0,3.0
233,2022-07-10 17:00:00,30,5,Çl,8.5,34.3,60,2.5,8.4,0,3.3600000000000003
234,2022-07-10 18:00:00,28,5,Çl,5.6,34.9,53,3.6,10.7,0,2.972222222222222
235,2022-07-10 19:00:00,28,6,Çl,0,0,0,0,0,0,NaN
236,2022-07-10 20:00:00,27,5,Çl,0,0,0,0,0,0,NaN
237,2022-07-10 21:00:00,26,5,Çl,0,0,0,0,0,0,NaN
238,2022-07-10 22:00:00,26,5,Çl,0,0,0,0,0,0,NaN
239,2022-07-10 23:00:00,25,5,Çl,0,0,0,0,0,0,NaN
240,2022-07-11 00:00:00,25,5,Çl,0,0,0,0,0,0,NaN
241,2022-07-11 01:00:00,25,5,Çl,0,0,0,0,0,0,NaN
242,2022-07-11 02:00:00,25,5,Çl,0,0,0,0,0,0,NaN
243,2022-07-11 03:00:00,25,6,Çl,0,0,0,0,0,0,NaN
244,2022-07-11 04:00:00,25,5,Çl,0,0,0,0,0,0,NaN
245,2022-07-11 05:00:00,26,5,Çl,0,0,0,0,0,0,NaN
246,2022-07-11 06:00:00,27,5,Çl,0,0,0,0,0,0,NaN
247,2022-07-11 07:00:00,28,5,Çl,0,0,0,0,0,0,NaN
248,2022-07-11 08:00:00,29,4,Çl,8.1,33,30,1.9,7,0,3.68421052631579
249,2022-07-11 09:00:00,31,5,Çl,8.3,36.1,60,4.5,16.2,0,3.5999999999999996
250,2022-07-11 10:00:00,32,5,Çl,8.7,36.5,60,4.1,15.5,0,3.780487804878049
251,2022-07-11 11:00:00,32,5,Çl,8.9,36.4,60,4.9,17.3,0,3.530612244897959
252,2022-07-11 12:00:00,31,5,Çl,9.1,37.3,60,6.5,24.8,0,3.8153846153846156
253,2022-07-11 13:00:00,33,5,Çl,8.6,37.8,60,6.7,24.3,0,3.626865671641791
254,2022-07-11 14:00:00,34,5,Çl,9,38.7,60,6.7,23.8,0,3.5522388059701493
255,2022-07-11 15:00:00,33,4,Çl,6.3,38.7,60,7.3,24.6,0,3.3698630136986303
256,2022-07-11 16:00:00,31,4,Çl,6.3,38.2,60,8.1,26.3,0,3.246913580246914
257,2022-07-11 17:00:00,30,5,Çl,8.1,36.5,60,6.6,25.1,0,3.8030303030303036
258,2022-07-11 18:00:00,29,5,Çl,7.7,35.5,50,2.2,8.1,0,3.681818181818181
259,2022-07-11 19:00:00,29,4,Çl,7.6,35.1,60,2.9,10.8,0,3.724137931034483
260,2022-07-11 20:00:00,28,5,Çl,6,36,38,1.5,5.5,0,3.6666666666666665
261,2022-07-11 21:00:00,28,5,Çl,0,0,0,0,0,0,NaN
262,2022-07-11 22:00:00,28,5,Çl,0,0,0,0,0,0,NaN
263,2022-07-11 23:00:00,27,5,Çl,0,0,0,0,0,0,NaN
264,2022-07-12 00:00:00,27,5,Çl,0,0,0,0,0,0,NaN
265,2022-07-12 01:00:00,27,5,Çl,0,0,0,0,0,0,NaN
266,2022-07-12 02:00:00,27,5,Çl,0,0,0,0,0,0,NaN
267,2022-07-12 03:00:00,26,5,Çl,0,0,0,0,0,0,NaN
268,2022-07-12 04:00:00,26,5,Çl,0,0,0,0,0,0,NaN
269,2022-07-12 05:00:00,26,5,Çl,0,0,0,0,0,0,NaN
270,2022-07-12 06:00:00,27,5,Çl,0,0,0,0,0,0,NaN
271,2022-07-12 07:00:00,28,5,Çl,0,0,0,0,0,0,NaN
272,2022-07-12 08:00:00,27,6,Çl,9.7,33,35,1.4,5.9,0,4.214285714285714
273,2022-07-12 09:00:00,28,5,Çl,8.1,34.1,60,5,19.7,0,3.94
274,2022-07-12 10:00:00,28,6,Çl,8.7,33.9,60,5.1,20.5,0,4.019607843137255
275,2022-07-12 11:00:00,28,5,Çl,8.1,33.9,60,4.8,19,0,3.9583333333333335
276,2022-07-12 12:00:00,28,5,Çl,8.5,33.8,60,4.4,17.7,0,4.0227272727272725
277,2022-07-12 13:00:00,28,5,Çl,7.7,34,60,5.2,19.8,0,3.8076923076923075
278,2022-07-12 14:00:00,27,5,Çl,8.2,32.8,60,4.5,17.1,0,3.8000000000000003
279,2022-07-12 15:00:00,28,6,Çl,9,34.4,60,4.8,19.5,0,4.0625
280,2022-07-12 16:00:00,25,6,Çl,8.7,34.2,60,4.9,18.3,0,3.7346938775510203
281,2022-07-12 17:00:00,26,6,Çl,9.2,34,60,4,19.3,0,4.825
282,2022-07-12 18:00:00,26,6,Çl,8.6,35.3,52,2.8,12.2,0,4.357142857142857
283,2022-07-12 19:00:00,25,6,Çl,9.8,34,60,2.4,11.5,0,4.791666666666667
284,2022-07-12 20:00:00,24,6,Çl,9.1,33.7,57,2.4,10.6,0,4.416666666666667
285,2022-07-12 21:00:00,24,5,Çl,8.3,35.2,60,2.4,11,0,4.583333333333334
286,2022-07-12 22:00:00,24,5,Çl,-6,38,1,0.1,0.1,0,1.0
287,2022-07-12 23:00:00,23,5,Çl,0,0,0,0,0,0,NaN
288,2022-07-13 00:00:00,22,5,Çl,0,0,0,0,0,0,NaN
289,2022-07-13 01:00:00,22,5,Çl,0,0,0,0,0,0,NaN
290,2022-07-13 02:00:00,22,5,Çl,0,0,0,0,0,0,NaN
291,2022-07-13 03:00:00,22,5,Çl,0,0,0,0,0,0,NaN
292,2022-07-13 04:00:00,22,5,Çl,0,0,0,0,0,0,NaN
293,2022-07-13 05:00:00,22,5,Çl,0,0,0,0,0,0,NaN
294,2022-07-13 06:00:00,22,5,Çl,0,0,0,0,0,0,NaN
295,2022-07-13 07:00:00,23,5,Çl,0,0,0,0,0,0,NaN
296,2022-07-13 08:00:00,23,6,Çl,4.2,32.2,26,1.8,5.9,0,3.2777777777777777
297,2022-07-13 09:00:00,24,6,Çl,9.5,33.9,60,2.8,14.2,0,5.071428571428571
298,2022-07-13 10:00:00,24,6,Çl,8.7,35.1,60,4.6,22.4,0,4.869565217391305
299,2022-07-13 11:00:00,24,6,Çl,9.4,33.3,60,3.4,17.2,0,5.0588235294117645
300,2022-07-13 12:00:00,24,6,Çl,9.2,31.8,60,3.2,16.2,0,5.062499999999999
301,2022-07-13 13:00:00,24,6,Çl,10,34.4,60,3.2,16.8,0,5.25
302,2022-07-13 14:00:00,24,6,Çl,9.4,34.5,60,3.3,15.4,0,4.666666666666667
303,2022-07-13 15:00:00,25,6,Çl,8.4,34.9,60,3.7,13.9,0,3.7567567567567566
304,2022-07-13 16:00:00,24,6,Çl,9.3,32,60,3.7,17.4,0,4.702702702702702
