,éûçèï ,é¿ê—
0,0.2168914906729693,0.0
1,0.22453094663393283,0.0
2,0.19568492560968315,1.0
3,0.15764266777531885,0.0
4,0.16609463930474344,0.0
5,0.20002932404011117,0.0
7,0.38781261350571405,1.0
8,0.31083707288344953,0.0
9,0.15737806959619025,0.0
10,-0.06809482704973929,0.0
11,0.1478981503037237,0.0
12,0.18704982895224054,1.0
14,0.02724440328553192,0.0
15,0.14543471358213794,0.0
16,0.303334785074484,0.0
17,0.18097498440353618,0.0
18,0.47388804108091936,1.0
19,0.3466413579300498,0.0
20,0.27720058525566327,0.0
21,0.23484572394699796,0.0
23,0.15308326244869067,1.0
24,0.15756740381095025,0.0
26,0.20911961381245267,0.0
27,0.1640667829181418,0.0
28,0.1546709860321157,0.0
29,0.17585476595736224,1.0
31,0.17314370721754044,0.0
32,0.1119963663813898,0.0
35,0.20959983154842216,0.0
37,0.18237034574548663,0.0
38,0.0792234319485961,0.0
39,0.08616869022017479,0.0
43,0.20116006351151314,0.0
45,0.39771567500690563,1.0
46,0.1258970927464753,0.0
47,0.1964389416409636,0.0
48,0.14398941151339673,0.0
49,0.14506876545675493,0.0
51,0.18112732153415662,1.0
52,0.12298049103057547,0.0
53,0.20219251961817145,0.0
54,0.20480943874301547,0.0
55,0.2972421777265778,0.0
56,0.2545343325849692,1.0
57,0.25599392296290974,0.0
58,0.007937975495701174,0.0
59,-0.2277348426730708,0.0
60,-0.030082309288247688,0.0
61,0.27147859931207274,1.0
62,0.02774654368151368,0.0
64,0.015855172569150637,0.0
65,0.07076576430993853,0.0
66,0.257367011795905,0.0
67,0.7376163709802397,1.0
68,0.1268430903508435,0.0
69,0.07933048512474553,0.0
70,-0.028254507347798778,0.0
71,0.0487649377179673,0.0
72,0.1771651657508149,1.0
73,0.15434405695767114,0.0
74,0.12868276442681922,0.0
76,0.1668658348977961,0.0
77,0.19265638480612288,0.0
78,0.34280491206013797,1.0
79,0.06973335161829948,0.0
80,0.11873247881051766,0.0
81,0.47029762820037335,0.0
84,0.16782255292353795,0.0
85,0.27345673063257264,0.0
89,0.5256062753520523,1.0
91,-0.04664236821740361,0.0
94,0.1584063252624656,1.0
96,0.2099474255623984,0.0
97,0.2071098871885397,0.0
99,0.20164583955024729,1.0
100,0.28920769770135357,0.0
101,0.21147439655740527,0.0
103,0.28564385058037944,0.0
104,0.029809254085171724,0.0
108,0.1501934174367992,0.0
109,0.2637343411716025,0.0
110,0.426391394202501,1.0
112,0.3694342821561084,0.0
114,0.035511150556208806,0.0
115,0.4016237140393151,1.0
117,0.1952071511319756,0.0
119,0.06695078161916862,0.0
120,0.21860958918684326,0.0
121,0.21260271289583138,1.0
122,0.16585980587087415,0.0
124,0.19837407788148842,0.0
125,0.33089235446113957,0.0
126,1.0810724086614603,1.0
127,1.0703696431725374,0.0
129,0.9329296035347973,0.0
130,0.9757853216430373,0.0
131,0.5040880806595627,1.0
133,0.32152430612489674,0.0
134,0.17856237542292613,0.0
135,0.18592186704658797,0.0
136,0.14929648730001047,0.0
137,0.3844152563188515,1.0
138,0.11825932048863114,0.0
139,0.45329733432617736,0.0
142,0.1753771654700002,1.0
143,0.14690986754671298,0.0
145,0.193730949994393,0.0
146,0.14663142033045462,0.0
148,0.13857007355741943,0.0
149,0.26262513398326237,0.0
150,0.1613102887710928,0.0
151,0.18962288429650132,0.0
152,0.2778920023204699,1.0
153,0.11021995904158044,0.0
154,0.2377719606448386,0.0
155,0.12260679036591031,0.0
157,0.24566626998011604,0.0
158,0.5119676651959308,1.0
161,0.3945644822579289,0.0
162,0.051453557309103934,0.0
163,0.29316070231663177,1.0
164,0.23444091799108915,0.0
165,0.22634081939850506,0.0
166,0.06960570210078786,0.0
168,0.19553363089063902,1.0
169,0.12949492394702822,0.0
170,0.12281437106341395,0.0
173,0.24874112954502312,1.0
174,0.35451631979097653,0.0
175,0.35536230516385586,0.0
176,0.14295093369819525,0.0
177,0.13949859670136647,0.0
180,0.000602089095784229,0.0
181,0.26982655423602536,0.0
184,0.3637621231143348,1.0
186,-0.056365156596293105,0.0
187,0.13682109570753126,0.0
188,0.12713162570128356,0.0
192,0.14692502262876625,0.0
194,0.21613144007072552,1.0
195,0.12608025832627023,0.0
196,0.07810611025080963,0.0
198,0.3518285511836133,0.0
199,0.5178901902696835,0.0
200,0.5098592385495461,1.0
201,-0.012091208426730312,0.0
202,0.17806067091461736,0.0
204,0.2265505460135491,0.0
205,0.40919900966425754,1.0
206,0.0868597967154613,0.0
207,0.0993294495622138,0.0
208,0.030453964655189326,0.0
211,-0.1385978785029796,0.0
212,-0.05367689803514508,0.0
213,0.06952510103650279,0.0
214,-0.02409125059164966,0.0
216,0.025245193577183942,0.0
218,-0.013583657166242486,0.0
219,0.10016387569666356,0.0
220,0.1462232493320507,0.0
222,0.10105912730457714,0.0
224,-0.3827991135204969,0.0
225,0.3009358254744713,0.0
226,0.6466690236638283,1.0
227,0.3617013444468272,0.0
229,0.4623165421108506,0.0
230,0.23223420659904379,0.0
231,0.45258307686334254,1.0
232,0.06272471360637728,0.0
233,0.7378373028324777,0.0
234,0.4107512005408824,0.0
237,0.14175956707035603,0.0
239,0.09211776044252233,0.0
240,0.17409762324791023,0.0
241,0.19279228939506257,0.0
242,0.16615125598846,1.0
243,0.17555191858386482,0.0
244,0.1366149053273509,0.0
245,0.16223803046165017,0.0
246,-0.04690870165984469,0.0
247,0.7723021412664953,1.0
249,0.2508837020161073,0.0
250,0.3920356983584326,0.0
251,0.3655332276259415,0.0
252,0.7531230082151646,1.0
254,0.400546077301656,0.0
257,0.5151649844648394,1.0
262,0.10914293732240098,0.0
264,0.1747828883888135,0.0
265,0.16645442548034894,0.0
266,0.14264714579750504,0.0
267,0.14918640623181045,0.0
268,0.17174104585237115,1.0
270,0.11806009434805968,0.0
271,0.21201354058186742,0.0
273,0.4206961531391183,1.0
275,0.15833633584470388,0.0
276,0.3041199390136956,0.0
278,0.8667995265029815,1.0
279,0.43563476821394626,0.0
280,0.2898140765451304,0.0
281,0.4338934608341205,0.0
282,0.2871353263356141,0.0
284,0.39119715857842624,1.0
285,0.30418850390976493,0.0
286,0.14282590385218952,0.0
287,0.1496344604571953,0.0
288,0.19404742832615318,0.0
289,0.2080243548697157,1.0
290,0.20365613223673779,0.0
293,0.1399755449115701,0.0
294,0.04248922121668588,0.0
297,0.21038611217174455,0.0
298,0.13957042630778485,0.0
299,0.4285007394645808,0.0
300,0.6046617794268314,1.0
301,0.2329468048747455,0.0
303,0.1964845766481707,0.0
304,0.09864676033410874,0.0
305,0.22696625500264697,0.0
307,0.29028496983841034,0.0
309,0.26092475377948493,0.0
312,0.12419577984215535,0.0
313,0.12117845893711252,0.0
314,0.12155021551733661,0.0
315,0.16593973612284993,0.0
316,0.1601041074006104,1.0
318,0.10653475950248537,0.0
319,-0.02060304331963904,0.0
320,0.05490008521543222,0.0
322,0.6300824617229486,1.0
323,0.4360202245087112,0.0
325,0.34294546132979203,0.0
330,0.1662583288923295,0.0
331,0.21693940253441552,0.0
332,0.017904831633580268,0.0
334,0.15365391316095994,0.0
335,0.23169481441845308,0.0
336,0.06978792002515377,0.0
337,0.24518185035537932,0.0
338,0.2453231091614196,1.0
339,0.21878243619476812,0.0
340,0.2606469204303907,0.0
341,0.2309074863601392,0.0
342,0.19057166095344202,0.0
343,1.2522613866839534,1.0
345,0.5281660329645775,0.0
348,-0.03127127012509222,0.0
349,0.40430712601559426,1.0
350,0.1341613343147577,0.0
352,0.27621757591843077,0.0
353,0.06076746462750117,0.0
354,0.5017518817145322,1.0
355,0.2618474811277464,0.0
356,0.2905804652259797,0.0
357,0.2612675133786963,0.0
358,0.10495317457108146,0.0
359,0.1115154704679818,0.0
360,0.2426723874392203,1.0
361,0.2875198798553824,0.0
362,0.1056123194708058,0.0
366,0.29979001269459005,0.0
368,0.184635440848278,0.0
369,0.1777229519585235,0.0
371,0.11052781592495393,0.0
372,0.3112998134769906,0.0
374,0.029938969542385563,0.0
375,0.13478788102058403,0.0
376,0.18631886474114281,1.0
379,0.1463879270370645,0.0
382,0.10456416127128161,0.0
383,0.11296405612353866,0.0
384,0.16715820672919515,0.0
385,0.12559206598547845,0.0
386,0.12067906626589438,0.0
388,0.0761580847686412,0.0
389,0.13956150271334958,0.0
390,0.21141419334816713,0.0
391,0.1388694837565259,0.0
393,0.17460212434687536,0.0
394,0.17857238044724102,0.0
395,0.22979704523619487,0.0
396,0.20386611668539525,0.0
399,0.18543538062224704,0.0
402,0.11250102909717224,0.0
403,0.6663405475853186,1.0
404,0.1374492064874403,0.0
405,0.027144150577898245,0.0
406,-0.0329415759412857,0.0
408,0.13096460074645022,0.0
410,0.07523080587471376,0.0
411,0.11216554365076876,0.0
413,0.16762526624792176,0.0
414,0.24872103027090933,1.0
415,0.1669262189999466,0.0
418,0.1281837298437967,0.0
419,0.5704370425474129,1.0
420,0.16492565350797292,0.0
421,0.01291527249347176,0.0
422,0.19379092532074396,0.0
423,0.25320843921248626,0.0
424,0.3169342970149195,0.0
426,0.17057102125456436,0.0
427,0.003863383780163227,0.0
428,0.1977323073570372,0.0
431,0.2214466993977513,0.0
433,0.145620476743302,0.0
434,0.19822089031558135,0.0
435,0.35559412360415543,1.0
436,0.28761474251641866,0.0
437,0.33135256479265923,0.0
438,0.2411179346659455,0.0
440,0.5272981668871396,0.0
441,0.6651633606903834,1.0
442,0.22120741382266748,0.0
443,-0.10904289699181896,0.0
444,0.01558007622172825,0.0
445,0.2604227316758691,0.0
446,0.6051942309650966,1.0
447,0.02107309563627981,0.0
448,-0.06277916213775606,0.0
449,0.16660750127261598,0.0
450,0.1531531924719308,0.0
451,0.4957128272204344,1.0
453,0.2813103927970612,0.0
