,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,24.11,45.98
4,319.67,140.59
5,642.86,190.38
9,746.08,286.81
13,41.6,21.33
16,625.33,249.18
17,64.77,5.66
21,21.23,55.17
24,2.12,17.19
26,42.53,20.03
27,19.22,18.89
28,0.72,13.89
39,71.51,31.24
40,52.01,43.61
45,3.66,1.85
47,41.02,28.26
49,19.28,42.25
57,3.07,0.71
60,1.73,5.72
62,9.31,44.38
66,146.89,140.75
68,94.34,18.55
72,368.87,57.13
73,765.7,280.86
76,89.02,17.84
79,77.33,172.32
80,138.95,26.11
81,119.16,2.92
84,224.76,161.32
87,39.69,9.1
88,33.0,51.74
90,35.23,61.86
93,511.13,146.91
96,49.85,37.25
97,23.51,15.09
101,55.69,0.11
103,38.81,41.75
104,36.49,37.79
115,18.14,26.41
118,58.63,43.08
128,134.07,31.3
133,7.32,47.47
134,30.64,35.87
136,96.51,13.43
137,37.75,18.12
146,17.63,26.73
147,51.9,47.01
149,56.06,58.79
161,25.53,19.24
162,35.59,9.93
164,27.09,1.77
166,4.95,12.35
173,1.19,10.14
176,20.25,32.84
177,9.44,0.85
184,6.24,11.31
