,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,19.81,19.94
3,2.38,12.89
4,118.76,19.54
5,258.79,19.2
6,28.05,12.36
7,24.66,5.78
8,22.98,5.61
9,495.44,29.54
10,13.63,14.39
11,27.86,10.98
14,14.91,10.3
15,7.94,16.15
16,603.67,176.52
17,46.29,11.22
18,30.11,21.48
19,13.17,8.76
21,9.6,32.29
22,7.99,9.27
23,16.46,9.99
25,7.53,7.48
26,25.29,9.8
27,7.96,3.79
28,9.03,12.48
29,5.36,0.14
33,22.42,22.31
34,11.57,5.6
35,3.18,4.28
37,47.61,23.74
38,92.22,63.94
39,19.34,36.9
40,43.28,46.22
41,48.8,50.84
45,12.23,47.15
46,201.69,58.09
47,29.96,15.71
48,31.2,7.63
49,3.89,23.45
50,15.23,13.0
52,213.88,79.7
55,6.12,11.19
56,1.0,0.1
58,33.22,2.86
59,10.54,4.9
60,3.59,2.24
61,21.29,20.29
63,42.5,49.08
64,34.83,11.18
65,51.83,16.79
66,5.21,18.59
67,33.56,109.43
68,106.54,8.55
69,5.98,27.18
70,53.87,1.74
71,13.71,5.3
73,371.76,6.16
74,47.91,19.97
77,37.91,15.54
78,106.43,29.53
80,24.02,60.1
81,30.99,19.06
83,37.82,4.53
84,140.88,33.51
85,36.16,23.4
86,317.47,228.18
88,23.15,12.93
89,20.65,0.8
90,5.82,62.55
91,6.23,1.03
92,3.69,1.84
99,32.3,25.48
100,31.09,26.59
101,18.52,5.16
103,39.82,32.94
104,30.54,27.97
106,5.17,3.84
107,149.41,77.44
108,2.37,4.19
110,18.54,19.83
111,19.36,26.83
112,12.04,5.26
114,1053.73,241.01
115,32.94,32.45
116,5.95,11.94
117,38.43,25.53
121,26.25,8.34
122,35.4,16.11
123,11.91,16.57
124,0.79,20.72
125,18.71,22.2
126,7.68,27.4
128,45.08,10.04
129,55.53,54.88
130,88.88,7.78
132,393.36,1.58
133,21.27,20.96
134,46.04,3.79
135,59.73,1.01
138,20.59,29.7
139,13.35,19.03
141,21.46,4.26
142,32.43,24.83
143,23.39,10.63
144,52.84,33.03
145,3.96,26.05
147,30.7,6.94
149,36.24,12.51
150,18.76,10.03
151,158.74,23.26
152,109.59,45.39
157,3.84,11.22
158,0.6,28.09
159,29.98,13.0
160,1.1,9.33
161,17.14,25.1
164,15.74,9.78
165,3.93,28.84
167,1.68,5.4
168,6.76,9.24
169,14.83,3.62
172,76.46,46.64
173,11.99,0.16
175,8.99,30.9
177,13.22,9.27
178,12.02,16.55
179,280.19,27.39
180,6.5,8.32
181,8.42,11.06
182,24.6,4.73
184,23.05,14.6
185,26.52,1.99
