,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
3,48.03,10.44
9,472.36,244.24
11,57.67,13.9
14,3.88,13.91
15,11.01,0.45
16,954.98,462.95
18,39.31,24.0
21,11.35,53.16
26,53.24,15.22
28,16.65,28.26
30,207.55,53.65
34,19.25,17.89
41,68.47,51.41
44,71.05,73.93
46,359.98,55.84
51,33.26,69.91
52,332.23,151.43
57,2.04,16.81
61,46.99,35.75
67,42.51,37.46
68,60.41,5.42
70,88.82,31.54
79,102.74,70.35
82,98.37,7.57
84,384.6,93.02
92,4.14,1.53
98,37.32,24.69
100,47.43,15.62
101,36.09,2.78
102,24.48,2.44
103,41.9,33.99
105,23.6,2.11
107,207.09,34.18
113,17.03,36.1
115,7.26,14.57
116,20.8,26.98
119,14.27,25.76
122,49.82,30.35
130,91.37,50.09
131,69.96,5.37
132,498.58,231.38
134,33.72,98.26
135,48.79,41.62
140,29.67,36.25
143,90.17,43.65
147,44.84,5.72
148,16.57,31.0
153,17.59,10.0
154,12.24,12.88
162,30.3,11.89
164,13.95,1.91
165,0.55,61.25
169,8.73,8.99
171,16.7,42.43
174,23.29,2.98
180,12.64,11.49
