,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
3,24.06,17.0,15.12
9,51.56,52.0,58.04
11,28.19,41.0,39.91
14,28.37,21.0,26.64
15,42.65,41.0,32.56
16,56.52,57.0,51.04
18,50.67,42.0,43.25
21,56.76,71.0,64.45
26,29.95,62.0,33.85
28,41.58,39.0,33.82
30,45.82,41.0,42.39
34,49.53,52.0,47.6
41,47.02,48.0,48.18
44,19.39,12.0,12.64
46,16.82,8.0,9.46
51,43.32,26.0,39.92
52,53.44,34.0,41.77
57,40.41,48.0,45.9
61,33.78,27.0,34.01
67,12.61,18.0,9.67
68,34.75,20.0,27.15
70,12.93,3.0,8.43
79,21.26,9.0,15.2
82,27.7,32.0,37.47
84,14.26,19.0,18.34
92,26.41,39.0,32.02
98,42.73,52.0,41.59
100,42.66,36.0,42.43
101,52.23,46.0,54.59
102,53.12,79.0,61.0
103,46.21,60.0,45.56
105,37.72,33.0,37.2
107,70.99,74.0,71.95
113,44.09,73.0,46.73
115,37.68,14.0,28.28
116,27.17,48.0,40.02
119,53.04,62.0,50.65
122,62.84,51.0,66.12
130,15.06,10.0,12.61
131,14.22,9.0,10.02
132,11.83,8.0,8.98
134,13.41,9.0,10.81
135,7.65,6.0,7.71
140,19.18,14.0,22.75
143,38.8,33.0,32.32
147,33.5,21.0,28.85
148,36.99,28.0,30.52
153,37.35,54.0,42.33
154,37.35,22.0,31.55
162,31.62,22.0,28.83
164,45.95,22.0,34.13
165,51.79,35.0,49.19
169,30.72,30.0,30.74
171,53.4,64.0,64.81
174,30.25,35.0,27.96
180,21.74,20.0,24.82
