,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,14.28,15.0,16.94
2,16.19,40.0,30.93
12,27.27,43.0,32.87
13,21.02,35.0,23.43
20,48.32,48.0,57.24
24,58.58,89.0,63.09
30,50.34,41.0,45.62
31,48.32,89.0,59.58
32,34.42,37.0,39.26
36,41.2,52.0,48.17
42,19.16,29.0,26.49
43,11.02,15.0,11.57
44,15.19,12.0,9.68
51,39.03,26.0,36.61
53,32.09,36.0,36.22
54,37.37,35.0,38.54
57,48.94,48.0,48.22
62,13.81,6.0,10.49
72,42.91,47.0,48.29
75,10.51,34.0,27.61
76,9.02,12.0,11.52
79,14.3,9.0,10.82
82,25.01,32.0,32.04
87,43.65,27.0,30.52
93,37.29,35.0,31.83
94,34.26,33.0,25.36
95,29.06,44.0,46.12
96,29.58,28.0,30.35
97,33.71,59.0,40.07
98,30.96,52.0,39.83
102,58.34,79.0,60.43
105,42.18,33.0,41.59
109,45.76,69.0,53.69
113,42.52,73.0,45.58
118,36.17,58.0,41.66
119,40.8,62.0,42.75
120,47.47,56.0,53.06
127,7.25,12.0,13.73
131,14.01,9.0,7.97
136,16.81,21.0,16.41
137,10.33,8.0,9.11
140,14.58,14.0,22.21
146,18.25,22.0,18.83
148,35.52,28.0,32.23
153,40.59,54.0,43.36
154,44.21,22.0,37.18
155,36.16,51.0,35.64
156,32.76,30.0,33.27
162,35.19,22.0,29.01
163,41.0,25.0,42.94
166,32.42,35.0,35.11
170,31.31,32.0,38.88
171,50.72,64.0,63.05
174,28.19,35.0,27.95
176,22.11,24.0,26.06
183,31.09,23.0,22.68
