,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,59.83,11.81
1,1.39,0.32
3,14.57,11.99
6,5.98,3.74
7,18.68,35.0
8,21.05,15.88
10,18.1,6.17
11,4.97,1.71
12,4.99,1.32
14,7.84,1.14
15,5.9,1.51
18,9.32,0.21
19,5.6,11.61
20,5.02,11.07
22,7.79,10.95
23,12.5,10.81
25,2.93,7.32
29,11.08,6.38
30,8.82,3.8
31,17.67,13.25
32,10.82,12.98
33,100.53,14.2
34,7.37,4.57
35,5.89,4.49
36,5.27,10.51
37,3.93,2.91
38,3.66,3.8
41,6.56,0.46
42,8.72,5.37
43,30.16,18.09
44,12.41,6.08
46,45.84,25.39
48,13.24,13.44
50,12.31,6.79
51,12.27,17.76
52,9.83,2.42
53,2.21,2.16
54,4.94,5.39
55,14.76,5.08
56,9.84,7.58
58,17.83,16.02
59,3.92,2.23
61,2.72,5.35
63,82.03,46.48
64,6.98,12.72
65,124.72,88.44
67,31.7,19.01
69,3.0,22.49
70,215.4,82.0
71,97.45,130.57
74,73.42,8.06
75,30.23,16.6
77,21.36,4.3
78,30.77,9.13
82,1.63,12.49
83,2.72,3.29
85,24.05,4.18
86,0.65,14.2
89,2.94,3.38
91,20.07,2.25
92,13.22,3.65
94,7.67,14.36
95,2.28,9.19
98,26.07,15.61
99,7.22,0.72
100,6.99,10.62
102,11.76,7.74
105,2.96,9.29
106,22.65,17.89
107,1.27,0.48
108,21.95,20.03
109,12.97,8.83
110,33.4,11.47
111,1.81,7.43
112,47.0,24.38
113,17.46,17.33
114,10.8,0.71
116,10.17,0.21
117,4.94,3.81
119,2.23,6.19
120,1.0,4.97
121,11.27,9.14
122,29.18,27.95
123,6.42,6.26
124,30.7,3.46
125,14.89,2.43
126,17.42,15.97
127,49.82,20.82
129,24.1,0.23
130,26.53,15.89
131,16.62,1.65
132,11.62,10.78
135,42.14,8.85
138,130.74,119.55
139,2.07,30.36
140,1.22,11.87
141,15.31,15.68
142,11.81,9.47
143,4.03,4.92
144,17.77,6.92
145,4.94,0.57
148,1.79,1.12
150,2.48,8.53
151,13.55,7.38
152,8.27,5.73
153,27.47,11.73
154,72.34,42.87
155,12.43,16.23
156,2.28,2.13
157,2.49,9.09
158,9.49,1.84
159,7.68,11.05
160,89.46,87.34
163,9.11,16.93
165,17.81,12.89
167,1.42,3.19
168,21.75,26.79
169,0.05,6.23
170,8.61,3.12
171,6.65,0.59
172,6.23,5.01
174,6.82,4.88
175,18.95,15.83
178,19.71,39.65
179,9.87,7.03
180,8.85,3.86
181,1.69,0.08
182,6.99,6.56
183,18.76,6.58
185,6.19,9.23
