,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,28.61,28.0
2,21.6,25.31
4,35.04,26.07
5,26.58,10.91
6,5.5,7.21
7,32.48,25.65
8,8.55,38.79
10,24.95,10.92
14,3.42,10.29
15,16.94,1.5
16,725.63,472.83
17,26.77,2.96
18,2.61,1.5
19,5.33,1.54
20,1.85,14.31
21,10.14,9.4
22,532.01,398.16
23,41.45,51.38
25,15.86,17.41
26,27.0,8.77
28,6.61,10.84
30,22.05,34.41
31,28.34,0.37
33,11.55,10.04
34,1.64,8.67
35,7.43,1.44
36,14.3,23.45
38,71.85,18.62
41,10.31,3.3
42,8.7,5.75
43,5.66,12.98
44,234.4,113.77
45,345.86,156.5
46,4.75,16.36
47,14.32,1.5
48,38.28,33.6
49,9.57,3.17
50,3.28,13.56
52,43.26,3.73
55,14.29,19.33
56,8.19,6.11
58,18.03,29.62
59,676.36,392.04
63,7.47,5.27
64,5.77,6.93
68,11.07,5.22
69,7.91,17.59
71,10.94,7.35
73,16.66,12.33
74,5.6,10.11
75,0.8,29.14
76,2.3,9.59
77,25.87,13.28
78,23.63,9.02
79,202.03,107.0
81,4.52,14.59
82,6.44,1.27
85,22.59,7.94
86,456.09,217.83
88,17.09,14.53
89,22.18,0.94
90,0.78,8.52
91,7.57,19.29
92,3.53,1.94
94,7.2,4.13
95,6.54,7.76
100,78.93,35.92
102,31.85,12.29
103,34.57,28.81
104,12.9,9.82
105,10.48,8.25
106,21.97,17.26
107,12.29,44.92
108,27.21,31.45
109,26.35,20.73
110,0.02,6.72
113,7.74,8.07
114,27.56,22.69
115,52.6,41.32
117,8.71,17.94
118,14.09,18.11
119,3.18,4.37
120,12.2,10.49
121,8.19,12.7
122,263.2,155.98
123,19.57,21.83
