,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,35.01,51.2
1,inf,inf
2,inf,inf
3,inf,inf
4,inf,inf
6,inf,inf
7,inf,inf
11,inf,inf
12,inf,inf
18,inf,inf
19,inf,inf
20,inf,inf
21,inf,inf
22,90.79,16.02
23,inf,inf
24,inf,inf
25,67.53,6.67
26,inf,inf
27,inf,inf
28,inf,inf
30,42.03,39.83
31,inf,inf
32,44.85,48.91
35,6.96,14.67
38,inf,inf
39,20.26,18.38
40,27.06,11.66
41,inf,inf
42,inf,inf
43,29.95,25.12
45,inf,inf
46,0.57,16.57
47,18.96,28.06
48,24.99,21.23
50,29.8,22.11
51,97.27,0.28
53,6.06,12.77
54,136.03,23.07
55,21.35,6.91
57,28.39,5.16
60,18.73,11.64
62,9.1,11.52
63,0.08,1.36
64,35.4,11.12
66,inf,inf
67,22.03,16.52
68,5.12,1.19
70,22.6,9.15
74,26.09,21.11
75,19.52,20.25
76,43.91,36.94
77,23.87,8.45
79,28.35,16.44
80,inf,inf
81,22.63,10.91
83,1.43,6.03
84,12.43,14.71
85,2.23,2.73
86,16.13,16.9
88,2.07,5.77
89,6.04,5.12
90,170.38,63.3
91,17.73,16.75
93,17.41,9.43
94,inf,inf
95,55.52,9.69
96,3.9,5.45
97,2.77,10.5
101,inf,inf
102,8.26,17.31
103,1.68,10.12
105,9.68,3.64
108,inf,inf
109,19.58,19.9
110,10.66,12.29
111,2.57,9.53
113,5.99,3.31
115,inf,inf
117,16.87,22.31
119,9.82,13.19
120,13.4,10.2
122,inf,inf
124,12.25,9.15
125,9.19,8.66
126,5.06,7.87
128,4.67,16.85
131,15.86,13.25
136,inf,inf
138,8.96,9.0
139,5.65,14.22
140,3.99,3.46
141,11.63,4.35
142,13.84,34.1
143,inf,inf
146,4.2,2.57
147,1.75,2.63
148,4.61,0.41
149,17.75,4.36
150,inf,inf
152,7.43,14.15
153,15.75,26.92
155,16.25,0.73
156,33.55,49.34
157,inf,inf
158,21.27,2.6
159,6.57,3.54
160,1.66,14.07
161,40.58,31.82
162,14.85,7.19
164,80.91,64.24
165,13.05,9.79
166,16.86,22.21
167,4.41,3.79
168,2.9,5.22
169,1.3,0.17
171,inf,inf
172,9.45,3.64
173,3.54,3.61
174,7.57,4.08
175,7.82,0.66
176,15.21,11.32
177,0.17,4.22
179,18.68,28.57
182,16.69,16.36
183,11.8,19.53
184,1.03,13.45
185,inf,inf
186,8.45,4.09
187,12.76,12.03
188,0.88,8.01
189,6.14,13.35
194,3.05,6.33
195,15.77,14.16
196,33.45,10.84
197,17.54,10.66
198,96.24,44.07
199,inf,inf
200,37.88,6.75
201,inf,inf
202,43.06,14.06
203,19.35,21.48
204,6.88,67.22
205,3.65,1.61
206,inf,inf
207,35.82,38.09
209,31.16,36.26
210,inf,inf
215,inf,inf
216,inf,inf
217,33.9,3.02
218,37.42,8.51
219,inf,inf
222,3.45,2.87
223,inf,inf
224,43.82,2.69
225,inf,inf
226,36.31,12.97
227,inf,inf
229,55.1,3.65
230,inf,inf
231,35.27,38.6
233,inf,inf
236,inf,inf
237,inf,inf
239,inf,inf
240,219.1,25.57
241,inf,inf
247,inf,inf
249,inf,inf
250,inf,inf
251,inf,inf
252,inf,inf
253,inf,inf
254,inf,inf
256,inf,inf
258,inf,inf
260,inf,inf
261,inf,inf
264,inf,inf
265,inf,inf
266,inf,inf
267,inf,inf
271,inf,inf
272,inf,inf
273,inf,inf
274,inf,inf
276,inf,inf
277,inf,inf
280,5.66,18.77
281,18.31,23.66
282,inf,inf
283,inf,inf
284,15.33,1.85
285,0.95,47.87
286,inf,inf
288,inf,inf
289,inf,inf
290,inf,inf
291,6.51,8.85
292,593.21,61.65
293,354.44,54.8
294,108.62,10.1
295,77.49,22.07
297,inf,inf
298,10.89,2.84
299,8.73,4.56
301,194.8,48.79
304,inf,inf
306,7.06,4.56
307,7.96,38.13
308,inf,inf
309,inf,inf
310,inf,inf
312,inf,inf
314,inf,inf
316,18.01,52.98
317,36.43,22.48
318,inf,inf
319,11.34,2.33
320,35.95,8.89
323,inf,inf
324,inf,inf
325,inf,inf
326,21.63,27.57
327,115.98,14.63
328,51.47,3.62
329,14.79,1.82
334,inf,inf
336,inf,inf
