,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,4.09,4.0,4.59
1,3.69,3.0,2.88
2,5.73,5.0,4.79
3,4.15,3.0,4.04
4,6.53,5.0,4.24
6,14.09,12.0,12.36
8,20.24,19.0,19.67
9,6.63,4.0,3.07
10,3.06,3.0,3.26
11,10.95,13.0,13.32
12,5.92,7.0,6.84
14,15.22,15.0,15.55
15,9.54,9.0,10.13
17,4.69,3.0,3.68
18,5.74,6.0,4.43
19,6.17,6.0,5.89
21,5.64,4.0,3.74
23,3.6,3.0,2.87
24,3.15,4.0,4.65
26,3.45,4.0,4.34
27,3.75,6.0,5.33
28,1.93,3.0,2.48
29,2.49,3.0,2.59
30,3.04,5.0,4.76
31,2.99,3.0,3.41
32,4.0,3.0,2.78
33,0.75,3.0,3.31
34,3.42,4.0,3.56
35,6.65,6.0,5.96
36,3.81,4.0,3.8
38,3.22,3.0,2.63
39,8.59,6.0,6.55
41,7.05,4.0,4.69
42,4.63,3.0,3.62
44,6.1,3.0,3.62
46,8.6,8.0,8.49
47,7.2,8.0,7.81
48,5.7,6.0,4.84
51,3.45,3.0,3.25
52,1.08,4.0,3.99
53,7.64,8.0,8.08
55,9.73,9.0,8.74
56,6.32,7.0,8.69
57,9.21,10.0,8.96
58,3.52,3.0,3.13
59,3.07,3.0,2.76
60,10.33,10.0,9.32
61,7.32,9.0,8.66
62,9.67,10.0,10.2
63,12.14,11.0,11.25
64,9.58,9.0,8.59
65,5.37,3.0,3.41
66,1.46,3.0,2.97
67,11.21,12.0,10.83
68,12.57,12.0,11.84
69,16.49,13.0,13.64
73,3.31,3.0,2.75
76,13.86,13.0,13.52
77,10.53,11.0,11.21
78,11.54,12.0,12.04
79,5.1,4.0,4.33
80,3.31,4.0,4.14
82,10.06,10.0,9.97
84,10.9,12.0,12.11
85,12.21,12.0,12.11
86,3.51,3.0,3.16
87,0.64,3.0,2.79
88,12.6,15.0,13.95
89,9.65,12.0,11.13
91,7.14,9.0,8.85
92,7.15,8.0,8.12
93,0.85,3.0,2.25
94,2.22,4.0,4.66
96,12.43,12.0,12.47
97,14.36,13.0,13.86
98,12.36,12.0,11.51
99,13.47,11.0,11.08
100,3.21,3.0,1.96
104,13.68,14.0,14.26
105,16.46,15.0,14.84
107,3.06,7.0,7.03
108,3.33,3.0,2.65
111,25.3,24.0,27.91
112,5.99,3.0,2.12
113,6.26,3.0,2.2
114,12.1,10.0,10.17
116,20.19,20.0,20.54
118,23.97,21.0,22.46
120,23.76,16.0,15.97
121,6.35,7.0,6.64
122,18.25,3.0,6.79
123,40.46,40.0,41.53
125,39.97,46.0,42.27
126,43.25,46.0,45.66
128,25.54,24.0,24.41
130,26.88,27.0,28.2
131,46.06,60.0,56.51
133,32.67,35.0,33.98
134,27.33,29.0,28.63
137,20.8,23.0,23.01
138,24.03,23.0,23.97
139,37.56,37.0,36.16
140,38.34,39.0,40.45
141,40.2,41.0,40.98
143,27.19,25.0,26.09
144,36.83,40.0,38.45
146,43.29,43.0,40.53
147,47.48,59.0,56.33
148,44.59,49.0,49.01
149,33.09,32.0,33.5
151,44.74,46.0,44.48
154,10.61,10.0,9.73
155,10.36,11.0,11.2
158,10.26,12.0,12.32
160,8.59,9.0,8.24
161,12.93,11.0,11.24
162,15.36,13.0,13.41
163,1.94,3.0,2.95
164,2.62,3.0,3.02
166,13.52,12.0,12.16
167,12.3,12.0,11.35
168,13.85,13.0,12.76
169,11.76,12.0,11.41
171,2.11,3.0,2.34
172,1.72,3.0,3.5
173,14.85,13.0,12.08
175,3.56,4.0,3.97
176,16.03,13.0,13.83
177,4.46,3.0,3.11
179,13.13,13.0,11.64
180,13.62,14.0,17.51
181,13.73,15.0,17.61
182,17.53,14.0,13.4
183,10.81,8.0,7.77
184,2.5,4.0,2.74
185,1.28,3.0,2.43
187,12.43,9.0,9.62
188,13.01,13.0,12.4
189,11.06,11.0,10.92
190,12.32,16.0,19.38
191,11.23,11.0,12.08
192,7.02,6.0,5.72
193,16.63,15.0,16.01
195,7.56,7.0,7.54
199,4.59,5.0,4.8
200,5.17,4.0,3.83
201,3.78,3.0,3.05
202,5.42,6.0,6.26
203,3.0,4.0,4.06
206,2.14,3.0,2.6
207,5.32,4.0,3.97
208,6.5,3.0,2.53
210,5.16,6.0,5.46
211,3.48,5.0,4.93
213,2.33,3.0,2.69
214,4.08,4.0,4.32
216,4.17,3.0,3.27
219,6.26,5.0,5.65
220,4.45,4.0,3.34
222,2.09,3.0,2.91
223,4.0,4.0,3.68
224,6.28,4.0,4.56
225,4.7,4.0,3.69
227,1.88,3.0,2.43
