,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,8.5,4.0,5.53
1,5.49,3.0,3.06
2,5.52,5.0,5.49
3,5.17,3.0,4.28
4,10.71,5.0,2.93
7,10.09,9.0,10.49
8,18.91,19.0,21.7
9,11.54,4.0,3.83
10,5.89,3.0,3.14
12,4.07,7.0,6.75
14,15.32,15.0,16.56
16,4.45,8.0,9.2
17,1.84,3.0,2.66
19,6.13,6.0,5.95
21,6.83,4.0,3.84
22,5.08,4.0,4.56
24,3.02,4.0,4.36
27,2.7,6.0,2.96
31,3.82,3.0,3.46
33,3.25,3.0,3.31
34,5.71,4.0,3.71
35,7.46,6.0,6.41
37,2.34,3.0,2.46
38,5.32,3.0,2.94
40,6.11,4.0,3.86
42,5.29,3.0,4.78
43,9.45,7.0,8.62
44,4.57,3.0,2.69
45,6.57,3.0,3.84
46,8.86,8.0,7.46
47,8.3,8.0,7.94
48,6.26,6.0,6.13
49,7.69,4.0,5.28
50,8.82,8.0,7.08
51,3.38,3.0,2.39
52,1.76,4.0,2.7
53,7.99,8.0,8.36
54,8.51,10.0,10.07
56,7.61,7.0,7.55
57,7.89,10.0,6.94
58,2.86,3.0,1.67
59,2.73,3.0,1.56
62,10.32,10.0,10.5
63,11.62,11.0,11.45
64,10.81,9.0,8.34
66,4.19,3.0,2.51
68,12.3,12.0,9.92
69,12.85,13.0,13.96
71,12.62,13.0,12.27
72,4.65,3.0,3.01
74,13.17,14.0,15.57
75,12.39,13.0,12.27
76,12.44,13.0,12.09
77,12.04,11.0,11.59
78,10.49,12.0,9.58
79,3.76,4.0,4.13
80,3.13,4.0,3.99
82,11.75,10.0,9.35
83,11.58,12.0,12.12
85,11.26,12.0,12.57
86,0.97,3.0,2.69
87,2.99,3.0,2.27
88,11.16,15.0,9.89
90,10.46,11.0,10.23
91,11.41,9.0,8.39
92,8.91,8.0,8.04
93,5.03,3.0,1.99
96,14.95,12.0,15.42
97,14.52,13.0,13.62
98,12.86,12.0,12.37
100,10.83,3.0,3.11
101,2.93,7.0,4.42
102,17.74,16.0,15.7
103,15.95,14.0,12.19
104,12.15,14.0,14.34
107,5.23,7.0,6.73
109,33.51,25.0,32.81
110,32.31,27.0,29.5
111,23.45,24.0,24.41
112,17.71,3.0,4.45
113,15.38,3.0,3.56
114,16.58,10.0,12.8
115,15.27,11.0,15.53
116,24.13,20.0,22.29
117,12.16,14.0,12.74
118,25.43,21.0,24.06
119,27.89,22.0,27.69
123,41.12,40.0,40.65
124,42.02,42.0,42.16
125,41.71,46.0,41.29
126,41.89,46.0,44.07
127,41.71,46.0,42.65
129,24.67,26.0,26.84
130,29.85,27.0,28.95
131,38.68,60.0,49.25
132,37.45,44.0,45.75
133,30.97,35.0,34.44
135,14.67,21.0,20.82
137,19.11,23.0,20.76
138,19.34,23.0,22.98
141,36.87,41.0,37.42
142,22.56,24.0,24.28
143,33.39,25.0,29.74
144,33.08,40.0,33.34
145,39.83,42.0,40.8
146,41.37,43.0,39.18
147,41.78,59.0,49.34
148,41.37,49.0,47.22
149,32.07,32.0,34.59
150,23.93,24.0,23.86
151,40.28,46.0,40.64
153,16.46,27.0,22.12
154,10.67,10.0,10.39
155,12.59,11.0,11.47
157,8.06,3.0,1.44
158,12.69,12.0,12.45
159,10.44,9.0,9.04
160,10.95,9.0,7.09
161,13.8,11.0,12.71
166,14.93,12.0,12.24
167,15.93,12.0,10.87
168,14.99,13.0,15.68
170,12.82,4.0,5.9
173,14.62,13.0,10.89
175,5.73,4.0,4.7
176,17.97,13.0,17.11
179,10.59,13.0,11.62
180,13.55,14.0,23.57
181,13.53,15.0,24.14
183,10.54,8.0,6.39
184,4.92,4.0,4.54
185,2.22,3.0,2.05
186,13.12,13.0,10.88
188,14.04,13.0,12.56
189,12.72,11.0,10.01
190,12.75,16.0,27.67
191,12.82,11.0,12.14
194,10.19,8.0,8.54
195,6.25,7.0,8.14
196,9.48,9.0,8.86
198,4.72,7.0,8.24
199,5.41,5.0,4.23
200,6.14,4.0,3.35
204,8.47,3.0,2.66
207,4.41,4.0,3.81
208,5.76,3.0,2.92
209,4.75,3.0,3.42
210,6.47,6.0,5.47
212,-0.05,3.0,3.13
213,2.9,3.0,1.31
214,5.15,4.0,4.65
216,4.76,3.0,4.09
219,3.87,5.0,6.04
220,5.25,4.0,3.5
221,6.31,4.0,4.11
222,5.28,3.0,2.97
223,5.74,4.0,3.51
226,3.85,3.0,3.14
227,2.81,3.0,2.48
228,5.47,5.0,3.82
229,3.41,4.0,4.35
231,8.19,8.0,7.98
232,6.15,4.0,2.79
233,0.38,7.0,4.36
235,4.17,6.0,5.71
236,4.32,4.0,2.87
237,8.73,6.0,4.66
238,9.97,14.0,16.4
239,6.56,6.0,5.18
241,12.2,4.0,3.62
244,8.61,7.0,7.89
245,19.06,12.0,8.32
247,8.86,10.0,13.96
248,20.43,26.0,24.12
250,16.24,23.0,23.66
251,24.98,27.0,27.26
252,19.97,24.0,21.97
253,26.69,23.0,25.69
254,8.19,4.0,2.86
255,3.57,3.0,4.05
258,26.7,29.0,26.92
261,12.33,11.0,12.7
263,27.41,31.0,29.29
265,30.25,26.0,26.36
266,27.04,36.0,36.17
267,30.24,40.0,35.93
268,18.37,27.0,27.23
269,11.94,3.0,2.89
270,21.62,36.0,28.16
272,20.95,4.0,6.32
274,21.41,4.0,5.05
275,27.25,3.0,6.86
277,41.32,3.0,5.36
278,41.98,35.0,41.25
279,42.58,41.0,50.63
280,53.62,62.0,63.21
283,26.54,3.0,8.48
286,48.06,34.0,41.96
288,48.92,33.0,43.42
290,25.58,3.0,7.74
291,49.98,34.0,51.8
292,46.15,36.0,42.21
293,46.73,34.0,47.1
294,44.46,73.0,61.02
296,39.9,43.0,38.9
298,44.51,63.0,56.8
299,50.74,60.0,52.43
300,54.69,63.0,61.03
301,60.74,64.0,61.72
306,54.02,67.0,64.09
307,55.31,62.0,58.79
308,59.61,62.0,62.86
309,51.57,63.0,58.63
311,39.08,45.0,38.1
312,61.76,66.0,63.59
314,55.12,64.0,61.92
315,57.79,76.0,61.18
317,36.54,52.0,47.8
318,41.97,46.0,43.26
319,56.68,68.0,63.44
320,54.43,64.0,60.88
321,58.45,62.0,56.6
322,59.5,66.0,64.05
323,51.95,62.0,57.06
324,41.82,49.0,54.37
325,41.46,43.0,40.38
328,39.92,43.0,40.23
329,59.48,64.0,64.61
330,51.23,66.0,64.06
331,32.85,36.0,37.51
332,31.09,34.0,32.44
333,49.35,50.0,54.04
334,41.13,55.0,54.35
335,34.43,55.0,55.76
337,50.16,52.0,50.86
339,25.87,36.0,29.49
340,48.16,50.0,56.35
341,45.93,61.0,56.57
342,50.04,50.0,45.95
343,48.48,59.0,59.86
345,17.08,28.0,26.44
346,16.0,30.0,22.64
348,13.16,4.0,3.98
349,10.69,7.0,8.39
352,6.04,3.0,4.07
353,11.23,4.0,4.84
354,8.26,3.0,3.41
355,35.43,25.0,37.51
356,37.4,16.0,26.76
358,16.27,12.0,14.36
359,7.58,4.0,5.82
360,6.97,3.0,4.13
361,13.99,7.0,7.85
362,18.26,9.0,10.05
363,11.15,6.0,7.03
