,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
5,130.61,53.71
7,9.17,3.03
13,48.1,9.73
16,32.12,10.54
20,127.86,1.5
22,57.44,4.13
25,94.81,40.83
37,102.24,19.33
40,46.8,0.1
43,38.25,39.3
45,67.38,14.43
49,106.8,12.01
50,2.99,14.06
54,14.73,34.07
70,18.06,6.24
71,12.0,47.87
72,105.79,86.68
74,9.04,22.34
75,6.42,27.16
81,20.96,11.88
83,0.91,17.77
90,28.4,12.73
95,26.11,34.63
101,69.96,42.68
102,9.61,59.58
103,18.77,13.77
106,63.02,72.05
109,35.53,49.89
110,11.26,14.2
115,36.5,50.28
117,51.8,24.16
119,32.24,16.76
124,5.79,3.48
127,10.73,11.49
129,48.49,0.3
132,23.7,10.71
135,51.13,1.02
136,50.17,8.25
142,21.85,2.24
145,5.29,9.09
150,13.53,8.75
152,19.7,44.44
153,54.55,34.55
156,108.66,8.69
157,72.13,5.97
159,6.44,28.07
165,33.11,8.34
170,198.47,98.39
174,61.36,19.44
178,125.9,41.12
186,10.22,15.78
194,27.77,12.3
196,26.5,36.84
197,2.19,53.35
198,42.59,31.71
204,214.52,60.38
205,109.43,12.25
209,94.09,40.62
212,70.93,8.66
215,29.35,11.48
217,68.85,15.05
218,61.51,3.86
221,30.37,38.51
226,199.68,123.18
228,99.03,38.65
229,0.34,56.88
232,36.09,12.1
233,41.07,21.39
237,54.22,32.25
238,78.02,13.09
241,107.18,16.71
242,64.09,42.87
243,1.94,32.93
252,14.46,16.39
254,358.79,12.72
255,151.02,41.84
258,17.03,8.88
259,2.81,7.36
260,10.62,5.48
261,40.77,98.93
264,29.95,24.68
266,37.68,12.85
267,49.48,4.48
269,630.86,282.27
271,30.31,5.68
272,524.08,6.62
275,876.73,287.38
277,1234.38,50.96
279,6.93,25.75
282,446.84,343.14
291,9.53,64.65
294,25.58,14.68
296,19.37,27.39
302,7.64,17.5
307,1.86,11.23
308,15.6,2.56
310,6.41,6.77
313,15.24,6.03
314,1.07,0.3
320,15.34,6.72
322,16.25,5.86
330,9.59,3.73
331,6.99,3.73
334,19.2,2.82
337,8.34,7.81
339,29.97,35.62
341,26.79,6.94
350,95.07,55.41
351,9.07,47.97
361,56.59,74.1
