,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
4,9.79,76.16
6,42.31,55.71
8,43.11,77.12
12,41.65,10.52
15,97.99,22.56
21,268.86,27.08
28,137.95,0.89
29,9.31,31.05
31,110.31,112.99
34,28.93,17.69
36,40.47,10.33
40,0.28,0.88
44,62.07,4.37
45,54.48,12.34
46,33.99,18.29
47,23.99,3.02
49,119.98,14.19
51,61.17,4.74
56,45.74,0.8
59,16.01,22.19
60,41.78,5.85
65,174.21,65.8
69,21.43,7.36
71,9.29,4.58
77,7.91,15.9
78,23.14,9.44
79,2.62,5.18
82,10.61,3.76
84,11.66,11.77
90,37.01,6.92
93,25.34,18.6
96,18.28,36.5
103,4.35,28.23
106,51.82,53.0
107,70.8,45.7
109,23.33,37.62
128,26.59,18.55
130,0.16,10.71
135,53.08,9.94
136,54.05,23.49
138,9.0,18.63
140,2.17,9.95
141,13.94,7.19
143,0.11,20.41
149,7.7,22.76
156,176.19,45.04
160,14.29,14.3
169,10.53,13.6
172,145.04,5.83
177,62.82,5.57
180,36.99,157.46
181,34.56,120.3
184,44.71,99.65
188,8.27,23.27
192,55.85,24.18
194,40.01,3.91
203,13.18,33.43
204,176.56,22.89
205,14.63,123.48
206,193.24,44.52
208,183.19,121.46
209,27.43,33.24
213,233.25,65.98
219,10.69,5.61
221,92.82,16.5
224,160.21,77.27
225,52.82,32.54
233,102.5,40.62
234,49.57,11.18
237,43.82,47.84
243,15.03,0.09
247,103.25,94.54
248,68.07,6.32
251,4.13,0.09
255,79.04,8.35
256,11.12,9.08
259,11.2,6.77
267,53.84,10.39
271,48.39,3.84
278,31.73,52.72
280,4.15,6.98
282,684.12,201.93
288,39.38,34.89
289,22.71,121.32
291,25.46,60.91
294,35.03,21.58
295,44.78,41.76
296,22.65,21.56
298,26.7,9.13
303,37.51,17.87
304,13.19,11.05
307,6.62,18.15
308,24.76,6.41
316,1.23,5.29
318,14.51,8.22
321,23.5,25.12
322,6.89,8.88
326,9.76,8.98
327,9.27,6.15
328,0.82,9.84
330,19.15,2.49
341,38.11,13.03
342,10.2,32.89
344,45.54,23.46
346,86.73,57.21
348,251.81,31.76
351,2.67,32.36
352,52.83,88.18
361,171.44,109.39
363,48.47,3.23
