,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,5.33,5.0,6.15
5,17.79,8.0,20.24
10,5.54,3.0,2.07
12,1.9,7.0,7.44
13,5.95,5.0,4.46
17,-1.24,3.0,4.13
21,2.78,4.0,3.82
25,7.16,5.0,3.93
27,2.01,6.0,2.52
31,4.46,3.0,4.76
37,5.25,3.0,4.15
38,2.4,3.0,3.64
39,9.97,6.0,7.58
45,2.07,3.0,3.29
46,8.89,8.0,5.22
47,7.92,8.0,5.97
50,5.72,8.0,6.35
54,7.93,10.0,13.44
56,6.37,7.0,11.23
59,3.97,3.0,0.78
61,8.33,9.0,10.84
65,2.05,3.0,5.1
66,1.62,3.0,3.82
68,21.7,12.0,10.15
77,8.15,11.0,10.24
78,9.85,12.0,8.16
79,5.28,4.0,2.93
83,10.27,12.0,11.88
85,11.69,12.0,10.31
91,10.9,9.0,9.95
92,10.14,8.0,6.54
94,8.39,4.0,4.67
100,13.14,3.0,-0.95
103,18.37,14.0,8.21
105,20.9,15.0,13.65
107,9.79,7.0,3.72
108,12.62,3.0,1.99
110,27.14,27.0,29.66
111,25.94,24.0,29.76
112,12.26,3.0,3.75
118,25.21,21.0,17.13
123,39.69,40.0,40.15
127,40.78,46.0,40.71
138,25.06,23.0,24.56
139,38.93,37.0,25.11
145,40.57,42.0,40.65
146,41.79,43.0,33.63
154,10.92,10.0,14.14
155,9.86,11.0,17.35
158,12.26,12.0,16.43
159,10.73,9.0,11.87
160,10.47,9.0,8.23
161,15.75,11.0,16.08
164,2.33,3.0,2.23
167,14.76,12.0,12.06
168,14.13,13.0,16.35
169,10.77,12.0,11.85
171,1.03,3.0,0.6
175,17.8,4.0,3.62
176,21.84,13.0,19.35
182,14.25,14.0,21.14
183,11.58,8.0,8.01
186,11.44,13.0,11.45
189,12.55,11.0,13.9
195,6.46,7.0,10.95
196,6.54,9.0,13.68
198,2.22,7.0,10.33
205,4.24,3.0,4.06
206,3.59,3.0,5.8
208,5.67,3.0,-0.29
215,4.27,4.0,3.63
218,5.64,5.0,6.37
220,4.57,4.0,2.81
221,4.37,4.0,3.31
226,1.54,3.0,5.34
230,-0.67,6.0,1.73
233,2.24,7.0,3.99
236,-1.4,4.0,0.84
238,9.57,14.0,17.13
239,9.01,6.0,4.15
243,17.82,21.0,23.62
246,25.43,14.0,13.79
261,17.22,11.0,14.65
262,11.21,4.0,8.67
279,44.77,41.0,49.47
286,44.77,34.0,42.68
287,41.9,34.0,46.08
289,25.98,14.0,32.75
296,26.53,43.0,36.84
297,21.98,45.0,29.3
303,27.51,44.0,31.79
304,28.16,39.0,28.28
306,55.9,67.0,63.9
308,51.7,62.0,58.96
311,36.27,45.0,38.82
314,64.59,64.0,63.15
316,51.66,44.0,43.02
322,59.78,66.0,59.91
327,65.87,66.0,70.5
331,30.44,36.0,35.02
333,53.25,50.0,57.59
337,49.83,52.0,46.3
342,49.16,50.0,36.73
343,43.16,59.0,51.76
344,33.79,57.0,45.53
347,21.18,20.0,20.98
357,28.47,17.0,24.64
362,21.38,9.0,15.13
363,9.57,6.0,4.27
364,12.03,5.0,5.14
