,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,4.51,5.0,1.19
6,6.92,12.0,18.69
8,27.19,19.0,33.65
12,4.08,7.0,6.26
15,0.18,9.0,11.03
21,14.75,4.0,5.08
28,-1.14,3.0,2.97
29,3.28,3.0,2.07
31,6.31,3.0,6.39
34,5.16,4.0,3.29
36,5.62,4.0,3.59
40,3.99,4.0,3.96
44,4.86,3.0,2.87
45,4.63,3.0,3.37
46,10.72,8.0,9.46
47,6.08,8.0,7.76
49,8.8,4.0,3.43
51,4.84,3.0,3.14
56,3.8,7.0,7.06
59,2.52,3.0,3.67
60,5.82,10.0,9.41
65,8.23,3.0,4.97
69,15.79,13.0,13.96
71,14.21,13.0,13.6
77,10.13,11.0,12.75
78,9.22,12.0,13.13
79,4.1,4.0,4.21
82,11.06,10.0,9.62
84,10.6,12.0,13.41
90,6.93,11.0,10.24
93,2.24,3.0,3.56
96,14.19,12.0,16.38
103,13.39,14.0,10.05
106,27.33,18.0,27.54
107,2.04,7.0,3.8
109,30.83,25.0,34.4
128,30.38,24.0,28.45
130,26.96,27.0,29.89
135,9.85,21.0,18.91
136,8.73,19.0,14.54
138,25.07,23.0,27.28
140,38.15,39.0,35.12
141,35.29,41.0,38.05
143,24.97,25.0,30.1
149,29.53,32.0,39.28
156,8.29,3.0,4.35
160,10.29,9.0,7.71
169,13.26,12.0,10.37
172,-1.35,3.0,3.17
177,4.88,3.0,2.83
180,8.82,14.0,36.04
181,9.82,15.0,33.04
184,2.21,4.0,0.01
188,14.08,13.0,9.98
192,9.35,6.0,4.55
194,11.2,8.0,8.31
203,4.53,4.0,5.34
204,8.3,3.0,2.31
205,2.56,3.0,6.7
206,-2.8,3.0,4.34
208,8.5,3.0,6.64
209,3.82,3.0,2.0
213,-4.0,3.0,1.02
219,5.53,5.0,4.72
221,7.71,4.0,3.34
224,10.41,4.0,7.09
225,6.11,4.0,5.3
233,-0.18,7.0,4.16
234,2.52,5.0,4.44
237,8.63,6.0,3.13
243,17.84,21.0,21.02
247,-0.32,10.0,19.45
248,8.3,26.0,27.64
251,25.88,27.0,27.02
255,0.63,3.0,2.75
256,28.89,26.0,28.36
259,20.42,23.0,21.44
267,18.46,40.0,35.84
271,18.06,35.0,33.66
278,46.11,35.0,53.45
280,59.43,62.0,66.33
282,23.52,3.0,9.06
288,45.99,33.0,44.51
289,17.18,14.0,30.98
291,42.66,34.0,54.71
294,47.43,73.0,57.25
295,50.8,92.0,53.59
296,33.26,43.0,33.73
298,46.18,63.0,57.25
303,27.5,44.0,36.14
304,33.86,39.0,34.69
307,57.89,62.0,50.75
308,46.65,62.0,58.03
316,43.46,44.0,41.67
318,39.33,46.0,42.22
321,47.43,62.0,46.43
322,61.45,66.0,60.14
326,60.46,67.0,60.98
327,59.88,66.0,61.94
328,42.65,43.0,38.77
330,53.36,66.0,64.36
341,37.75,61.0,53.05
342,44.9,50.0,33.55
344,31.04,57.0,43.63
346,3.98,30.0,12.84
348,14.07,4.0,5.27
351,33.88,33.0,43.68
352,4.58,3.0,5.65
361,19.0,7.0,14.66
363,8.91,6.0,6.19
